text,pred
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",[]
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.","[('screen', None)]"
I returned it to Best Buy on the ninteenth of April.,[]
I have only had PCs with Windows before so this takes a little getting use to.,[]
I was so excited to receive the Toshiba L455 as a gift/bonus for some work I had done for a friend of mine!,"[('toshiba l455', None)]"
I had left my regular laptop at home and needed something to use while out of town .,"[('town', None), ('laptop', None)]"
"Summary: After doing some investigation on the web, I have found that Toshiba NB205s are not chronically not booting.","[('toshiba nb205s', None)]"
super fast processor and really nice graphics card..,"[('processor', None), ('graphics card', None)]"
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.","[('photos', None), ('size', None), ('mouse', None), ('keyboard', None), ('video', None)]"
"I Contacted HP  about this situation and was given excuses, without results.",[]
You know what? I happened to buy a defective blood pressure monitor a week ago at the Bukit Batok Polyclinic NHG Pharmacy a week ago.,"[('blood pressure', None), ('bukit batok polyclinic nhg pharmacy', None)]"
The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,[]
"I dislike the weight and size, cubersome.",[]
The wheel that turns the volume up and down doesn't work in real time.,"[('time', None)]"
I can't even install one of the 3 printers I have in my house so I am unable to print.,[]
I cannot be happier with the service or product.,[]
Everything was so easy.,[]
"To list a few: They tend to get hot enough to cause 3rd degree burns, as well as ignite any flamable material if near the part that happens to heat up.","[('material', None), ('degree burns', None)]"
Got this for a graduation gift for my daughter for her to use at college.,"[('college', None)]"
"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.","[('typing', None), ('keyboard', None)]"
"After 5 months of failed repairs, requested a full refund but was refused and it still is not repaired and Acer is indifferent to the issue.","[('acer', None)]"
The Toshiba laptop was a great purchase.,"[('toshiba laptop', None), ('purchase', None)]"
"After years of using PCs, a new Mac user is basically forced to re-learn how to use a computer.","[('mac user', None), ('computer', None)]"
Speakers doesn't sound that great.,"[('speakers', None)]"
You better believe my next computer will be a MAC!,"[('computer', None)]"
I love it!,[]
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.","[('time', None), ('ergonomics', None), ('manufacturer', None), ('connections', None), ('credit', None)]"
Now that I have it I see that I really needed this for much more.,[]
"After numerous calls to Applecare tech support, I was directed to send in my computer;","[('calls', None), ('computer', None), ('tech support', None)]"
"The ""abuse"" is that I pushed the power plug in too hard.",[]
"It is easy to find documents, and keep them in one area.","[('area', None), ('documents', None)]"
The resolution on the screen is almost pure HD.,"[('hd', None), ('resolution', None)]"
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",[]
"Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.",[]
"I bought this netbook for traveling, and it's great - light, functional, and meets my needs.","[('light', None)]"
Easy learning curve.,[]
"I go to purchase it on line, and I find out that the device will not be available until almost two months later!","[('line', None), ('device', None)]"
dell is a decently made pc.,"[('pc', None)]"
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased","[('computer works', None), ('value', None)]"
The Internet Explorer was very slow from the very beginning.,"[('internet explorer', None)]"
The AC power port becomes loose over time,"[('ac power port', None)]"
Best Buy laughed when I told them they should replace it instead of expecting me to be without a computer again for another couple of weeks.,[]
"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.","[('user', None)]"
The computer would not ever cut back on.,"[('computer', None)]"
The ease in which you set everything up is such that a child could do it.,"[('child', None)]"
i would have to say that overall its great!,[]
"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.","[('time', None), ('numbers', None), ('programs', None), ('working', None)]"
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,"[('power supply', None)]"
It's the inside that is truly wonderful.,[]
Enjoy that Toshib force and durability unparalleled,"[('durability', None), ('toshib force', None)]"
I purchased this laptop 9 months ago!,[]
Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,"[('score', None)]"
Returning this as soon as I get out of work,[]
"I use the computer to basically check emails, surf the web, print coupons and for my college papers.","[('surf', None), ('emails', None)]"
This unit is not.,"[('unit', None)]"
"We love the size of the screen, although it is still lightweight and very easy to tote around.",[]
"They aren't worth the money, even though they are on the cheap side, laptop speaking.","[('money', None), ('side', None)]"
"Either way the entire thing was just a joke, a complete rip off!","[('thing', None)]"
so the fact that the computer does not work on the 24 twenty fourth day is my fault.,"[('computer', None)]"
So glad I decided to upgrade!,[]
"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.","[('computer', None)]"
  the battery is irreplaceable.,"[('battery', None)]"
"*IF YOU ARE LOOKING FOR A GOOD LAPTOP, THIS IS NOT IT!","[('laptop', None)]"
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.","[('gb stick', None), ('versions', None), ('spice', None), ('ability', None), ('bucks', None)]"
It's catatonic.,[]
"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.",[]
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.","[('command prompt', None), ('internet', None)]"
It's software and speed enable it to do amazing things.,"[('things', None)]"
The Toshiba Satellite laptop is  DESIGNED  to fail !,[]
"He came into my house, fiddled around on the computer for a good forty minutes and got ready to leave before it was even done doing what he was doing to it.",[]
"My wireless provider confirmed my home internet is fine, and any connections I turn on should work.","[('provider', None)]"
Could not keep up with me and finally the hard drive went out.,"[('drive', None)]"
I could have purchased a cheap computer to do what I'm doing now!,"[('computer', None)]"
"I am most impressed with the programming, including the iPhoto.","[('programming', None)]"
Speakers too small to be of any real use.,"[('use', None)]"
"I upgraded it's RAM to 2GB, I am very happy with it.",[]
This is a great computer.,"[('computer', None)]"
I purchased a Toshiba Satellite M60 (with harman/kardon speakers!) in December of 2005.,[]
Dismantle the whole thing? Then it will not be a newly manufactured set like before.,"[('thing', None)]"
They should have included more memory on their computers if they knew Vista would run slowly.,[]
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,[]
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', None)]"
It wouldn't fit in most 17-inch bags.,"[('inch bags', None)]"
The first time it crashed was maybe going on a year and a half of having it.,"[('time', None)]"
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,"[('drive', None)]"
I paid $800 for this computer from my school campus bookstore.,[]
It is small enough to fit in one of my purses!,[]
"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.","[('way', None), ('starter', None), ('opinion', None)]"
"I was very worried about making the two compatible- but literally, it was so simple I was almost worried that I was doing something wrong.",[]
Note that I don't ordinarily take the time to write a review.,"[('time', None), ('review', None)]"
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,"[('icon list', None), ('desktop icons', None), ('change', None)]"
I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired.,"[('toshiba laptop', None), ('warranty', None)]"
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.","[('combination', None)]"
"ASUS has done an outstanding job of evolving their netbooks, and I would recommend this to anyone who both understands their needs and how netbooks can fit them.","[('job', None), ('netbooks', None)]"
"The apple care has never failed me, and I expect it to be the same for this computer as well.","[('computer', None), ('apple care', None)]"
Buyer Beware.,"[('buyer', None)]"
It has served my needs quite nicely for the most part.,[]
The Toshiba laptop I am using is easier to use than most I have tried.,[]
"So I called Compaq, and after being on the phone for 3 hours, i finally got a replacement which I shouldn't have had a problem getting since it was under warranty.",[]
So we exchanged it for the same on and after 2 hours it didn't work.,[]
do not buy you will be disappointed.,[]
I just recently had to ship my laptop back to HP for repair.,"[('repair', None), ('laptop', None), ('hp', None)]"
I have had to take it to the geek squad guys to get it fixed because it has had viruses 3 times and i have not even had it for more then 4 months!,"[('geek squad guys', None)]"
We don't Mind and You don't Matter.,[]
"I love the size, keyboard, the functions.",[]
But as time went on I found it almost impossible to keep the thing on-line through wi-fi.,"[('line', None), ('fi', None), ('thing', None)]"
the mouse is way way way to sensitve.,"[('mouse', None)]"
Toshiba knows there is a manufacturing defect but will not acknowledge it.,[]
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,"[('os', None)]"
"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.","[('pixels', None), ('zone', None), ('screen', None)]"
"Waited on getting this computer, but it has been a great change.","[('change', None)]"
"After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.","[('times', None), ('delivery service', None), ('repairs', None), ('computer', None)]"
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.","[('performance', None)]"
the i3 processor doesn't seem to run hot and the fan rarely turns on.,"[('i3 processor', None)]"
I was getting extrememly frustrated when I would want to do these simple taks that I would have to wait and wait and wait for things to download or virus that would clog up my PC.,"[('things', None), ('taks', None), ('download', None), ('pc', None)]"
Enjoy your sitdown,"[('sitdown', None)]"
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', None)]"
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.","[('mousepad', None), ('casing', None), ('keys', None)]"
I have had my new Macbook Pro i5 for a couple of days and have recycled ALL of my old PC laptops.,"[('pc laptops', None), ('macbook pro i5', None)]"
See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,"[('operating system', None), ('stuff', None), ('trials', None)]"
"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.","[('screen', None), ('pages', None), ('resolution', None), ('thing', None)]"
"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.","[('thing', None), ('16', None), ('touchpad', None), ('button', None)]"
very convenient when you travel and the battery life is excellent...,"[('battery life', None)]"
  The machine is slow to boot up and occasionally crashes completely.,"[('machine', None)]"
This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,"[('lectures', None), ('chance', None)]"
I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,"[('customers', None), ('boots', None), ('stuff', None), ('option', None)]"
At first it's like you're in that honeymoon stage with your laptop.,[]
I didn't want to buy a generic brand computer but it is really nice.,"[('brand computer', None)]"
i can use it for all of my needs.,[]
"After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer.","[('use', None)]"
the screen brightness automatically adjusts.,"[('screen brightness', None)]"
I especially like the backlit keyboard.,[]
Either way I'm furious.,"[('way', None)]"
"Besides the great look, it is a great machine.","[('look', None), ('machine', None)]"
"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",[]
"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.","[('sound', None), ('head phones', None), ('pair', None)]"
I was not aware that this product cannot display websites that contain Flash.,"[('product', None), ('websites', None)]"
"This computer was bought because I wanted ""top of the line"", fast, reliable, HA.",[]
A lot of help they WEREN'T!,"[('lot', None)]"
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),"[('cpu talk', None), ('drive', None)]"
I will never buy anything from HP again!,"[('hp', None)]"
I can't imagine EVER buying a PC again!,[]
The buttons you have to press a little harder than most.,"[('buttons', None)]"
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.","[('effeciency', None), ('battery life', None)]"
It allows you to automatically upload photos to your Facebook account with one click.,"[('photos', None), ('facebook account', None), ('click', None)]"
Took it back as it was defective.,[]
"Other Thoughts: I love newegg, I recommend them to the world however this is just unacceptable.","[('thoughts', None)]"
Now 17 months later they want (would not say exact amount) $165.00 to $400 to fix the machine.,"[('machine', None), ('amount', None)]"
I simply got tired of a bad computer like windows with its constant freezing and anti-virus.,"[('computer', None)]"
"I am not one to throw things like this around but it is a laptop so carrying it around does seem to mean it will be jerked possibly a little, while driving a car and carrying it into where ever you are using it.","[('things', None)]"
Right size and weight for portability.,"[('size', None), ('portability', None), ('weight', None)]"
We decided we would try to trade-in our old ones.,"[('ones', None)]"
"So far, so good!",[]
It took a little over 2 weeks until i got it back.,[]
Eventually the screen went blank and the computer would not turn on.,"[('screen', None), ('computer', None)]"
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,"[('claim', None), ('rest', None), ('battery life', None)]"
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",[]
What a waste of time it was to run a Defrag on the PC!,"[('defrag', None)]"
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,"[('brightness', None), ('reflectiveness', None)]"
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,"[('fuzz sound', None)]"
This system is not worth the money or trouble trying to get it fix.,"[('system', None), ('money', None)]"
"UPDATE: Two years after buying this laptop, I am now the proud owner of a lemon.",[]
"While it was highly rated, would I like it? I tried the keyboard at the store, and it seemed ok.",[]
"Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.","[('apple', None), ('laptop', None), ('sony', None), ('toshiba', None)]"
I love it - never had a computer I was so impressed with - and I've had a lot of laptops and desktops - this one is FAR AND ABOVE THE BEST ONE I EVER HAD BEFORE.,[]
We did not even have it a year.,[]
"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.","[('questions', None)]"
So you out of of notebook and money.,[]
Was searching online for a power supply when I found this site.,[]
"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.","[('computer', None)]"
  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,"[('computer', None), ('money', None)]"
(No problem with the ordering or shipping by the way.,[]
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,"[('stuff', None), ('performance', None), ('lot', None)]"
The one thing I wish it had was a detailed hardcopy manuel.,"[('hardcopy manuel', None), ('thing', None)]"
"I edit and burn to DVD a lot of video, so I obviously could not live with a non-functioning drive.","[('drive', None)]"
"Fast, great visual!",[]
It's priced very reasonable and works very well right out of the box.,"[('box', None)]"
You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,"[('os', None)]"
"apple and quess what, you have to send the whole laptop in, too bad, so sad","[('laptop', None)]"
If you could stretch by a few 100 dollars I highly recommend you should replace your Windows laptop with this one.,"[('dollars', None), ('windows laptop', None), ('one', None)]"
"might have to buy one for me now, since I use it all the time.",[]
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.","[('sound', None), ('keyboard', None)]"
I purchased it this year when my old HP laptop finally died and I was looking for something smaller and lighter than a laptop to carry around for classes and traveling.,"[('classes', None), ('hp laptop', None)]"
I Have a friend who has the other model and we put them side by side with the same dvd in (battle of the Smithsonian) After on Hour mine was at 53% life left and his was at 69% life left.,"[('battle', None), ('model', None), ('dvd', None)]"
The latest is on my LG Netbook X12,[]
Purchased as a gift for a friend.,[]
I would not recommend the purchase of this modle of Toshiba Computer or any Toshiba product for that matter.,"[('toshiba product', None), ('purchase', None)]"
I've never had problems with viruses.,[]
"After they found no other way, they told me to courier it to them(since they don't allow the use of the post office) at my expense, and sent me a 4 page list of very specific packaging instructions to follow or it wouldn't be covered.","[('way', None), ('packaging instructions', None), ('use', None), ('expense', None)]"
There are so many wonderful features and benefits to the new MacBook!,"[('features', None), ('macbook', None)]"
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,"[('speeds', None), ('emails', None), ('notebook', None)]"
The only thing i can say is that the touch pad doesnt work like it should all the time.,"[('touch pad', None), ('thing', None)]"
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.","[('features', None), ('keyboard', None), ('mac', None), ('mouse pad', None)]"
Battery life needs more life.,[]
For some odd reasons the computer doesn't reconize the operation system.,"[('computer', None), ('operation system', None), ('reasons', None)]"
I had to wait 3 weeks to get it back and it still is not working properly.,[]
I am going to go back and return at Store I bought from!,"[('store', None)]"
The trackpad was easy to learn and navigate.,"[('trackpad', None)]"
"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.","[('applications', None), ('computer', None)]"
My husband purchased a laptop at the same time for about $300 less (he got a pc).,"[('time', None)]"
I respond that I do not have the old computer and this way I would lose the data on my hard drive.,"[('way', None), ('drive', None), ('data', None), ('computer', None)]"
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,"[('windows', None), ('computer', None)]"
I think this ps was manufactured in the mid 90's.,"[(""90's"", None)]"
both upgrades were quickly accomplished after purchasing the necessary Product Key.,"[('product key', None)]"
I have owned it only two months!,[]
I love my macbook pro!,"[('macbook', None)]"
From the moment I opened the box to the present it has been a great joy.,[]
I bought this eMachines Notebook PC in January of this year and I am highly dissatisfied with it.,[]
Even though the computer is larger they did not make the keyboard larger.,"[('keyboard', None), ('computer', None)]"
"Thanks, MacConnection, for making this a seamless purchase!","[('purchase', None)]"
We paid for the three year warranty and the extended warranty after that one ended as well.,[]
"Its not just slow on the internet, its slow in general.","[('internet', None)]"
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,"[('ram', None), ('needs', None), ('memory', None)]"
The difference is phenomenal.,"[('difference', None)]"
"I acually believe the issue is with the Nvidia grafics card, but still requires a return.",[]
I am a freelance graphic artist.,"[('artist', None)]"
"No waiting to have my claim reviewed by someone in another state (or more often, another country).",[]
I did not like my acer.,[]
My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,"[('laptop', None)]"
  Problem fixed which is great but there went another two weeks without my laptop at school.,[]
The resolution is even higher then any other laptop on the market.,"[('market', None), ('resolution', None)]"
"Then just the other day, my left ""mouse"" button snapped!","[('button', None)]"
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,"[('feature', None)]"
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",[]
  Remember to do your research first before consider buying a toshiba product.,"[('research', None)]"
I bought this laptop the moment unibody product came to the market.,"[('product', None)]"
The only time I have restarted is during system updates.,"[('time', None)]"
mac is extremely different than any other laptop.,"[('laptop', None), ('mac', None)]"
The feel of this machine compared to the old MacBook is far superior.,"[('macbook', None)]"
"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.","[('macbook pro', None), ('disc', None), ('course', None)]"
"It's great and we will always stick with Apple computers, we have been so happy with them.","[('apple computers', None)]"
  I should have realized that trouble was brewing .,[]
"They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.","[('viruses', None), ('reason', None)]"
Thank you.,[]
The benefits were immediate!,[]
Much faster than my old windows laptop that died on me.,"[('windows laptop', None)]"
"Never any doubt I would get a MacBook, just wasn't sure which one.","[('macbook', None)]"
"But with A WAY Bigger Screen, and IS able to connect to an HDMI.","[('hdmi', None)]"
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,"[('graphics', None)]"
The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,"[('build quality', None), ('unit', None)]"
I bought my Acer Aspire custom made in June 2008.,[]
I guess he was the technical person.,"[('person', None)]"
They click.,[]
A seventy dollar mouse!,[]
"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.","[('time', None), ('address', None)]"
I have the A65 - right now it's a paperweight.,[]
when i first got it i thought the size of it was a joke.,[]
"That being said, it still runs video in full screen decently.","[('screen', None)]"
It is fast and i have not had a problem with internet connection or any other problems.,[]
I'm really impressed with the quality and performance for the price of the computer.,"[('quality', None), ('performance', None)]"
"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",[]
"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.","[('photos', None), ('group', None)]"
The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,"[('music', None), ('speakers', None), ('planning', None)]"
"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).","[('price', None), ('one', None)]"
What's really great about this product is you may have a family member who is computer illiterate and you can pretty much just let them loose on this computer without any real supervision.,"[('family member', None), ('product', None), ('supervision', None)]"
"The lesson learned here is: It does not pay to by this loyal to any brand, since all of them are there to simply  to make as much money as possible, as fast as they can, and in this day and age, the customer no longer is right all the times.","[('lesson', None), ('brand', None), ('money', None)]"
PDF files can be viewed instantly.,[]
Dell Latitude d620 is not a reliable machine.,"[('dell latitude d620', None)]"
I have had it for almost four years now and I have only had a few problems with it.,[]
Overall for the money this is a good deal.,[]
"It is so simple to use, I use it more than my desktop.",[]
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,"[('screen', None)]"
I saved for this laptop for 3 months and I can tell you personally it was worth the wait.,"[('wait', None)]"
"I own a Hewlett Packard laptop and I've had man problems with it since I bought in in Feb, 201",[]
   It has a overheating issue - nearly to the point of being dangerous.,[]
I have had no problems with it unlike some hardware defects on past models.,"[('models', None), ('hardware defects', None)]"
"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.","[('way', None)]"
"Well, I have to say since I bought my Mac, I won't ever go back to any Windows.","[('windows', None)]"
"I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.",[]
I have used different laptops in the past and I have to rate this one way above the rest.,"[('way', None), ('laptops', None), ('rest', None)]"
I love the Mac so much better than my work PC!,[]
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.","[('warranty', None), ('quality', None), ('engineering design', None)]"
I recommend the Macbook Pro if you want the best laptop on the market.,[]
"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.","[('applications', None), ('computer', None)]"
The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,"[('tv shows', None), ('screen', None), ('movies', None), ('computer', None), ('option', None)]"
Small and light weight.,"[('weight', None)]"
"Great laptop for school, easy to use for beginners in the household.","[('laptop', None), ('beginners', None), ('school', None)]"
"He didn't work for sony, he was just approved to fix their crappy products.","[('sony', None), ('products', None)]"
"4) Laptop still did not work, blue screen within a week...","[('screen', None), ('laptop', None)]"
"The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.","[('netbook', None), ('thing', None)]"
"Bought for my daughter to take for starting college this fall - she has been on it non-stop ever since ""learning how to use it"".","[('daughter', None), ('college', None)]"
"Never had a single problem, and don't have to worry about viruses.","[('viruses', None)]"
"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.","[('netbooks', None), ('hinges', None)]"
Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,"[('programs', None)]"
Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,"[('model', None)]"
It is SO much fun to play with.,[]
If this is an improvement in Customer Service then I would hate too see what it was before!,[]
*6th week*-They are not responding to my emails asking when they expect to dispatch the new unit...,"[('unit', None)]"
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.","[('need', None), ('documents', None), ('microsoft', None)]"
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.","[('planet', None), ('pcs', None), ('fact', None), ('pocket expense', None)]"
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.","[('price', None), ('codes', None), ('amount', None), ('components', None), ('thing', None), ('computer', None)]"
"There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.",[]
And Toshiba is a quality supplier.,[]
For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000,"[('store', None)]"
I can't honestly say I was heartbroken.,[]
WILL NOT EVERY BUY ANOTHER--------LOU,"[('lou', None)]"
"Unfortunately, Apple's quality has continued to slide.","[('quality', None)]"
and finally i realized that mac is the best.,[]
It's very annoying.,[]
I'm hoping that I can find a really quick way to clean it without it getting too gross.,"[('way', None)]"
My only other complaint is that it gets really hot.,[]
I believe that the quality of a mac is worth the price.,"[('price', None), ('mac', None), ('quality', None)]"
I'm Very disappointed in Dell.,"[('dell', None)]"
sometimes you will be moving your finger and the pointer will not even move.,[]
I've only had mine a day but I'm already used to it...,[]
And that was the fourth time ive sent it to them to get fixed.,"[('time', None)]"
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.","[('price', None), ('budget', None), ('tax', None), ('product', None), ('macbook pro', None), ('shipping', None)]"
"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.","[('machine', None), ('stars', None), ('life span', None), ('computer', None)]"
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",[]
"For me, five stars is not enough.","[('stars', None)]"
I love how easy every thing is to do on my Apple products.,"[('apple products', None), ('thing', None)]"
"Sadly Apple has discontinued this MacBook, I think it was never super popular since it fell somewhere in between the cheapest white model and the smaller Pros.","[('model', None), ('apple', None)]"
The layout of the MacBook is horrible and confusing;,"[('layout', None), ('macbook', None)]"
Was not happy with one of the programs on it.,[]
"Also it is very good for college students who just need a reliable, easy to use computer.","[('college students', None), ('computer', None)]"
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,"[('touchpad', None)]"
I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop.,"[('laptop', None)]"
This is definitely a computer worth the money;,[]
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.","[('kind', None), ('iwork', None)]"
  I am stuck with a laptop that I cannot do very much with.,[]
It is light and the battery last a very long time.,"[('battery', None)]"
Better stick with another brand.,"[('brand', None), ('stick', None)]"
I am glad I did my research.,[]
"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).","[('memory stick', None), ('time', None)]"
5 months dead again.,[]
"Also, you won't have to worry about them going onlne a getting a virus.",[]
Very happy.,[]
The netbook is easier for me to take to bed and carry around with me.,"[('bed', None)]"
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.","[('keys', None)]"
My children won't even use it  for their school work.,"[('children', None), ('school work', None)]"
THIS LAPTOP WAS BAD FROM THE FIRST DAY OF USE----BROUGHT IT BACK TO STORE FOR RETURN OF MONEY.,"[('laptop', None)]"
The next time I had an issue my lightscribe wouldn't work.,"[('time', None), ('lightscribe', None)]"
"The touchpad is extremely sensitive, which is the only drawback.","[('touchpad', None)]"
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,"[('iphoto', None), ('applications', None)]"
It has everything I would need for a home computer.,"[('home computer', None)]"
"The computer did what it was NOT supposed to do, and I didn't know what to do....",[]
"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.","[('1920x1080 screen', None), ('touchpad mode', None), ('41c', None), ('usb ports', None)]"
I love this computer.,[]
"  They informed me that I had around 7 ""policies"" or viruses on it.",[]
