text,terms,lab_sim
"bought for my daughter to take for starting college this fall - she has been on it non-stop ever since ""learning how to use it"".",[],0.40558887
"never had a single problem, and don't have to worry about viruses.",[],0.52187574
not to mention the fact that your mac comes fully loaded with all necessary basic programs.,[],0.5979126
*6th week*-they are not responding to my emails asking when they expect to dispatch the new unit...,[],0.22015412
"all of the programs (keynote, pages, numbers) have an option to save your documents as microsoft compatible, which really eliminates the need for the actual.",[],0.28336087
"sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when i factor in all the money in that i wasted on geek squad and the latest patches to de-corrupt my infested pcs, it probably comes out about even anyhow.",[],0.49304518
"the best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant amount off the price.",[],0.5072279
i can't honestly say i was heartbroken.,[],0.14545351
will not every buy another--------lou,[],0.10536768
it's very annoying.,[],0.18017657
i'm hoping that i can find a really quick way to clean it without it getting too gross.,[],0.1458816
my only other complaint is that it gets really hot.,[],0.39867797
i've only had mine a day but i'm already used to it...,[],0.26867118
and that was the fourth time ive sent it to them to get fixed.,[],0.25752217
"i would rate this computer at 5 stars, but considering it has a short life span i can only give it 1 and implore anyone looking at laptops to stay away from this machine.",[],0.66289383
"for me, five stars is not enough.",[],0.17230931
i love how easy every thing is to do on my apple products.,[],0.5461877
i am stuck with a laptop that i cannot do very much with.,[],0.60478413
i am glad i did my research.,[],0.17042822
5 months dead again.,[],0.21590324
"also, you won't have to worry about them going onlne a getting a virus.",[],0.32116798
very happy.,[],0.1761132
my children won't even use it for their school work.,[],0.40342283
it has everything i would need for a home computer.,[],0.43766958
"-bluetooth (2.1), fingerprint reader, full 1920x1080 screen -integrated mic/webcam* -dual touchpad mode is interesting, and easy to use -5 usb ports -runs about 38-41c on idle, up to 65 (for me) on load -very quiet -i could go on and on.",[],0.5016817
"they informed me that i had around 7 ""policies"" or viruses on it.",[],0.40796483
"they don t translate from a mac, even on word, resulting in a ton of run-on sentences.",[],0.30253467
summary: they played games with me for the warranty period.,[],0.34906477
"without a big ol' clunky machine in my backpack, i feel like i can do programming homework anywhere.",[],0.31204572
"otherwise, i love it!",[],0.2531018
having someone give you a quick tour of how to's is the best.,[],0.29128373
i have recently converted back to a mac and i couldn't be happier!,[],0.5803864
at 16 months it started shutting off after only 5 or 10 minutes.,[],0.36945835
it has been plagued with problems since the day i turned it on.,[],0.5341741
"i'm making the switch and finding that my biggest problem is trying to do things the 'old' way - and apple does, indeed, have the better idea.",[],0.5125988
"the laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",[],0.5064701
"seems to slow down occassionally but can run many applications (ie internet tabs, programs, etc) simultaneously.",[],0.4364003
i can't imagine my life without it anymore!,[],0.22053148
this computer was so challenging to carry and handle.,[],0.6554902
unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,[],0.2174015
it is much faster than my desktop which is a core2 quad running at 2.83 ghz.,[],0.49010333
i baby my electronics so i know for a fact it was defective and not anything that i did to it.,[],0.43588585
"the fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.",[],0.28573328
3 weeks went by and the computer keeps crashing and will not open any applications.,[],0.37397534
not to mention sometimes the whole charger unit will decide not to work entirely.,[],0.2511352
"i have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",[],0.38480783
"i am not sure if it was the drive itself, however;",[],0.33005694
"so i called, again.",[],0.1076137
"called acer many times, they want me to pay the shipping to ship it to their repair center - i was very disappointed since it is a brand new computer!",[],0.5649953
i was constantly having to roll back the computer after doing updates.,[],0.4782276
stay away from envy.,[],0.14961842
-got it back 3 months later,[],0.35609525
i have had to send in my laptop three times to get it fixed.,[],0.53079224
"when i turned it on, nothing.",[],0.32167017
i should have checked this before i installed my applications.,[],0.29027644
had some trouble finding a case that it would fit in.,[],0.22053808
comes with imovie;,[],0.27133527
i can not even read what i am writing half of the time.,[],0.24175858
they freeze all the time.,[],0.22511584
"this one, in my opinion, might be a lemon!",[],0.11828019
even though i had the receipt in front of me proving it still had 2 months left on the warranty.,[],0.39655256
"it is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",[],0.4933904
not even safe mode boots.,[],0.35368034
i had to pay $100 for a universal charger for this cheap $300 laptop.,[],0.47585183
the powerpoint opened seamlessly in the apple and the mac hooked up to the projector so easily it was almost scary.,[],0.4340573
"took me 11 hours, 3 trips to different fedex offices, and brutal conversations with 14 of the worse it support technicians in the world.",[],0.4114587
then after 4 or so months the charger stopped working so i was forced to go out and buy new hardware just to keep this computer running.,[],0.5375823
"one year of trying to fix the computer by myself, with help of friends, and even help from computer experts i have given up on trying to fix it.",[],0.44905382
"as usual at customer service center, she asked me to hold for a moment while she went to the back-office and compare it with other same model netbooks and discussed it with her colleague (i could see them).",[],0.5783457
it all just makes sense.,[],0.16609798
2) blue screen first month,[],0.38342333
i love it so much.,[],0.18342409
you can't even get a satellite card which is why i bought to begin with.,[],0.36424008
i use it now more than i even thought i would.,[],0.31611916
"do yourself a favor, this is not a fake story trying to hurt alienware...",[],0.4309868
"long story, but after many calls to various offices, i was told that no one can override the depot and that managers don't take phone calls or e/mails.",[],0.050815985
"i can throw anything at it (and i do), pictures, video editing, schoolwork.",[],0.34796277
the two of us use it regularly.,[],0.25537685
i will only buy apple laptops from now on.,[],0.55398005
just a bunch of idiots who's english as a 5th language is forced at best.,[],0.08623451
"no luck, although i waited for hours on the phone-visited machouse, they stated the their call center is down due to too many phonecalls (difficult to believe).",[],0.1797228
they had me send in the machine last april returned it to me in may with no documentation on what was done it anything.,[],0.3904842
5) cut my losses and sold it for parts,[],0.18194354
all i can say is w-o-w.,[],0.093513176
he has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,[],0.38146335
i have loved this since i took it out of the box.,[],0.36082742
it seemed to be a very nice laptop except i was not able to load my garmin gps software or microsoft office 2003.,[],0.70847535
"i had the staff telling me older version did not make the fan noise cause it is a ""different"" computer.",[],0.49497584
"so far, so good.",[],0.2187048
a tip for people looking into this computer: do not buy it save up a bit more money and buy a computer that will last.,[],0.70414764
this comes in very handy for me as an educator.,[],0.24240522
it's a long and tirring process that after a while it seems like their game plan was to wear you out so you would want to give up on contacting them.,[],0.07788999
"i was waiting for this model to be released since january, and have been holding off on buying a macbook pro until the new model came out.",[],0.68468297
so i would not reccomend anyone buying this computer,[],0.59052455
i think that anyone looking for a good durrable laptop then this is the way to go.,[],0.66192317
"also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.",[],0.6303311
it started out getting hot after only a few months.,[],0.2941831
it allows me to do everything i need from a computer and more.,[],0.54037255
"the best thing is even while doing almost ten or twenty things at once, it never slows down.",[],0.2998309
"previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.",[],0.57369953
i also love having the extra calculator number set up on the keyboard which most laptops do not have.,[],0.5510269
because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,[],0.29576293
with notes saying they replaced the hard drive.,[],0.5236385
"can't close the 2nd hdd bay since there are brackets you have to break off (even then, it still doesn't shut) that could be a major flaw for the dual hdd user.",[],0.20564575
"from the start, when you open the box you see a completely different class of machine.",[],0.33849517
"the leather carrying case, keyboard and mouse arrived in two days from memphis warehouse.",[],0.24387763
very very disappointed!,[],0.1684859
i had to have these computers in my school.,[],0.49198526
"thus, when you carry it at a slanted angle, the screen will ""topple"" or ""slide"" down, if you understand what i mean.",[],0.24659662
again.,[],0.15900896
"to this day, there are none.",[],0.07916056
i setup my password last night with the password on my other computer.,[],0.19608036
first i have been searching for long time before i decided to get mac.,[],0.5895653
it's now all commodity hardware.,[],0.43005213
i was so excited when my dad said i could get a new laptop for my birthday.,[],0.56753373
we purchased this as a back up computer after our more expensive hp needed to be repaired.,[],0.59895456
-they reported that the computer is in their headquarters.,[],0.39633483
bought notebook 07/2009.,[],0.5718416
i would like to use a different operating system altogether.,[],0.34846193
i have a business website and every time i have to change something i have to go to the public library to use a pc.,[],0.26993862
