text,terms,lab_sim
we researched and found the best price at macconnection.,"[('macconnection', None), ('price', None)]",0.47465274
get this computer for portability and fast processing!!!,"[('computer', None), ('portability', None), ('processing', None)]",0.61838835
i use a cooling pad but it doesn't help.,"[('cooling pad', None)]",0.18058288
i'm so glad i purchased a mac and not another pc!!!,"[('pc', None)]",0.60033005
99 to fix it.,"[('fix', None)]",0.27954346
supplied software: the software that comes with this machine is greatly welcomed compared to what windows comes with.,"[('software', None)]",0.54646784
"steve jobs, probably needs help and donations, and cannot afford a reasonable offers for people that truly are trying to support his baby.","[('steve jobs', None)]",0.05243766
i'm tired of the inept service.,"[('service', None)]",0.21907468
"garageband is easy to work with, like all the other apple applications i've had experience with.","[('work', None)]",0.35510013
"no, tey don't even support their own bios and it ""could be a problem with the bios"" how can a company that makes a fairly decent product get away with such insanity??!!","[(""tey don't support their own bios"", None)]",0.36905062
"while many people brag about mac being ""intuitive"", it does take a little time to adjust to coming from a pc, but once i got the hang of it, i don't want to go back.","[('mac', None)]",0.48292884
"because we did not purchase the extended warranty in time, we are on the hook for the repair.","[('warranty', None)]",0.26122808
this laptop looked brand new and was shipped very quickly.,"[('shipped', None)]",0.6342617
"info: windows failed to load because the kernal is missing, or corrupt.","[('windows', None)]",0.28926542
"the display on this computer is the best i've seen in a very long time, the battery life is very long and very convienent.","[('display', None), ('battery life', None)]",0.6664355
most laptops and notebooks are difficult to key on.,"[('keys', None)]",0.5806589
"but the quality, in general was less than the worth of the cheap laptop.","[('quality', None), ('laptop', None)]",0.6604306
in the first moth of owning this computer its hardrive failed which had to be replaced.,"[('hardrive', None)]",0.5669689
its also fun to use!,"[('use', None)]",0.36983547
"the graphics and screen are stunning and although i was a pc person, i was able to understand how to use a mac fairly quickly.","[('screen', None), ('graphics', None)]",0.6220761
"simple to use, and great graphics.","[('use', None), ('graphics', None)]",0.57431066
it still serves me well both in business and home needs.,"[('service', None)]",0.41434726
"i use my friends and family's $2000 laptops and they are fast and reliable and hp, well, i'll never buy or recommend an hp to anyone!","[('hp', None)]",0.57422775
my macbook is probably the best investment i have ever made.,"[('macbook', None)]",0.69113994
the internet speed is spectacular.,"[('internet speed', None)]",0.4939616
they claim call center is still down.,"[('call center', None)]",0.18404847
mac also has many apps and programs that are quite cheap or free.,"[('programs', None), ('apps', None)]",0.40812364
i droped this once from thetable when my baby girl grabed me one day and it is still working with no issues!,"[('working', None)]",0.19480826
you will love this macbook if you choose to buy it.,"[('macbook', None)]",0.7057435
it works!,"[('works', None)]",0.18696237
"i have in the past gotten superfine sandpaper and ""fixed"" the edges by rounding them off.","[('edges', None), ('sandpaper', None)]",0.1710348
downfalls: sharp edges.,"[('edges', None)]",0.29489404
the screen is gorgeous - yummy good.,"[('screen', None)]",0.44913495
"did i mention everything about it, from size to weight to keyboard screams bulk?","[('keyboard screams bulk', None), ('weight', None), ('size', None)]",0.4235709
good bye blue screen and critical errors!!!!,"[('errors', None), ('blue screen', None)]",0.40468037
"once again, i was told it was the suspicious power supply problem.","[('power supply', None)]",0.373877
it easily fits into most computer bags but doesn't weigh down a backpack or satchel when being carried with spirals and/or textbooks.,"[('fits into computer bags', None)]",0.2254894
"it was kind of a rebellion against pc in fact, and i am certainly glad i did.","[('pc', None)]",0.30136418
unable to boot up this brand new laptop.,"[('boot up', None)]",0.35891804
"in addition, all the design tools on pages and keynotes makes it much easier to create professional looking documents and presentations.","[('design tools', None)]",0.35155335
"the port is secured to motherboard so when this happens you can't see the plug at all, it's just gone.","[('port', None)]",0.22156213
once again apple stands alone at the top of the charts.,"[('apple', None)]",0.32182688
now i have the best of both worlds with all of the power and ease of the mac!,"[('ease', None), ('power', None)]",0.525277
ease of use is just one of the benefits i love about my mac.,"[('use', None)]",0.67878103
i've been a pc user and i just finally switched and i am never going back.,"[('pc user', None)]",0.4703178
now the machine won't connect and toshiba says that they did replace the connection card in may but they only warranty the repair for 30 days and now i'm out of warranty even though this has been a constant 5 month occurance since i bought the netbook.,"[('toshiba', None)]",0.45828006
"instead of taking another chance on toshiba, i went with an asus g73jh-x3.","[('toshiba', None)]",0.59025824
it is the easiest computer i have ever used,"[('computer', None)]",0.63484603
"so you might ask, what did apple do for me?","[('apple', None)]",0.504637
"again, decent comp for the price, and i was in need of one quickly as my other laptop died on me.","[('comp', None), ('price', None)]",0.65526056
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,"[('setup', None)]",0.47355816
"i just got this laptop for college, and so far i am very happy with it.","[('laptop', None)]",0.7079658
"toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and i am not kidding you, i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.","[('toshiba customer services', None)]",0.3527684
quality display i was surprised with the performance and quality of this hp laptop.,"[('quality display', None), ('performance', None)]",0.61184216
the battery life also doesn't keep up with the claim but still i think macbook is much ahead from the rest of the pack.,"[('battery life', None)]",0.5613689
the internet capabilities are also very strong and picks up signals very easily.,"[('internet capabilities', None)]",0.35032284
"its fast, has high definition quality in the videos.","[('high definition quality', None), ('videos', None)]",0.3522358
"speakers don't get that loud, but good enough.","[('speakers', None)]",0.29632884
another great thing is the beast graphics.,"[('beast graphics', None)]",0.44933736
the ease of set up was terrific.,"[('set up', None)]",0.33343565
everything i have tried has worked and i never have to carry the wall charger cause the battery is so awesome.,"[('battery', None)]",0.1862358
"screen is crystal clear, yes it's small - but it's a netbook!","[('screen', None)]",0.41951415
the battery life is probably an hour at best.,"[('battery life', None)]",0.43367276
this is a review of windows vista system.,"[('windows vista system', None)]",0.4861093
she said its very user friendly.,"[('user friendly', None)]",0.4272652
"kind of annoying, but i still love the laptop.","[('laptop', None)]",0.6868071
"cosmetically, the only thing they changed was 2 of the function keys at the top.","[('function keys', None)]",0.33378494
but sadly the replacement froze-up while updating the bios again and shut down and would not turn back on.,"[('replacement', None)]",0.45208803
"after looking at all the pros and cons, i decided on the macbook pro.","[('macbook', None)]",0.71391356
screen size is perfect for portable use in any environment.,"[('screen size', None)]",0.36037403
i now realize that my $900 would have been better spent on a windows laptop.,"[('windows laptop', None)]",0.6063231
this laptop serves all my needs.,"[('laptop', None)]",0.7362214
another included program that is laughable is the chess game.,"[('chess game', None)]",0.27265137
"it works great for general internet use, microsoft office apps, home bookkeeping, etc.","[('works', None)]",0.50018275
time will tell.,"[('time will tell', None)]",0.13126673
"the price was very good, and the product is top quality.","[('quality', None), ('product', None), ('price', None)]",0.33914897
this computer is really fast and i'm shocked as to how easy it is to get used to...,"[('computer', None)]",0.5748702
it played various games without problems and ran aero smoothly and flawlessly.,"[('run', None)]",0.4243354
after replacing the hard drive the battery stopped working (3 months of use) which was frustrating.,"[('hard drive battery', None), ('working', None)]",0.50209516
the screen almost looked like a barcode when it froze.,"[('barcode', None)]",0.3630769
"from the get-go, the m6809 was unsteady in its operation;","[('operation', None)]",0.31133863
one of the wonderful things about macs is that they are virus free.,"[('macs', None)]",0.43476388
"it even has a great webcam, and skype works very well.","[('works', None)]",0.465433
"i love the solid machined aluminum frame, and the keyboard is the best of any laptop i've used.","[('machined aluminum frame', None), ('machined', None), ('keyboard', None)]",0.60748315
you can even run a parallels type program easily and run any leftover pc software that you absolutely cannot be without.,"[('pc software', None)]",0.40361887
this computer i used daily nice compact design.,"[('design', None)]",0.65673095
"the ati graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a intel built-in card would have trouble with, such as half-life 2 or even world of warcraft.","[('ati graphics card', None), ('value', None)]",0.36891767
it was hard to handle and operate at school.,"[('school', None), ('handle', None), ('operate', None)]",0.28783923
it has easy to use features and all the speed and power i could ask for.,"[('features', None), ('use', None), ('speed', None), ('power', None)]",0.4917112
i love it and the change in lifestyle that came with it.,"[('change in lifestyle', None)]",0.25936958
i preferred the fit and feel of the 13 inch.,"[('feel', None), ('fit', None)]",0.2788995
power supply went bad after 2 weeks --,"[('power supply', None)]",0.19074951
emachines says they're waiting for a part and refuses to replace entire unit.,"[('emachines', None)]",0.40250805
"the screen takes some getting use to, because it is smaller than the laptop.","[('screen', None), ('size', None)]",0.59062237
i regret buying it before understanding how awful it is to use.,"[('use', None)]",0.39615008
the right speaker did not work.,"[('right speaker', None)]",0.24582149
dealing with the support drone on the other end of the chat was sheer torture.,"[('support drone', None)]",0.1404148
"the computer runs extremely slowly, whether opening word or my computer.","[('computer', None)]",0.41140497
"the mac snow leopard o/s is extremely easy to use, although very different than win xp, visa or win7.","[('mac snow leopard o/s', None)]",0.49290633
i've always used pc's for work home and this is my first experience with a mac.,"[(""pc's"", None)]",0.5449921
"the screen is nice and the images comes very clear, the keyboard and the fit just feels right.","[('screen', None), ('images', None), ('image', None), ('fit', None), ('keyboard', None)]",0.45339763
i have only had pcs with windows before so this takes a little getting use to.,"[('windows', None)]",0.48219836
i was so excited to receive the toshiba l455 as a gift/bonus for some work i had done for a friend of mine!,"[('toshiba l455', None)]",0.5876429
"summary: after doing some investigation on the web, i have found that toshiba nb205s are not chronically not booting.","[('toshiba nb205s', None)]",0.32869145
super fast processor and really nice graphics card..,"[('processor', None), ('graphics card', None)]",0.59652716
"but sitting on a lap or on a desk in front of you it looks more than big enough (this could be because im used to my lenovo 10 tablet now) plus this is a great size if i want to unplug the external keyboard, mouse, and monitor to take it with me when i take photos and video.","[('mouse', None), ('monitor', None), ('keyboard', None), ('size', None)]",0.48160625
"i contacted hp about this situation and was given excuses, without results.","[('hp', None)]",0.36626273
the only objection i have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,"[('windows 7', None)]",0.49850106
"i dislike the weight and size, cubersome.","[('weight', None), ('size', None)]",0.35940284
the wheel that turns the volume up and down doesn't work in real time.,"[('works', None)]",0.23719443
i can't even install one of the 3 printers i have in my house so i am unable to print.,"[('install', None)]",0.17643836
i cannot be happier with the service or product.,"[('service', None), ('product', None)]",0.47476366
"i do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.","[('flatline keyboard', None), ('typing', None)]",0.2623866
the toshiba laptop was a great purchase.,"[('toshiba laptop', None)]",0.74784845
"after years of using pcs, a new mac user is basically forced to re-learn how to use a computer.","[('pcs', None)]",0.51594
speakers doesn't sound that great.,"[('sound', None)]",0.3808278
"i love windows 7 but i can't give toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.","[('windows 7', None)]",0.5731519
"the ""abuse"" is that i pushed the power plug in too hard.","[('power plug', None)]",0.32017416
the resolution on the screen is almost pure hd.,"[('resolution', None), ('screen', None)]",0.44179657
"with all the programs that came with it, such as ilife and iwork, i was set from the very beginning.","[('ilife', None)]",0.3153529
"not sure how i recommend it for quality gaming, as i have a desktop rig for that reason.","[('quality gaming', None)]",0.33044586
"i bought this netbook for traveling, and it's great - light, functional, and meets my needs.","[('netbook', None)]",0.57318854
easy learning curve.,"[('learning curve', None)]",0.29660404
"i go to purchase it on line, and i find out that the device will not be available until almost two months later!","[('device', None)]",0.40733224
dell is a decently made pc.,"[('dell', None)]",0.6079095
"great value, fast delivery- computer works as if brand new, no problems, very pleased","[('computer works', None), ('value', None)]",0.68042773
the internet explorer was very slow from the very beginning.,"[('internet explorer', None)]",0.40335047
the ac power port becomes loose over time,"[('ac power port', None)]",0.21261682
the computer would not ever cut back on.,"[('computer', None)]",0.4340534
the ease in which you set everything up is such that a child could do it.,"[('set everything up', None)]",0.19342734
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,"[('machine', None), ('power supply', None)]",0.40732908
enjoy that toshib force and durability unparalleled,"[('toshib force', None), ('durability', None), ('toshib strength', None)]",0.36410344
which is great i am running vista business and scored a 5.x on the index i have never seen a windows machine have a total score in the 5's.,"[('windows machine', None)]",0.43045965
this unit is not.,"[('unit', None)]",0.29337716
"we love the size of the screen, although it is still lightweight and very easy to tote around.","[('screen', None), ('size', None)]",0.40183267
so the fact that the computer does not work on the 24 twenty fourth day is my fault.,"[('computer', None)]",0.39248422
so glad i decided to upgrade!,"[('upgrade', None)]",0.4384392
"i would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.","[('use', None), ('computer', None)]",0.6142499
the battery is irreplaceable.,"[('battery', None)]",0.2802298
"*if you are looking for a good laptop, this is not it!","[('laptop', None)]",0.714452
"if you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of win 7 and grab a 2gb stick of memory to spice it all up a bit more.","[('win 7', None)]",0.48003608
it's catatonic.,"[('catatonic', None)]",0.13744296
"the internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.","[('internet', None)]",0.2675724
it's software and speed enable it to do amazing things.,"[('speed', None), ('software', None)]",0.51496834
the toshiba satellite laptop is designed to fail !,"[('toshiba satellite laptop', None)]",0.5531997
"my wireless provider confirmed my home internet is fine, and any connections i turn on should work.","[('connections', None)]",0.20851104
could not keep up with me and finally the hard drive went out.,"[('hard drive', None)]",0.4622849
"i am most impressed with the programming, including the iphoto.","[('iphoto', None)]",0.4470884
speakers too small to be of any real use.,"[('speakers', None)]",0.30807886
this is a great computer.,"[('computer', None)]",0.7003462
i purchased a toshiba satellite m60 (with harman/kardon speakers!) in december of 2005.,"[('toshiba satellite m60', None)]",0.44924068
they should have included more memory on their computers if they knew vista would run slowly.,"[('vista', None)]",0.49208817
battery life could be better but overall for the price and toshiba's reputation for laptops it's great!,"[('toshiba', None), ('price', None), ('battery life', None)]",0.6244554
"the battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', None)]",0.22715816
after the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,"[('hard drive', None)]",0.44041774
it is small enough to fit in one of my purses!,"[('fit', None)]",0.04504125
"the windows 7 starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.","[('windows 7', None)]",0.5160997
i purchased this netbook after my original toshiba laptop crashed right after the warranty expired.,"[('toshiba laptop', None)]",0.6403461
"apparently well-built and gorgeous to look at, the i5 macbook pro is a winning combination of price and performance.","[('i5 macbook', None), ('price', None), ('performance', None)]",0.6602562
"the apple care has never failed me, and i expect it to be the same for this computer as well.","[('apple care', None)]",0.6223591
the toshiba laptop i am using is easier to use than most i have tried.,"[('toshiba', None)]",0.6627467
"i love the size, keyboard, the functions.","[('functions', None), ('keyboard', None), ('size', None)]",0.63953537
but as time went on i found it almost impossible to keep the thing on-line through wi-fi.,"[('wi-fi', None)]",0.39469507
the mouse is way way way to sensitve.,"[('mouse', None)]",0.41866225
toshiba knows there is a manufacturing defect but will not acknowledge it.,"[('toshiba', None)]",0.47392675
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly.,"[('os', None)]",0.62998176
"waited on getting this computer, but it has been a great change.","[('change', None)]",0.6703493
"after way too many times sending the thing in for repairs (delivery service was slow, and without the laptop i had no access to the internet, and thus no way of tracking it to find out when i might hope to see my computer again), it finally kicked the bucket after just over 2 years.","[('delivery service', None)]",0.627474
"my friend reports the notebook is astonishing in performance, picture quality, and ease of use.","[('use', None), ('performance', None), ('picture quality', None)]",0.7011919
the i3 processor doesn't seem to run hot and the fan rarely turns on.,"[('run', None), ('i3 processor', None)]",0.38411236
"the battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', None)]",0.22715816
"the only thing i don't understand is that the resolution of the screen isn't high enough for some pages, such as yahoo!mail.","[('resolution', None), ('screen', None)]",0.4175374
very convenient when you travel and the battery life is excellent...,"[('battery life', None)]",0.39004043
the machine is slow to boot up and occasionally crashes completely.,"[('machine', None), ('boot up', None)]",0.58918583
i wish toshiba would allow their customers to select an option that only boots the os at setup and removes all the unnecessary stuff.,"[('toshiba', None)]",0.41109756
the screen brightness automatically adjusts.,"[('screen brightness', None)]",0.2110318
i especially like the backlit keyboard.,"[('backlit keyboard', None)]",0.59222156
"besides the great look, it is a great machine.","[('machine', None), ('look', None)]",0.48837337
"the sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.","[('sound', None)]",0.18087472
i was not aware that this product cannot display websites that contain flash.,"[('display websites', None), ('product', None)]",0.15265857
"this computer was bought because i wanted ""top of the line"", fast, reliable, ha.","[('computer', None)]",0.73917645
(the sata controller is the motherboard chip that lets the cpu talk to the hard drive.),"[('sata controller', None)]",0.3262613
i will never buy anything from hp again!,"[('hp', None)]",0.49654168
i can't imagine ever buying a pc again!,"[('pc', None)]",0.5242859
the buttons you have to press a little harder than most.,"[('buttons', None)]",0.3034901
"the battery life was supposed to be 6 hours, but even if i ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.","[('battery life', None)]",0.20999008
i simply got tired of a bad computer like windows with its constant freezing and anti-virus.,"[('windows', None)]",0.5565547
right size and weight for portability.,"[('weight', None), ('size', None)]",0.26822326
eventually the screen went blank and the computer would not turn on.,"[('screen', None), ('computer', None)]",0.35960227
the battery life also doesn't keep up with the claim but still i think macbook is much ahead from the rest of the pack.,"[('battery life', None)]",0.5613689
"it was loaded with windows vista home premium--delivered with only 1gb of ram, and it was a *dog*.","[('windows vista home premium', None)]",0.48111477
what a waste of time it was to run a defrag on the pc!,"[('pc', None)]",0.4398167
the reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (i prefer it dark) or if you can crank up the brightness.,"[('display', None)]",0.28530678
this system is not worth the money or trouble trying to get it fix.,"[('system', None)]",0.48094234
"while it was highly rated, would i like it? i tried the keyboard at the store, and it seemed ok.","[('keyboard', None)]",0.5704123
"treat yourself to a more expensive, long-lasting laptop of quality like a sony, apple, or toshiba.","[('quality', None), ('toshiba', None), ('quality laptop', None)]",0.6686795
i would rather spend my money on a computer that costs more then a toshiba that isn't good at all.,"[('toshiba', None)]",0.67689204
(no problem with the ordering or shipping by the way.,"[('shipping', None)]",0.2690863
"fast, great visual!","[('visual', None)]",0.20592432
it's priced very reasonable and works very well right out of the box.,"[('works', None)]",0.41506818
if you could stretch by a few 100 dollars i highly recommend you should replace your windows laptop with this one.,"[('windows laptop', None)]",0.45374095
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.","[('sound', None), ('plate', None), ('keyboard itself', None), ('keyboard', None)]",0.36278066
i would not recommend the purchase of this modle of toshiba computer or any toshiba product for that matter.,"[('toshiba computer', None)]",0.57390326
there are so many wonderful features and benefits to the new macbook!,"[('features', None), ('benefits', None), ('macbook', None)]",0.685146
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,"[('mcbook pro notebook', None)]",0.5792885
the only thing i can say is that the touch pad doesnt work like it should all the time.,"[('touch pad', None)]",0.4446656
"however, i love this particular mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.","[('mouse pad', None), ('keyboard', None), ('size', None)]",0.71037704
battery life needs more life.,"[('battery life', None)]",0.49033508
for some odd reasons the computer doesn't reconize the operation system.,"[('reconize operation system', None)]",0.4203079
i had to wait 3 weeks to get it back and it still is not working properly.,"[('working', None)]",0.48970652
the trackpad was easy to learn and navigate.,"[('trackpad', None)]",0.48250774
i think this ps was manufactured in the mid 90's.,"[('ps', None)]",0.18136132
both upgrades were quickly accomplished after purchasing the necessary product key.,"[('product key', None)]",0.35548326
i love my macbook pro!,"[('macbook', None)]",0.7071822
i bought this emachines notebook pc in january of this year and i am highly dissatisfied with it.,"[('emachines notebook pc', None)]",0.70476526
even though the computer is larger they did not make the keyboard larger.,"[('computer', None)]",0.43441856
"thanks, macconnection, for making this a seamless purchase!","[('macconnection', None)]",0.46662146
we paid for the three year warranty and the extended warranty after that one ended as well.,"[('extended warranty', None), ('warranty', None)]",0.21282339
"its not just slow on the internet, its slow in general.","[('internet', None)]",0.3287679
it has just enough ram to run smoothly and enough memory to satisfy my needs.,"[('ram', None), ('memory', None)]",0.55723333
the difference is phenomenal.,"[('difference', None)]",0.23213673
"i acually believe the issue is with the nvidia grafics card, but still requires a return.","[('nvidia grafics card', None)]",0.37823468
i did not like my acer.,"[('acer', None)]",0.61872745
my husband got me this for chrismas after getting me a very expensve laptop that did not work after 2 days.,"[('work', None)]",0.6380914
the resolution is even higher then any other laptop on the market.,"[('resolution', None)]",0.56100535
it is very easy to type on and feels great - besides the added feature that the keyboard is lighted.,"[('type', None), ('keyboard', None)]",0.40883046
"laptop is advertised as a 15"" but the casing looks like that of a 17"".","[('laptop', None), ('casing', None)]",0.303204
remember to do your research first before consider buying a toshiba product.,"[('toshiba', None)]",0.5952051
mac is extremely different than any other laptop.,"[('mac', None)]",0.6265576
the feel of this machine compared to the old macbook is far superior.,"[('machine', None), ('feel', None)]",0.7246389
"it's great and we will always stick with apple computers, we have been so happy with them.","[('apple computers', None)]",0.71186954
the benefits were immediate!,"[('benefits', None)]",0.21428303
much faster than my old windows laptop that died on me.,"[('windows laptop', None)]",0.6358016
"never any doubt i would get a macbook, just wasn't sure which one.","[('macbook', None)]",0.6269877
the overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,"[('unit', None), ('quality unit', None)]",0.5458232
i bought my acer aspire custom made in june 2008.,"[('acer aspire', None)]",0.5358686
i guess he was the technical person.,"[('technical person', None)]",0.22217953
"the repairs were made quickly though i must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.","[('repair', None)]",0.29332802
when i first got it i thought the size of it was a joke.,"[('size', None)]",0.21538141
it is fast and i have not had a problem with internet connection or any other problems.,"[('internet connection', None)]",0.43828788
i'm really impressed with the quality and performance for the price of the computer.,"[('quality', None), ('performance', None), ('computer', None)]",0.7655995
the speakers are terrible and are probably the cheapest ones i have ever seen in a laptop so if your planning to listen to music i suggest you get something better.,"[('speakers', None)]",0.4452911
what's really great about this product is you may have a family member who is computer illiterate and you can pretty much just let them loose on this computer without any real supervision.,"[('computer illiterate', None), ('product', None)]",0.56589085
pdf files can be viewed instantly.,"[('pdf files', None)]",0.26710597
dell latitude d620 is not a reliable machine.,"[('dell latitude d620', None)]",0.6012505
overall for the money this is a good deal.,"[('price', None), ('money', None)]",0.36588168
"it is so simple to use, i use it more than my desktop.","[('use', None)]",0.55496186
i also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,"[('touchpad', None)]",0.44548205
"i own a hewlett packard laptop and i've had man problems with it since i bought in in feb, 201","[('hewlett packard', None)]",0.62100345
i have had no problems with it unlike some hardware defects on past models.,"[('hardware defects', None)]",0.48865134
"either way, the keyboard is unsatisfactory.","[('keyboard', None)]",0.5094649
"well, i have to say since i bought my mac, i won't ever go back to any windows.","[('windows', None)]",0.5433806
"i took it in to the apple store and guess what? they fixed it, no cost out of pocket.","[('cost out of pocket', None)]",0.46569344
i love the mac so much better than my work pc!,"[('mac', None)]",0.6316488
"the quality, engineering design and warranty are superior--covers damage from dropping the laptop.","[('quality', None), ('engineering design', None), ('warranty', None)]",0.6085485
i recommend the macbook pro if you want the best laptop on the market.,"[('macbook', None)]",0.6452441
"the applications are also very easy to find and maneuver, much easier than any other computer i have ever owned.","[('applications', None)]",0.590991
small and light weight.,"[('weight', None)]",0.15740569
"great laptop for school, easy to use for beginners in the household.","[('laptop', None), ('use', None)]",0.67986715
"the only thing that isn't perfect about this netbook is the speakers, they are not loud at all but i expected that.","[('netbook', None), ('speakers', None)]",0.4654683
"of course, i inspected the other netbooks and clearly their hinges are tighter and i even demonstrate the difference between my netbook and others.","[('hinges', None)]",0.3411938
didn't work when shipped from walmart.com but went into a store and exchanged for a working laptop (same make/model).,"[('work', None)]",0.5423838
it is so much fun to play with.,"[('play with', None)]",0.23332316
if this is an improvement in customer service then i would hate too see what it was before!,"[('customer service', None)]",0.33011284
"there is no cd drive on the computer, which defeats the purpose of keeping files on a cd.","[('cd drive', None)]",0.21898644
and toshiba is a quality supplier.,"[('toshiba', None)]",0.61316687
for me i was lucky and a local store was selling them for $2000 off and best buy matched their price so i was able to buy one for under $1000,"[('price', None)]",0.30418405
"unfortunately, apple's quality has continued to slide.","[('quality', None), ('apple', None)]",0.55893
and finally i realized that mac is the best.,"[('mac', None)]",0.56479645
i believe that the quality of a mac is worth the price.,"[('quality', None), ('mac', None)]",0.6500883
i'm very disappointed in dell.,"[('dell', None)]",0.65825045
sometimes you will be moving your finger and the pointer will not even move.,"[('pointer', None)]",0.23661382
"the 13"" macbook pro just fits in my budget and with free shipping and no tax to ca this is the best price we can get for a great product.","[('shipping', None), ('price', None), ('product', None)]",0.5024745
"i also love the design, the looks, the feel, and the my toshiba feature is wonderfull.","[('design', None), ('looks', None), ('toshiba feature', None)]",0.6518587
"sadly apple has discontinued this macbook, i think it was never super popular since it fell somewhere in between the cheapest white model and the smaller pros.","[('apple', None)]",0.5803281
the layout of the macbook is horrible and confusing;,"[('layout', None), ('macbook', None)]",0.50021
was not happy with one of the programs on it.,"[('programs', None)]",0.49701726
"also it is very good for college students who just need a reliable, easy to use computer.","[('use computer', None)]",0.6439478
the first one sent: touchpad didn't work the second sent: usb didn't work the third sent: touchpad didn't work the fourth sent: hasn't arrived yet.,"[('touchpad', None)]",0.29701012
i came from the dell laptops and now i am so glad i switched when i needed a new laptop.,"[('dell laptops', None)]",0.6835826
this is definitely a computer worth the money;,"[('computer', None)]",0.6660558
"only other thing is that if you are using this for document creation apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.","[('iwork', None)]",0.41248965
it is light and the battery last a very long time.,"[('battery', None)]",0.20293686
better stick with another brand.,"[('brand', None)]",0.3007334
"and at one point, they blame me for installing a bad memory stick when i upgrade my memory for the first time during my purchase of the laptop (i bought the memory stick they recomended).","[('memory stick', None)]",0.58427167
the netbook is easier for me to take to bed and carry around with me.,"[('netbook', None)]",0.42702433
"externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.","[('keys', None), ('keyboard', None)]",0.36966366
this laptop was bad from the first day of use----brought it back to store for return of money.,"[('laptop', None)]",0.76280636
the next time i had an issue my lightscribe wouldn't work.,"[('lightscribe', None)]",0.2749456
"the touchpad is extremely sensitive, which is the only drawback.","[('touchpad', None)]",0.4603022
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,"[('iphoto', None)]",0.37940142
"the computer did what it was not supposed to do, and i didn't know what to do....","[('computer', None)]",0.38853264
i love this computer.,"[('computer', None)]",0.56918883
"the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it, but i like the big screen on it.","[('acer one computer', None)]",0.47683492
i cant believe hp put this out.,"[('hp', None)]",0.44433114
"in november my computer messed up entirely and wouldn't power on after intalling a windows update, i had to have my hd flashed and lost everything on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason i was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.","[('windows update', None)]",0.22128244
i can have both osx and windows xp running at the same time!,"[('windows xp', None)]",0.32340962
"i tell everyone that i know, friends, family and enemies this is the absolute worst computer i have ever used.","[('computer', None)]",0.50736696
"overall : poor, features: average, performance: poor, battery life: excellent, price-value: poor","[('price-value', None), ('features', None), ('battery life', None)]",0.5835126
microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,"[('windows', None)]",0.36306116
they basically told me that the machine would be problem free now.,"[('machine', None)]",0.44638187
i paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,"[('whistles', None), ('bells', None)]",0.6163228
the graphics are stunning.,"[('graphics', None)]",0.38491073
"(i found a 2gb stick for a bit under $50) nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.","[('system', None)]",0.5136264
after much effort and 10 days asus replaced itthe wifi is very weak.,"[('wifi', None)]",0.48783618
you can call hp and they want you to buy more software to fix it.,"[('hp', None)]",0.47714558
this computer is a little more expensive than any pc but it will last you longer and it worth every penny.,"[('computer', None)]",0.68530035
