text,labs
But the biggest pain is that tech support is not available 24/7.,"[('tech support', None)]"
There are differences that you need to know and take time to learn.,"[('time', None)]"
They have more problems then a 1980's computer.,[]
It is amazing.,[]
"Needless to say, not to happy with the product.","[('product', None)]"
The cool thing about this is anyone can use it.,"[('anyone', None), ('thing', None)]"
My first laptop was an Acer that I got for Christmas.,"[('first laptop', None), ('acer', None)]"
"Still, this laptop is perfect for all day use at school and work.","[('laptop', None), ('day use', None)]"
the internet can be an scary place its up to you on what you do with it.,[]
The backlit keys are wonderful when you are working in the dark.,"[('backlit keys', None)]"
"I chose the iBookG4, a laptop that is an attractive computer with a large screen big enough to please anyone.","[('computer', None), ('anyone', None), ('large screen', None)]"
"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",[]
I would  say if you want to buy one of these machines be careful.,[]
"Everything about the Mac is not only visually appealing, but very easy to use.","[('everything', None), ('mac', None)]"
I know what 7 hrs of battery looks like.,[]
The Macbooks worth every penny.,"[('penny', None), ('macbooks', None)]"
I did not have to call the support line at all.,"[('line', None)]"
The laptop is outstanding in all aspects except that it has the Windows 7 starter and not the full Windows 7.,"[('aspects', None), ('laptop', None)]"
THE FIRST PROBLEM IS THAT THE KEYBOARD FUNCTION IS SIMPLY UNSATISFACTORY.,"[('first problem', None), ('keyboard function', None)]"
"The DVD drive randomly pops open when it is in my backpack as well, which is annoying.","[('dvd drive', None)]"
"Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.","[('beginners', None), ('working microphone', None), ('intermediate level', None)]"
I dual boot with Linux and that other security-prone OS and it performs flawlessly.,"[('prone os', None)]"
The difference is the Toshiba had a lot more memory and hard drive space.,"[('drive space', None), ('memory', None)]"
"But if you can't make your product last more than a year, you will not get my business again.","[('product', None), ('business', None)]"
There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.,"[('little difficulty', None)]"
Seems like maybe a bad shipment from Toshiba.,"[('toshiba', None)]"
Don't waste your money!,"[('money', None)]"
Currently if I use the laptop I can't sit it on my lap because it will burn my legs.,"[('lap', None), ('legs', None)]"
-Managed to send complaint email.,"[('email', None)]"
"however, they were kind enough to send a replacement free of charge.","[('charge', None)]"
Seriously considering a larger laptop to replace the Dell,"[('dell', None)]"
OS X is solid with lots of innovations such as quicklook which save heaps of time.,"[('lots', None), ('os x', None)]"
"I do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv.","[('music', None), ('papers', None), ('tv', None), ('blogs', None)]"
I thought it would be a simple job.,[]
But other than that I am blown away by all the features this laptop offers.,[]
I Hate it!,[]
Don't buy this model.,"[('model', None)]"
The keyboard is slick and quiet and not bulky like some other laptops I have had in the past.,"[('other laptops', None), ('keyboard', None)]"
I can leave my MacBook uncharged for upwards of eight hours and it won't even be dead.,"[('macbook', None), ('hours', None)]"
"Overall, this laptop is definitely a keeper with its simple yet stylish design and its array of fantastic colors to choose from.","[('array', None), ('design', None), ('laptop', None), ('colors', None)]"
"I do find that my MacBook has a lot more bells and whistles than a normal PC especially if you enjoy technology, downloading pictures and graphic design.","[('graphic design', None), ('pictures', None), ('normal pc', None)]"
First the screen goes completely out.,"[('screen', None)]"
I'm learning the finger options for the mousepad that allow for quicker browsing of web pages.,[]
"I love this 13"" Mac white unibody.","[('mac white unibody', None)]"
the last time we took it to get fixed the guy said that most likely it is a reppative problem and will keep happeneing so hopefully we can get a new one very soon!,"[('last time', None)]"
When I am at Starbucks between clients I get full bars on my HP and 1 bar on my Eee PC.,"[('hp', None), ('full bars', None)]"
"The PhotoBooth is a great program, it takes very good pictures with the built-in camera.","[('photobooth', None), ('program', None), ('pictures', None)]"
And inconvenient!,[]
Many kinds of software that is necessary to the working person is not available and cannot be downloaded.,"[('person', None), ('software', None)]"
It is so speedy.,[]
Needs constant repair.,"[('constant repair', None)]"
I will never purchase a HP again ever.,"[('hp', None)]"
I had to pay for the shipping!,"[('shipping', None)]"
"It bluescreened on me without any warning, running simply basic Chrome.",[]
This is another reason to like the Mac.,"[('mac', None)]"
I took 3-4 years researching brands and prices of laptops.,[]
One bad thing is it gets hot.,"[('thing', None)]"
I'm stuck w/ a broken computer.,"[('w', None), ('computer', None)]"
We researched and found the best price at MacConnection.,[]
Hope this helps!,[]
But guess what?  (you have to buy an external dvd drive it doesn't have a built in type) The notebook can't be used because it doesn't read anything for an external drive.,"[('external dvd', None), ('anything', None)]"
GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING!!!,"[('computer', None), ('portability', None), ('processing', None)]"
Apparently they're not special anymore .,[]
I use a cooling pad but it doesn't help.,[]
I'm so glad I purchased a Mac and not another PC!!!,[]
99 to  fix it.,[]
Few viruses to catch;,[]
Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,[]
"Steve Jobs, probably needs help and donations, and cannot afford a reasonable offers for people that truly are trying to support his baby.","[('steve jobs', None), ('baby', None), ('offers', None)]"
I'm tired of the inept service.,"[('service', None)]"
"Garageband is easy to work with, like all the other apple applications I've had experience with.","[('other apple applications', None), ('garageband', None)]"
"No, tey don't even support their own bios and it ""could be a problem with the bios"" How can a company that makes a fairly decent product get away with such insanity??!!","[('such insanity ??!!', None), ('own bios', None), ('tey', None), ('product', None)]"
"While many people brag about Mac being ""intuitive"", it does take a little time to adjust to coming from a PC, but once I got the hang of it, I don't want to go back.","[('many people', None), ('little time', None), ('mac', None)]"
"Because we did not purchase the extended warranty in time, we are on the hook for the repair.","[('extended warranty', None), ('time', None)]"
"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.","[('example', None), ('several times', None), ('%', None)]"
This laptop looked brand new and was shipped very quickly.,"[('laptop', None)]"
"If you are looking for something reliable, this is the laptop for you.","[('something', None)]"
"Info: Windows failed to load because the kernal is missing, or corrupt.","[('windows', None)]"
"The display on this computer is the best I've seen in a very long time, the battery life is very long and very convienent.","[('time', None)]"
Most laptops and notebooks are difficult to key on.,"[('notebooks', None), ('laptops', None)]"
"We didn't because it was already over 2,400 dollars!",[]
"But the quality, in general was less than the worth of the cheap laptop.","[('laptop', None)]"
In the first moth of owning this computer its hardrive failed which had to be replaced.,"[('first moth', None)]"
Its also FUN to use!,[]
"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.","[('graphics', None), ('mac', None), ('screen', None)]"
"WIth the upgraded memory, the MacBook Pro never has an issue running many many applications at once!","[('macbook pro', None)]"
"Simple to use, and great graphics.",[]
It still serves me well both in business and home needs.,[]
"I use my friends and family's $2000 laptops and they are fast and reliable and HP, well, I'll never buy or recommend an HP to anyone!","[('anyone', None), ('hp', None)]"
My MacBook is probably the best investment I have ever made.,"[('macbook', None)]"
The internet speed is spectacular.,"[('internet speed', None)]"
They claim call center is still down.,[]
Mac also has many apps and programs that are quite cheap or free.,"[('programs', None), ('mac', None), ('many apps', None)]"
If you shop around in the current market you can find a much better deal.,"[('current market', None), ('deal', None)]"
I droped this once from thetable when my baby girl grabed me one day and IT is still working with NO issues!,"[('it', None)]"
You will love this macbook if you choose to buy it.,"[('macbook', None)]"
My house is now 100% Macbook.,"[('house', None)]"
"They're not safe, they're not durable, they just a worthless.",[]
"My husband uses it mostly for games, email and music.","[('husband', None)]"
  I have had no luck with staples or HP to resolve this problem.,[]
I just took the broken cords into the Apple store and they gave me new ones.,"[('cords', None), ('new ones', None)]"
My Mac is much more efficient than a PC so it does not need the extra bells and whistles to compete.,"[('whistles', None), ('pc', None), ('extra bells', None), ('mac', None)]"
It WORKS!,[]
You just lose a customer.,[]
"I ve had several calls lasting more than an hour with promises to call back, but the return calls never came.","[('return', None), ('several calls', None), ('hour', None)]"
"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.","[('little screws', None)]"
"Being a PC user my whole life, it's taking a bit of time to adapt to the OS of a Mac but I'm finding my way around.","[('os', None), ('whole life', None)]"
The computer will constantly be getting hot and burning your leg unless you go through the hassle of taking off the entire back of it just to clean out the fan.,"[('computer', None), ('entire back', None), ('fan', None)]"
"I have in the past gotten superfine sandpaper and ""fixed"" the edges by rounding them off.","[('superfine sandpaper', None)]"
I hate it!,[]
returned it.,[]
Downfalls: sharp edges.,"[('edges', None)]"
It is a cheap throw together.,"[('throw', None)]"
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria.,[]
"I would recommend Mac, and do, to anyone looking to buy a new computer.","[('mac', None), ('new computer', None)]"
The screen is gorgeous - yummy good.,"[('screen', None)]"
"Did I mention everything about it, from size to weight to keyboard screams BULK?",[]
Can't wait until I go on vacation and take it with me.,[]
Good bye BLUE SCREEN and Critical errors!!!!,"[('bye blue screen', None)]"
I had it four months when my disc drive refused to open.,"[('disc drive', None)]"
"So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely.","[('new computer', None), ('drive', None)]"
"Once again, I was told it was the suspicious  power supply  problem.","[('power supply problem', None)]"
It easily fits into most computer bags but doesn't weigh down a backpack or satchel when being carried with spirals and/or textbooks.,"[('satchel', None), ('backpack', None)]"
"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.","[('display', None), ('macbook', None), ('connections', None), ('blue screens', None)]"
"It was kind of a rebellion against PC in fact, and I am certainly glad I did.","[('fact', None), ('pc', None)]"
Unable to boot up this brand new laptop.,"[('brand new laptop', None), ('boot', None)]"
"In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.","[('presentations', None), ('documents', None)]"
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!","[('drive', None)]"
"I really don't like it, but I am stuck.",[]
"The guy then said that if I insist on having the hinge tightened, they can do it for me but I have to accept the condition after the ""repair"".","[('repair', None), ('guy', None), ('condition', None)]"
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.","[('plug', None)]"
-Stay away from MacHouse Amsterdam.,"[('machouse amsterdam', None)]"
Once again apple stands alone at the top of the charts.,"[('apple', None)]"
"I love the feel of the key board, as well as the trackpad.","[('feel', None), ('key board', None)]"
Now I have the best of both worlds with all of the power and ease of the Mac!,[]
These new problems were the final straws;,"[('final straws', None), ('new problems', None)]"
"  luckly i had a student task force able to help, or else it would have crashed within the first year.","[('first year', None), ('student task force', None)]"
"That seemed to solve the problem, till I wrote an article with semicolons in it.",[]
Ease of use is just one of the benefits I love about my Mac.,"[('use', None)]"
-Touchpad will take a bit of time to get used to.,"[('touchpad', None), ('bit', None)]"
We both recently got new laptops.,"[('new laptops', None)]"
I've been a PC user and I just finally switched and I am never going back.,[]
I got the Macbook and he got a Macbook Pro.,[]
Winters is on it's way and I imagine it will be cozy.,[]
I bought this laptop about a month ago to replace my compaq laptop.,[]
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,"[('machine', None), ('connection card', None), ('may', None), ('only warranty', None)]"
Will certainly use MacConnection again.,"[('macconnection', None)]"
"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.","[('other model', None)]"
this is one of the reasons I purchased it.,[]
"Instead of taking another chance on Toshiba, I went with an Asus G73JH-x3.",[]
"She told me flatly, ""It's like that one.",[]
"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.","[('massive spreadsheets', None), ('something', None), ('intensive game', None)]"
It is the easiest computer I have ever used,[]
"So you might ask, what did Apple do for me?","[('apple', None)]"
"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).","[('browsing', None)]"
Should be there by the end of the week (again...).,[]
"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.","[('need', None), ('price', None), ('other laptop', None), ('comp', None)]"
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,"[('brief summary', None), ('opinion', None), ('laptop', None), ('dell vostro', None)]"
"I just got this laptop for college, and so far I am very happy with it.",[]
"tosiba has a good reputation, my llast computer was an acer.","[('llast computer', None), ('acer', None)]"
"My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.","[('friend', None), ('entire motherboard', None)]"
"  Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.","[('day', None), ('someone', None), ('life story', None), ('front', None), ('history list', None), ('different hours', None), ('toshiba customer services', None)]"
Quality Display  I was surprised with the performance and quality of this HP Laptop.,"[('quality display', None), ('performance', None)]"
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,"[('rest', None), ('battery life', None), ('claim', None)]"
The internet capabilities are also very strong and picks up signals very easily.,"[('internet capabilities', None)]"
"Its fast, has High definition quality in the videos.","[('definition quality', None)]"
They transfer you around to other people who do not understand what you are saying and you can't understand what they are saying.,"[('other people', None)]"
"Speakers don't get that loud, but good enough.","[('speakers', None)]"
I have had it 9 months and it is already a $250 loss.,[]
Another Great thing is the Beast graphics.,"[('beast graphics', None), ('thing', None)]"
  I was WRONG!,[]
The ease of set up was terrific.,[]
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,"[('wall charger', None), ('battery', None)]"
"Screen is crystal clear, yes it's small - but it's a netbook!","[('screen', None)]"
So this review might be a tad bit bias.,"[('review', None)]"
"This was around three years, maybe four years ago.",[]
The battery life is probably an hour at best.,"[('battery life', None)]"
This is a review of windows vista system.,[]
She said its very user friendly.,[]
"Kind of annoying, but I still love the laptop.",[]
"cosmetically, the only thing they changed was 2 of the Function keys at the top.","[('only thing', None)]"
"I am very happy I bought this Mac, well worth the extra money.","[('mac', None), ('extra money', None)]"
But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on.,"[('replacement', None)]"
  There's literally no way to make it sing with Vista.,"[('vista', None)]"
"After looking at all the pros and cons, I decided on the Macbook Pro.",[]
Screen size is perfect for portable use in any environment.,"[('use', None), ('screen size', None)]"
"First, it does not have a push button to open the lid.","[('lid', None), ('push button', None)]"
Hope this helped!,[]
"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).","[('component parts', None), ('own desktops', None)]"
I now realize that my $900 would have been better spent on a Windows laptop.,[]
"Please, anyone who is considering getting this computer, stop.",[]
This laptop serves all my needs.,[]
) And printing from either word processor is an adventure.,[]
Very satisfied.,[]
Do not  buy it!,[]
-Estimated time to fix it: 10 working days or less.,"[('time', None), ('working days', None)]"
"After purchasing this thing, I find out that I need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line.","[('special interface device', None), ('camera', None)]"
I had my computer custom built from Sonystyle.com.,[]
Another included program that is laughable is the chess game.,[]
"Yes, I thought the expese was a little much, but I now realize you get what you pay for.","[('expese', None)]"
"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.","[('general internet use', None)]"
I will not buy another one.,"[('one', None)]"
Time will tell.,"[('time', None)]"
"The price was very good, and the product is top quality.","[('price', None)]"
This computer is really fast and I'm shocked as to how easy it is to get used to...,"[('computer', None)]"
It played various games without problems and ran aero smoothly and flawlessly.,"[('various games', None)]"
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,"[('drive', None)]"
  The screen almost looked like a barcode when it froze.,"[('screen', None)]"
I have found a lot of online sources to help me but think that I would have learned a lot quicker if I would have taken the class.,"[('online sources', None), ('lot', None)]"
"From the get-go, the M6809 was unsteady in its operation;","[('operation', None), ('m6809', None), ('go', None)]"
She tells me about it all the time but I tend to shut off all cognitive functions when she gets that yapper going.,"[('cognitive functions', None)]"
I could not even put my entire music collection on this garabage.,"[('entire music collection', None), ('garabage', None)]"
One of the wonderful things about Macs is that they are virus free.,"[('macs', None), ('things', None)]"
"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.","[('screen', None)]"
"It even has a great webcam, and Skype works very well.","[('skype', None), ('webcam', None)]"
"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.","[('machined aluminum frame', None)]"
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,"[('leftover pc software', None), ('parallels type program', None)]"
This computer I used daily nice compact design.,"[('design', None)]"
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.","[('warcraft', None), ('world', None), ('games', None), ('ati graphics card', None), ('value', None), ('life', None)]"
"I practically have a new laptop with all the ""fixes"" they have done!","[('fixes', None), ('new laptop', None)]"
"Finally, I purchased a Toshiba.",[]
It was hard to handle and operate at school.,"[('school', None)]"
You may just lose 1 customer for now.,"[('customer', None)]"
It has easy to use features and all the speed and power I could ask for.,"[('features', None), ('power', None), ('speed', None)]"
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.","[('first year', None), ('ownership', None)]"
"Many thanks, Overstock.com.",[]
I love it and the change in lifestyle that came with it.,[]
")only to get another ""HP/Compaq"" piece of crap.","[('piece', None)]"
I preferred the fit and feel of the 13 inch.,[]
power supply went bad after 2 weeks --,"[('power supply', None)]"
Emachines says they're waiting for a part and refuses to replace entire unit.,"[('entire unit', None)]"
"The screen takes some getting use to, because it is smaller than the laptop.",[]
I regret buying it before understanding how awful it is to use.,[]
The right speaker did not work.,"[('speaker', None)]"
  Dealing with the support drone on the other end of the chat was sheer torture.,"[('sheer torture', None), ('other end', None)]"
"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.","[('home computer', None), ('laptop', None), ('cut pro', None)]"
"The computer runs extremely slowly, whether opening Word or My Computer.","[('computer', None)]"
But I am glad to have gotten mine right before they stopped making it.,[]
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.","[('xp', None), ('win7', None), ('visa', None)]"
A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,"[('money', None), ('tip', None)]"
I've always used PC's for work home and this is my first experience with a Mac.,"[('mac', None), ('home', None), ('first experience', None)]"
"i asked many people, search on the net and also read reviews here in best buy.","[('many people', None), ('net', None)]"
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",[]
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.","[('screen', None)]"
I returned it to Best Buy on the ninteenth of April.,[]
I have only had PCs with Windows before so this takes a little getting use to.,[]
I was so excited to receive the Toshiba L455 as a gift/bonus for some work I had done for a friend of mine!,"[('toshiba l455', None)]"
I had left my regular laptop at home and needed something to use while out of town .,"[('town', None), ('regular laptop', None), ('while', None)]"
"Summary: After doing some investigation on the web, I have found that Toshiba NB205s are not chronically not booting.","[('toshiba nb205s', None)]"
super fast processor and really nice graphics card..,"[('graphics card', None), ('processor', None)]"
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.","[('photos', None), ('mouse', None), ('video', None), ('size', None), ('external keyboard', None)]"
"I Contacted HP  about this situation and was given excuses, without results.",[]
You know what? I happened to buy a defective blood pressure monitor a week ago at the Bukit Batok Polyclinic NHG Pharmacy a week ago.,"[('blood pressure', None), ('bukit batok polyclinic nhg pharmacy', None), ('week', None)]"
The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,"[('only objection', None)]"
"I dislike the weight and size, cubersome.",[]
The wheel that turns the volume up and down doesn't work in real time.,"[('real time', None)]"
I can't even install one of the 3 printers I have in my house so I am unable to print.,[]
I cannot be happier with the service or product.,[]
Everything was so easy.,"[('everything', None)]"
"To list a few: They tend to get hot enough to cause 3rd degree burns, as well as ignite any flamable material if near the part that happens to heat up.","[('flamable material', None), ('3rd degree burns', None)]"
Got this for a graduation gift for my daughter for her to use at college.,"[('college', None)]"
"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.","[('flatline keyboard', None), ('typing', None)]"
"After 5 months of failed repairs, requested a full refund but was refused and it still is not repaired and Acer is indifferent to the issue.","[('acer', None), ('full refund', None)]"
The Toshiba laptop was a great purchase.,"[('toshiba laptop', None), ('purchase', None)]"
"After years of using PCs, a new Mac user is basically forced to re-learn how to use a computer.","[('new mac user', None), ('computer', None)]"
Speakers doesn't sound that great.,"[('speakers', None)]"
You better believe my next computer will be a MAC!,"[('next computer', None)]"
I love it!,[]
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.","[('ergonomics', None), ('different manufacturer next time', None), ('connections', None), ('credit', None)]"
Now that I have it I see that I really needed this for much more.,[]
"After numerous calls to Applecare tech support, I was directed to send in my computer;","[('computer', None), ('numerous calls', None), ('tech support', None)]"
"The ""abuse"" is that I pushed the power plug in too hard.",[]
"It is easy to find documents, and keep them in one area.","[('area', None), ('documents', None)]"
The resolution on the screen is almost pure HD.,"[('hd', None), ('resolution', None)]"
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",[]
"Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.",[]
"I bought this netbook for traveling, and it's great - light, functional, and meets my needs.","[('light', None)]"
Easy learning curve.,[]
"I go to purchase it on line, and I find out that the device will not be available until almost two months later!","[('line', None), ('device', None)]"
dell is a decently made pc.,"[('pc', None)]"
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased","[('computer works', None), ('value', None)]"
The Internet Explorer was very slow from the very beginning.,"[('internet explorer', None)]"
The AC power port becomes loose over time,"[('ac power port', None)]"
Best Buy laughed when I told them they should replace it instead of expecting me to be without a computer again for another couple of weeks.,[]
"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.","[('user', None)]"
The computer would not ever cut back on.,"[('computer', None)]"
The ease in which you set everything up is such that a child could do it.,"[('child', None)]"
i would have to say that overall its great!,[]
"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.","[('serial numbers', None), ('key numbers', None), ('working', None), ('short time', None)]"
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,"[('ergonomic small lightweight power supply', None)]"
It's the inside that is truly wonderful.,[]
Enjoy that Toshib force and durability unparalleled,"[('toshib force', None), ('durability', None)]"
I purchased this laptop 9 months ago!,[]
Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,"[('total score', None)]"
Returning this as soon as I get out of work,[]
"I use the computer to basically check emails, surf the web, print coupons and for my college papers.","[('emails', None), ('surf', None)]"
This unit is not.,"[('unit', None)]"
"We love the size of the screen, although it is still lightweight and very easy to tote around.",[]
"They aren't worth the money, even though they are on the cheap side, laptop speaking.","[('money', None), ('side', None)]"
"Either way the entire thing was just a joke, a complete rip off!","[('entire thing', None), ('complete rip', None)]"
so the fact that the computer does not work on the 24 twenty fourth day is my fault.,"[('computer', None), ('fourth day', None)]"
So glad I decided to upgrade!,[]
"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.","[('computer', None)]"
  the battery is irreplaceable.,"[('battery', None)]"
"*IF YOU ARE LOOKING FOR A GOOD LAPTOP, THIS IS NOT IT!","[('laptop', None)]"
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.","[('spice', None), ('versions', None), ('gb stick', None), ('few bucks', None), ('custom ability', None)]"
It's catatonic.,[]
"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.","[('anything', None)]"
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.","[('internet', None), ('command prompt', None)]"
It's software and speed enable it to do amazing things.,"[('things', None)]"
The Toshiba Satellite laptop is  DESIGNED  to fail !,[]
"He came into my house, fiddled around on the computer for a good forty minutes and got ready to leave before it was even done doing what he was doing to it.","[('minutes', None)]"
"My wireless provider confirmed my home internet is fine, and any connections I turn on should work.","[('wireless provider', None)]"
Could not keep up with me and finally the hard drive went out.,"[('drive', None)]"
I could have purchased a cheap computer to do what I'm doing now!,"[('computer', None)]"
"I am most impressed with the programming, including the iPhoto.","[('programming', None)]"
Speakers too small to be of any real use.,"[('real use', None)]"
"I upgraded it's RAM to 2GB, I am very happy with it.",[]
This is a great computer.,"[('computer', None)]"
I purchased a Toshiba Satellite M60 (with harman/kardon speakers!) in December of 2005.,[]
Dismantle the whole thing? Then it will not be a newly manufactured set like before.,"[('whole thing', None)]"
They should have included more memory on their computers if they knew Vista would run slowly.,[]
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,[]
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', None)]"
It wouldn't fit in most 17-inch bags.,"[('inch bags', None)]"
The first time it crashed was maybe going on a year and a half of having it.,"[('first time', None)]"
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,"[('drive', None)]"
I paid $800 for this computer from my school campus bookstore.,[]
It is small enough to fit in one of my purses!,[]
"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.","[('way', None), ('opinion', None), ('starter', None)]"
"I was very worried about making the two compatible- but literally, it was so simple I was almost worried that I was doing something wrong.","[('something', None)]"
Note that I don't ordinarily take the time to write a review.,"[('time', None), ('review', None)]"
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,"[('desktop icons', None), ('change', None), ('icon list', None)]"
I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired.,"[('original toshiba laptop', None), ('warranty', None)]"
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.","[('combination', None)]"
"ASUS has done an outstanding job of evolving their netbooks, and I would recommend this to anyone who both understands their needs and how netbooks can fit them.","[('anyone', None), ('job', None), ('netbooks', None)]"
"The apple care has never failed me, and I expect it to be the same for this computer as well.","[('computer', None), ('apple care', None)]"
Buyer Beware.,"[('buyer', None)]"
It has served my needs quite nicely for the most part.,[]
The Toshiba laptop I am using is easier to use than most I have tried.,[]
"So I called Compaq, and after being on the phone for 3 hours, i finally got a replacement which I shouldn't have had a problem getting since it was under warranty.",[]
So we exchanged it for the same on and after 2 hours it didn't work.,"[('hours', None)]"
do not buy you will be disappointed.,[]
I just recently had to ship my laptop back to HP for repair.,"[('repair', None), ('hp', None), ('laptop', None)]"
I have had to take it to the geek squad guys to get it fixed because it has had viruses 3 times and i have not even had it for more then 4 months!,"[('geek squad guys', None)]"
We don't Mind and You don't Matter.,[]
"I love the size, keyboard, the functions.",[]
But as time went on I found it almost impossible to keep the thing on-line through wi-fi.,"[('line', None), ('fi', None), ('thing', None)]"
the mouse is way way way to sensitve.,"[('mouse', None)]"
Toshiba knows there is a manufacturing defect but will not acknowledge it.,[]
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,"[('os', None)]"
"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.","[('upper zone', None), ('few dead pixels', None), ('screen', None)]"
"Waited on getting this computer, but it has been a great change.","[('change', None)]"
"After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.","[('repairs', None), ('delivery service', None), ('computer', None)]"
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.","[('performance', None)]"
the i3 processor doesn't seem to run hot and the fan rarely turns on.,"[('i3 processor', None)]"
