text,labs,set_similarity,labs_similarity
Few viruses to catch;,[],0.3424530327320099,0.3482669
Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,"[('Supplied software', '17', '0', 'neutral'), ('software', '31', '23', 'positive'), ('Windows', '105', '98', 'negative')]",0.3845406472682953,0.35656318
"Steve Jobs, probably needs help and donations, and cannot afford a reasonable offers for people that truly are trying to support his baby.",[],0.05098564922809601,0.047014695
I'm tired of the inept service.,"[('service', '30', '23', 'negative')]",0.14705374836921692,0.13877085
"Garageband is easy to work with, like all the other apple applications I've had experience with.","[('Garageband', '10', '0', 'positive'), ('apple applications', '70', '52', 'positive')]",0.19775262475013733,0.16848648
"No, tey don't even support their own bios and it ""could be a problem with the bios"" How can a company that makes a fairly decent product get away with such insanity??!!","[('bios', '41', '37', 'negative'), ('bios', '82', '78', 'negative')]",0.1838211566209793,0.15816873
"While many people brag about Mac being ""intuitive"", it does take a little time to adjust to coming from a PC, but once I got the hang of it, I don't want to go back.",[],0.19029496610164642,0.16280998
"Because we did not purchase the extended warranty in time, we are on the hook for the repair.","[('extended warranty', '49', '32', 'negative')]",0.16696448624134064,0.153893
"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.","[('charging', '154', '146', 'negative'), ('charge', '44', '38', 'negative'), ('charge', '237', '231', 'neutral')]",0.11199576407670975,0.12597659
This laptop looked brand new and was shipped very quickly.,"[('shipped', '44', '37', 'positive')]",0.3131144344806671,0.31063744
"If you are looking for something reliable, this is the laptop for you.",[],0.34922927618026733,0.33378664
"Info: Windows failed to load because the kernal is missing, or corrupt.","[('Windows', '13', '6', 'negative'), ('kernal', '47', '41', 'negative')]",0.2425398826599121,0.23287678
"The display on this computer is the best I've seen in a very long time, the battery life is very long and very convienent.","[('display', '11', '4', 'positive'), ('battery life', '88', '76', 'positive')]",0.3659069836139679,0.3771659
Most laptops and notebooks are difficult to key on.,[],0.3375151455402374,0.32023242
"We didn't because it was already over 2,400 dollars!",[],0.06593811511993408,0.07324649
"But the quality, in general was less than the worth of the cheap laptop.","[('quality', '15', '8', 'negative')]",0.2612776458263397,0.25525486
In the first moth of owning this computer its hardrive failed which had to be replaced.,"[('hardrive', '54', '46', 'negative')]",0.37686213850975037,0.3528391
Its also FUN to use!,"[('use', '19', '16', 'positive')]",0.26540881395339966,0.26161346
"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.","[('graphics', '12', '4', 'positive'), ('screen', '23', '17', 'positive')]",0.31980571150779724,0.29232824
"WIth the upgraded memory, the MacBook Pro never has an issue running many many applications at once!","[('upgraded memory', '24', '9', 'positive'), ('applications', '91', '79', 'neutral'), ('running', '68', '61', 'positive')]",0.18688566982746124,0.18260975
"Simple to use, and great graphics.","[('graphics', '33', '25', 'positive'), ('use', '13', '10', 'positive')]",0.46203967928886414,0.43233028
It still serves me well both in business and home needs.,[],0.21710191667079926,0.2120611
"I use my friends and family's $2000 laptops and they are fast and reliable and HP, well, I'll never buy or recommend an HP to anyone!",[],0.22939661145210266,0.24283999
My MacBook is probably the best investment I have ever made.,[],0.3312237858772278,0.30057982
The internet speed is spectacular.,"[('internet speed', '18', '4', 'positive')]",0.31027787923812866,0.29578856
They claim call center is still down.,"[('call center', '22', '11', 'negative')]",0.16278362274169922,0.14389072
Mac also has many apps and programs that are quite cheap or free.,"[('apps', '22', '18', 'positive'), ('programs', '35', '27', 'positive')]",0.1960717886686325,0.1648128
If you shop around in the current market you can find a much better deal.,[],0.16475264728069305,0.15432206
I droped this once from thetable when my baby girl grabed me one day and IT is still working with NO issues!,[],0.14347423613071442,0.13818814
You will love this macbook if you choose to buy it.,[],0.3730921149253845,0.35236531
My house is now 100% Macbook.,[],0.298308789730072,0.27363226
"They're not safe, they're not durable, they just a worthless.",[],0.06090952083468437,0.053867407
"My husband uses it mostly for games, email and music.","[('games', '35', '30', 'neutral')]",0.42348039150238037,0.40131566
  I have had no luck with staples or HP to resolve this problem.,[],0.1355534791946411,0.10798076
I just took the broken cords into the Apple store and they gave me new ones.,"[('cords', '28', '23', 'positive')]",0.19611896574497223,0.16079637
My Mac is much more efficient than a PC so it does not need the extra bells and whistles to compete.,[],0.263902872800827,0.23769693
It WORKS!,[],0.25309881567955017,0.24829552
You just lose a customer.,[],0.26133593916893005,0.24024074
"I ve had several calls lasting more than an hour with promises to call back, but the return calls never came.",[],0.04179324582219124,0.042029534
"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.","[('screen', '27', '21', 'neutral'), ('screen', '73', '67', 'neutral')]",0.24804507195949554,0.22889951
"Being a PC user my whole life, it's taking a bit of time to adapt to the OS of a Mac but I'm finding my way around.","[('OS', '75', '73', 'neutral')]",0.2777304947376251,0.24069217
The computer will constantly be getting hot and burning your leg unless you go through the hassle of taking off the entire back of it just to clean out the fan.,"[('fan', '159', '156', 'negative')]",0.24103401601314545,0.23124067
"I have in the past gotten superfine sandpaper and ""fixed"" the edges by rounding them off.","[('edges', '67', '62', 'negative')]",0.11059180647134781,0.083636776
I hate it!,[],0.14341187477111816,0.14357291
returned it.,[],0.35866406559944153,0.34729064
Downfalls: sharp edges.,"[('edges', '22', '17', 'negative')]",0.3037034869194031,0.30500975
It is a cheap throw together.,[],0.16802629828453064,0.16939944
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria.,"[('carry', '32', '27', 'neutral')]",0.17486608028411865,0.15828912
"I would recommend Mac, and do, to anyone looking to buy a new computer.",[],0.32078319787979126,0.28366
The screen is gorgeous - yummy good.,"[('screen', '10', '4', 'positive')]",0.24262601137161255,0.22392577
"Did I mention everything about it, from size to weight to keyboard screams BULK?","[('size', '44', '40', 'negative'), ('weight', '54', '48', 'negative'), ('keyboard', '66', '58', 'negative')]",0.21452465653419495,0.19924697
Can't wait until I go on vacation and take it with me.,[],0.1594225913286209,0.15518335
Good bye BLUE SCREEN and Critical errors!!!!,[],0.31960487365722656,0.30188984
I had it four months when my disc drive refused to open.,"[('disc drive', '39', '29', 'negative')]",0.25845590233802795,0.24064423
"So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely.","[('hard drive', '39', '29', 'neutral')]",0.2675809860229492,0.25270236
"Once again, I was told it was the suspicious  power supply  problem.","[('power supply', '58', '46', 'negative')]",0.1418667435646057,0.14565015
It easily fits into most computer bags but doesn't weigh down a backpack or satchel when being carried with spirals and/or textbooks.,[],0.08196388185024261,0.065660164
"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.","[('display', '63', '56', 'positive'), ('starts', '18', '12', 'positive')]",0.3097117841243744,0.29925212
"It was kind of a rebellion against PC in fact, and I am certainly glad I did.",[],0.11072587966918945,0.096839346
Unable to boot up this brand new laptop.,"[('boot up', '17', '10', 'negative')]",0.2591961622238159,0.24188627
"In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.","[('Pages', '42', '37', 'positive'), ('Keynotes', '55', '47', 'positive')]",0.2244083285331726,0.19663824
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!","[('hard drive', '30', '20', 'negative'), ('mother board', '63', '51', 'negative'), ('dvd drive', '83', '74', 'negative')]",0.26678749918937683,0.2556736
"I really don't like it, but I am stuck.",[],0.25859519839286804,0.24809833
"The guy then said that if I insist on having the hinge tightened, they can do it for me but I have to accept the condition after the ""repair"".","[('hinge', '54', '49', 'neutral')]",0.03310335800051689,0.025355848
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.","[('motherboard', '34', '23', 'neutral'), ('port', '8', '4', 'neutral'), ('plug', '79', '75', 'negative')]",0.12481275200843811,0.10159953
-Stay away from MacHouse Amsterdam.,[],0.1271882951259613,0.12460669
Once again apple stands alone at the top of the charts.,[],0.19553762674331665,0.17921901
"I love the feel of the key board, as well as the trackpad.","[('key board', '32', '23', 'positive'), ('trackpad', '57', '49', 'positive')]",0.32790112495422363,0.3038748
Now I have the best of both worlds with all of the power and ease of the Mac!,"[('power', '56', '51', 'positive'), ('ease', '65', '61', 'positive')]",0.293556809425354,0.2659517
These new problems were the final straws;,[],0.16518275439739227,0.16397585
"  luckly i had a student task force able to help, or else it would have crashed within the first year.",[],0.2323562353849411,0.20668289
"That seemed to solve the problem, till I wrote an article with semicolons in it.",[],-0.016907958313822746,-0.026459804
Ease of use is just one of the benefits I love about my Mac.,"[('use', '11', '8', 'positive')]",0.33590859174728394,0.30246514
-Touchpad will take a bit of time to get used to.,"[('Touchpad', '9', '1', 'neutral')]",0.3126130998134613,0.29812667
We both recently got new laptops.,[],0.3634890615940094,0.3449381
I've been a PC user and I just finally switched and I am never going back.,[],0.31332579255104065,0.299797
I got the Macbook and he got a Macbook Pro.,[],0.36639949679374695,0.35186422
Winters is on it's way and I imagine it will be cozy.,[],-0.04191135615110397,-0.03807759
I bought this laptop about a month ago to replace my compaq laptop.,[],0.31536757946014404,0.28394732
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,"[('connection card', '88', '73', 'neutral'), ('warranty', '118', '110', 'negative'), ('warranty', '169', '161', 'negative')]",0.27572330832481384,0.24659352
Will certainly use MacConnection again.,[],0.2001214623451233,0.15762803
"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.","[('4GB of RAM', '48', '38', 'neutral'), ('8GB of RAM', '142', '132', 'neutral')]",0.27428266406059265,0.26023757
this is one of the reasons I purchased it.,[],0.29214760661125183,0.25686198
"Instead of taking another chance on Toshiba, I went with an Asus G73JH-x3.",[],0.31611910462379456,0.28840685
"She told me flatly, ""It's like that one.",[],0.0626801997423172,0.04821261
"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.","[('game', '107', '103', 'neutral')]",0.3488266170024872,0.3261368
It is the easiest computer I have ever used,[],0.4063217043876648,0.3883122
"So you might ask, what did Apple do for me?",[],0.3788524568080902,0.36249483
"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).","[('Browsing', '8', '0', 'positive'), ('itunes', '56', '50', 'positive')]",0.3102438151836395,0.29819706
Should be there by the end of the week (again...).,[],0.11430064588785172,0.09310243
"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.","[('price', '32', '27', 'positive')]",0.4017500579357147,0.36132455
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,"[('setup', '136', '131', 'negative')]",0.2211584746837616,0.21541321
"I just got this laptop for college, and so far I am very happy with it.",[],0.31530264019966125,0.2973398
"tosiba has a good reputation, my llast computer was an acer.",[],0.375943660736084,0.34984878
"My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.","[('motherboard', '52', '41', 'negative')]",0.25607988238334656,0.21510519
"  Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.","[('Toshiba customer services', '27', '2', 'negative')]",0.17503249645233154,0.15522103
Quality Display  I was surprised with the performance and quality of this HP Laptop.,"[('Quality Display', '15', '0', 'positive'), ('performance', '53', '42', 'positive'), ('quality', '65', '58', 'positive')]",0.2604925334453583,0.25725728
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,"[('battery life', '16', '4', 'negative')]",0.13334906101226807,0.14338127
The internet capabilities are also very strong and picks up signals very easily.,"[('internet capabilities', '25', '4', 'positive')]",0.17115606367588043,0.14283468
"Its fast, has High definition quality in the videos.","[('High definition quality', '37', '14', 'positive')]",0.2728980481624603,0.28395697
They transfer you around to other people who do not understand what you are saying and you can't understand what they are saying.,[],0.11143085360527039,0.118771456
"Speakers don't get that loud, but good enough.","[('Speakers', '8', '0', 'conflict')]",0.16015581786632538,0.15412948
I have had it 9 months and it is already a $250 loss.,[],0.11210434138774872,0.117829956
Another Great thing is the Beast graphics.,"[('Beast graphics', '41', '27', 'positive')]",0.3245067894458771,0.3053351
  I was WRONG!,[],0.16221676766872406,0.15305212
The ease of set up was terrific.,"[('set up', '18', '12', 'positive')]",0.23610198497772217,0.20708749
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,"[('wall charger', '77', '65', 'neutral'), ('battery', '95', '88', 'positive')]",0.018161442130804062,0.022576334
"Screen is crystal clear, yes it's small - but it's a netbook!","[('Screen', '6', '0', 'conflict')]",0.2291865348815918,0.2056762
So this review might be a tad bit bias.,[],0.07667975127696991,0.07175796
"This was around three years, maybe four years ago.",[],0.11298755556344986,0.11630463
The battery life is probably an hour at best.,"[('battery life', '16', '4', 'negative')]",0.0637224018573761,0.09022123
This is a review of windows vista system.,"[('windows vista system', '40', '20', 'neutral')]",0.35676711797714233,0.33235174
She said its very user friendly.,[],0.30147889256477356,0.28719205
"Kind of annoying, but I still love the laptop.",[],0.31090372800827026,0.29807672
"cosmetically, the only thing they changed was 2 of the Function keys at the top.","[('Function keys', '68', '55', 'neutral')]",0.28629666566848755,0.2663976
"I am very happy I bought this Mac, well worth the extra money.",[],0.3105745315551758,0.26395977
But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on.,"[('BIOS', '58', '54', 'negative')]",0.20060180127620697,0.1794385
  There's literally no way to make it sing with Vista.,"[('Vista', '53', '48', 'negative')]",0.20557737350463867,0.19736238
"After looking at all the pros and cons, I decided on the Macbook Pro.",[],0.31254279613494873,0.28301403
Screen size is perfect for portable use in any environment.,"[('Screen size', '11', '0', 'positive')]",0.11027970910072327,0.099534854
"First, it does not have a push button to open the lid.","[('push button', '37', '26', 'negative'), ('lid', '53', '50', 'neutral')]",0.12142042070627213,0.10626174
Hope this helped!,[],0.08116552978754044,0.058448456
"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).","[('Pentium 4', '94', '85', 'neutral'), ('1 GB ram', '111', '103', 'neutral')]",0.2138291746377945,0.19594133
I now realize that my $900 would have been better spent on a Windows laptop.,"[('Windows', '68', '61', 'positive')]",0.31822383403778076,0.3028332
"Please, anyone who is considering getting this computer, stop.",[],0.3923680782318115,0.37549672
This laptop serves all my needs.,[],0.47002166509628296,0.44725877
) And printing from either word processor is an adventure.,"[('word processor', '41', '27', 'negative')]",0.2844129800796509,0.27463865
Very satisfied.,[],0.3055574893951416,0.2977294
Do not  buy it!,[],0.36130231618881226,0.35951877
-Estimated time to fix it: 10 working days or less.,[],0.25792571902275085,0.25934488
"After purchasing this thing, I find out that I need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line.","[('interface device', '78', '62', 'negative')]",0.20906582474708557,0.15893422
I had my computer custom built from Sonystyle.com.,[],0.35374122858047485,0.3100649
Another included program that is laughable is the chess game.,"[('included program', '24', '8', 'negative')]",0.29160046577453613,0.27895743
"Yes, I thought the expese was a little much, but I now realize you get what you pay for.","[('expese', '25', '19', 'negative')]",0.14681851863861084,0.12920943
"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.","[('Microsoft Office apps', '62', '41', 'positive'), ('internet use', '39', '27', 'positive')]",0.29136499762535095,0.25908253
I will not buy another one.,[],0.3349968194961548,0.31730777
Time will tell.,[],0.1587270349264145,0.16714413
"The price was very good, and the product is top quality.","[('price', '9', '4', 'positive'), ('quality', '55', '48', 'positive')]",0.14648067951202393,0.15628122
This computer is really fast and I'm shocked as to how easy it is to get used to...,[],0.2972888946533203,0.29342246
It played various games without problems and ran aero smoothly and flawlessly.,"[('games', '23', '18', 'neutral'), ('aero', '53', '49', 'neutral')]",0.24544797837734222,0.25168413
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,"[('hard drive', '30', '20', 'neutral'), ('battery', '42', '35', 'negative')]",0.1677623838186264,0.17098369
  The screen almost looked like a barcode when it froze.,"[('screen', '12', '6', 'negative')]",0.2667903006076813,0.26090118
I have found a lot of online sources to help me but think that I would have learned a lot quicker if I would have taken the class.,[],0.02888275682926178,0.014976234
"From the get-go, the M6809 was unsteady in its operation;","[('operation', '56', '47', 'negative')]",0.1740071326494217,0.17350948
She tells me about it all the time but I tend to shut off all cognitive functions when she gets that yapper going.,[],0.02326136827468872,0.028388303
I could not even put my entire music collection on this garabage.,[],0.15594618022441864,0.15030152
One of the wonderful things about Macs is that they are virus free.,[],0.1894303262233734,0.15155262
"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.","[('screen', '92', '86', 'positive')]",0.18219208717346191,0.16708608
"It even has a great webcam, and Skype works very well.","[('webcam', '26', '20', 'positive'), ('Skype', '37', '32', 'positive')]",0.23066823184490204,0.21994045
"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.","[('machined aluminum frame', '40', '17', 'positive'), ('keyboard', '58', '50', 'positive')]",0.30897021293640137,0.29986304
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,"[('parallels type program', '41', '19', 'positive'), ('software', '81', '73', 'positive')]",0.2379324734210968,0.20239057
This computer I used daily nice compact design.,"[('design', '46', '40', 'positive')]",0.44894808530807495,0.42413202
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.","[('ATI graphics card', '21', '4', 'positive'), ('Intel built-in card', '144', '125', 'positive'), ('games', '117', '112', 'neutral')]",0.1789073348045349,0.18575123
"I practically have a new laptop with all the ""fixes"" they have done!",[],0.3165380656719208,0.2902391
"Finally, I purchased a Toshiba.",[],0.41107338666915894,0.37869674
It was hard to handle and operate at school.,"[('handle', '21', '15', 'negative'), ('operate', '33', '26', 'negative')]",0.19728875160217285,0.19617194
You may just lose 1 customer for now.,[],0.23844262957572937,0.21422641
It has easy to use features and all the speed and power I could ask for.,"[('features', '27', '19', 'positive'), ('speed', '45', '40', 'positive'), ('power', '55', '50', 'positive')]",0.31669002771377563,0.2949223
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.","[('power supply cord', '20', '3', 'negative'), ('Applecare warranty plan', '129', '106', 'positive')]",0.148513063788414,0.12586603
"Many thanks, Overstock.com.",[],0.27616801857948303,0.24625944
I love it and the change in lifestyle that came with it.,[],0.1426488161087036,0.14795509
")only to get another ""HP/Compaq"" piece of crap.",[],0.373678594827652,0.34060594
I preferred the fit and feel of the 13 inch.,"[('13 inch', '43', '36', 'positive')]",0.13164111971855164,0.12997007
power supply went bad after 2 weeks --,"[('power supply', '12', '0', 'negative')]",0.13289234042167664,0.14218871
Emachines says they're waiting for a part and refuses to replace entire unit.,[],0.28404515981674194,0.26705906
"The screen takes some getting use to, because it is smaller than the laptop.","[('screen', '10', '4', 'negative')]",0.23501057922840118,0.23202063
I regret buying it before understanding how awful it is to use.,"[('use', '62', '59', 'negative')]",0.23839014768600464,0.23577657
The right speaker did not work.,"[('right speaker', '17', '4', 'negative')]",0.21170742809772491,0.20587978
  Dealing with the support drone on the other end of the chat was sheer torture.,"[('support', '26', '19', 'negative')]",0.1161206066608429,0.103780836
"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.","[('Final Cut Pro', '17', '4', 'positive')]",0.31049540638923645,0.2695264
"The computer runs extremely slowly, whether opening Word or My Computer.","[('runs', '17', '13', 'negative')]",0.23069658875465393,0.2408597
But I am glad to have gotten mine right before they stopped making it.,[],0.12624406814575195,0.12036157
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.","[('Mac Snow Leopard O/S', '24', '4', 'positive'), ('Win XP', '86', '80', 'neutral'), ('Visa', '92', '88', 'neutral'), ('Win7', '100', '96', 'neutral'), ('use', '49', '46', 'positive')]",0.22595810890197754,0.2009415
A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,[],0.33235108852386475,0.30547708
I've always used PC's for work home and this is my first experience with a Mac.,[],0.28263527154922485,0.23506473
"i asked many people, search on the net and also read reviews here in best buy.",[],0.24701857566833496,0.21423312
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.","[('Startup', '7', '0', 'neutral'), ('shutdown', '37', '29', 'neutral'), ('resume from sleep', '71', '54', 'neutral')]",0.17790505290031433,0.18335061
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.","[('screen', '10', '4', 'positive'), ('keyboard', '64', '56', 'positive'), ('fit', '76', '73', 'positive')]",0.2270469218492508,0.2174334
I returned it to Best Buy on the ninteenth of April.,[],0.34990376234054565,0.32163307
I have only had PCs with Windows before so this takes a little getting use to.,"[('Windows', '32', '25', 'neutral')]",0.24542881548404694,0.22194612
I was so excited to receive the Toshiba L455 as a gift/bonus for some work I had done for a friend of mine!,[],0.302677720785141,0.27294162
I had left my regular laptop at home and needed something to use while out of town .,[],0.38454845547676086,0.34764388
"Summary: After doing some investigation on the web, I have found that Toshiba NB205s are not chronically not booting.",[],0.08820255100727081,0.07653924
super fast processor and really nice graphics card..,"[('processor', '20', '11', 'positive'), ('graphics card', '50', '37', 'positive')]",0.41113659739494324,0.41242495
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.","[('size', '164', '160', 'positive'), ('external keyboard', '206', '189', 'neutral'), ('mouse', '213', '208', 'neutral'), ('monitor', '226', '219', 'neutral')]",0.2774852216243744,0.2673115
"I Contacted HP  about this situation and was given excuses, without results.",[],0.1310199350118637,0.1142101
You know what? I happened to buy a defective blood pressure monitor a week ago at the Bukit Batok Polyclinic NHG Pharmacy a week ago.,[],0.13819029927253723,0.13448697
The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,"[('windows 7 system', '71', '55', 'negative')]",0.22728455066680908,0.2208182
"I dislike the weight and size, cubersome.","[('weight', '20', '14', 'negative'), ('size', '29', '25', 'negative')]",0.2770439088344574,0.26648593
The wheel that turns the volume up and down doesn't work in real time.,"[('wheel', '9', '4', 'negative')]",0.15725862979888916,0.14365949
I can't even install one of the 3 printers I have in my house so I am unable to print.,[],0.12798963487148285,0.10450117
I cannot be happier with the service or product.,"[('service', '36', '29', 'positive')]",0.30078253149986267,0.2810581
Everything was so easy.,[],0.20157210528850555,0.19326638
"To list a few: They tend to get hot enough to cause 3rd degree burns, as well as ignite any flamable material if near the part that happens to heat up.",[],-0.009635464288294315,-0.00058527634
Got this for a graduation gift for my daughter for her to use at college.,[],0.3711574077606201,0.3397001
"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.","[('flatline keyboard', '62', '45', 'positive')]",0.1592959314584732,0.14040332
"After 5 months of failed repairs, requested a full refund but was refused and it still is not repaired and Acer is indifferent to the issue.",[],0.2610245943069458,0.24245249
The Toshiba laptop was a great purchase.,[],0.33655205368995667,0.3149309
"After years of using PCs, a new Mac user is basically forced to re-learn how to use a computer.",[],0.30838680267333984,0.28131178
Speakers doesn't sound that great.,"[('Speakers', '8', '0', 'negative')]",0.2778557240962982,0.27408016
You better believe my next computer will be a MAC!,[],0.294965535402298,0.2535504
I love it!,[],0.23683805763721466,0.22303027
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.","[('windows 7', '16', '7', 'positive'), ('ergonomics', '104', '94', 'negative'), ('connections', '136', '125', 'negative')]",0.2939091622829437,0.26566193
Now that I have it I see that I really needed this for much more.,[],0.1930837482213974,0.17459464
"After numerous calls to Applecare tech support, I was directed to send in my computer;","[('Applecare tech support', '46', '24', 'negative')]",0.28121325373649597,0.238619
"The ""abuse"" is that I pushed the power plug in too hard.","[('power plug', '43', '33', 'negative')]",0.20144985616207123,0.18806288
"It is easy to find documents, and keep them in one area.",[],0.11829367280006409,0.09477448
The resolution on the screen is almost pure HD.,"[('resolution on the screen', '28', '4', 'positive')]",0.20592769980430603,0.19145255
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.","[('programs', '21', '13', 'neutral'), ('iLife', '54', '49', 'neutral'), ('iWork', '64', '59', 'neutral')]",0.27870702743530273,0.2517669
"Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.","[('gaming', '46', '40', 'negative')]",0.13344302773475647,0.11704269
"I bought this netbook for traveling, and it's great - light, functional, and meets my needs.",[],0.3682779371738434,0.33059353
Easy learning curve.,[],0.40353477001190186,0.39296243
"I go to purchase it on line, and I find out that the device will not be available until almost two months later!",[],0.2482544481754303,0.21810059
dell is a decently made pc.,[],0.3089843690395355,0.294014
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased","[('delivery', '26', '18', 'positive'), ('value', '11', '6', 'positive')]",0.4340187907218933,0.4109266
The Internet Explorer was very slow from the very beginning.,"[('Internet Explorer', '21', '4', 'negative')]",0.21563675999641418,0.20814091
The AC power port becomes loose over time,"[('AC power port', '17', '4', 'negative')]",0.10605565458536148,0.10116876
Best Buy laughed when I told them they should replace it instead of expecting me to be without a computer again for another couple of weeks.,[],0.3780555725097656,0.34413412
"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.","[('running system', '85', '71', 'positive')]",0.19871589541435242,0.181741
The computer would not ever cut back on.,[],0.2874649167060852,0.28064862
The ease in which you set everything up is such that a child could do it.,[],0.20464156568050385,0.19450231
i would have to say that overall its great!,[],0.17623057961463928,0.1739605
"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.","[('programs', '49', '41', 'negative')]",0.1483141928911209,0.12702064
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,"[('power supply', '70', '58', 'positive'), ('power supply', '90', '78', 'negative')]",0.23580683767795563,0.22855264
It's the inside that is truly wonderful.,[],0.11230117082595825,0.09287633
Enjoy that Toshib force and durability unparalleled,"[('force', '23', '18', 'positive'), ('durability', '38', '28', 'positive')]",0.2429308146238327,0.2248953
I purchased this laptop 9 months ago!,[],0.39729127287864685,0.38041842
Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,"[('Vista Business', '42', '28', 'positive')]",0.2146824449300766,0.20910743
Returning this as soon as I get out of work,[],0.33518674969673157,0.32074422
"I use the computer to basically check emails, surf the web, print coupons and for my college papers.","[('surf the web', '58', '46', 'neutral')]",0.37348783016204834,0.34634835
This unit is not.,[],0.27201882004737854,0.23999865
"We love the size of the screen, although it is still lightweight and very easy to tote around.","[('size of the screen', '30', '12', 'positive'), ('tote', '86', '82', 'positive')]",0.14862655103206635,0.15379754
"They aren't worth the money, even though they are on the cheap side, laptop speaking.",[],0.2927294075489044,0.2785554
"Either way the entire thing was just a joke, a complete rip off!",[],0.14006826281547546,0.13916582
so the fact that the computer does not work on the 24 twenty fourth day is my fault.,"[('work', '43', '39', 'negative')]",0.21967901289463043,0.20342714
So glad I decided to upgrade!,[],0.19594614207744598,0.17358905
"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.","[('use', '77', '74', 'positive')]",0.31491509079933167,0.28247398
  the battery is irreplaceable.,"[('battery', '13', '6', 'negative')]",0.14878372848033905,0.1637899
"*IF YOU ARE LOOKING FOR A GOOD LAPTOP, THIS IS NOT IT!",[],0.4168184697628021,0.40650725
