text,labs
The garlic mashed potatoes are hands down the best in the city!,[]
Food and service was okay.,"[('service', None), ('food', None)]"
"great for a romantic evening, or a fun evening with friends...","[('evening', None), ('friends', None)]"
The lamb meat was under-cooked and EXTRMELY CHEWY.,[]
The best pad thai i've ever had.,"[('pad thai', None)]"
"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.","[('reason', None), ('service', None), ('food quality', None)]"
Great pizza and fantastic service.,"[('service', None), ('pizza', None)]"
We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,"[('tea', None), ('red wine', None)]"
i would just ask for no oil next time.,"[('oil next time', None)]"
"While this is a pretty place in that overly cute French way, the food was insultingly horrible.","[('way', None), ('food', None), ('place', None)]"
I went there for lunch and it was not as good as I expected from the reviews I read.,[]
I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.,"[('restaurant', None), ('main hall', None), ('central', None)]"
None of that yucky whipped stuff.,"[('none', None), ('stuff', None)]"
"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.","[('wine list', None)]"
I ordered a Lassi and asked 4 times for it but never got it.,[]
Their coffee is quite good too!,"[('coffee', None)]"
I would not recommend this place to anyone.,"[('anyone', None), ('place', None)]"
"great wine list (italian), good food, service was INITIALLY fine.","[('service', None), ('wine list', None), ('food', None)]"
"Despite the fact that the space is large, they've overcrowded the floor with tables.","[('tables', None), ('space', None), ('floor', None)]"
"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.","[('experience', None), ('company', None)]"
"As far as the service goes, the waitresses were not particularly friendly, but they got the job done.","[('waitresses', None)]"
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!","[('run', None)]"
I had to ask her three times before she finally came back with the dish Ive requested.,[]
"Normally that would be improper, however they were all delicious and my host did not complain.","[('host', None)]"
Taxan delicious!,"[('taxan', None)]"
"Perhaps it was an off night, but it was suprisingly average for a 9.3 rating.","[('rating', None)]"
"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).","[('other places', None), ('decker', None), ('portion', None), ('nyc', None)]"
"Southern Indian cuisine is still there, too.","[('cuisine', None)]"
"Restaurant snobs need not bother, this is a small, neighborhood kind of place.",[]
Have been dozens of times and never failed to enjoy the experience.,"[('experience', None)]"
They couldn't even make a salad that was appealing.,"[('salad', None)]"
For two people with tip was less than $25 bucks.,[]
Killer Sushi!,[]
Of course the reason its so packed is because the food is so delicious!,"[('reason', None), ('food', None)]"
"Staffs are not that friendly, but the taste covers all.","[('staffs', None)]"
The jukebox plays everything from Italian Opera to The Strokes.,[]
And I've been to many NYC delis.,"[('many nyc delis', None)]"
This place is always packed.,[]
Much of the time it seems like they do not care about you.,"[('time', None)]"
Plus they made a perfect martini.,"[('martini', None)]"
I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.,"[('touch', None), ('fusion', None), ('food', None)]"
"I've eaten thai many times, and am very familiar with the cuisine.","[('cuisine', None), ('many times', None)]"
The waiter was attentive.,"[('waiter', None)]"
Their Margarita is best I've had since I've returned from Naples!,[]
I highly recommend the restaurant based on our experience last night.,"[('experience last night', None)]"
The tastes makes your mouth water for more.,[]
I came into the city to try out this restaurant because a friend had recommended it to my husband.,"[('restaurant', None), ('city', None)]"
"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!","[('sake list', None)]"
"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.","[('restaurant', None), ('menu', None), ('wine list', None)]"
"All in all a wonderful experience, can't wait to come back.",[]
The food was actually aweful.,"[('food', None)]"
"after dining at B.O.G over twenty times now, its official !","[('dining', None)]"
They are served with a free appetizer and the portions are perfect for lunch.,"[('lunch', None), ('portions', None), ('appetizer', None)]"
There is actually space to breathe and the decor sets the tone for an intimate dinner.,"[('dinner', None)]"
We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,"[('service', None)]"
"My husband and I both ordered the Steak, medium.",[]
"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","[('sushi', None), ('rice', None)]"
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,"[('cuisine', None), ('large menu', None), ('sushi', None)]"
The sushi is average and the prices are anything but.,"[('sushi', None)]"
"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.","[('wife', None), ('other attractions', None), ('shanghai low mein', None), ('spinach', None)]"
Owner must have coem on this website to give himself credit.,"[('credit', None), ('owner', None), ('coem', None)]"
Turned out there was full service upstairs and sat down.,"[('full service', None)]"
I would go back.,[]
Definitely will be back!,[]
Several of the dim sum orders had about 6-8 pieces.,"[('sum orders', None)]"
I'm not sure why these other reviewers are whining so much.,"[('other reviewers', None)]"
they live up to the thai way of living.,"[('living', None), ('thai way', None)]"
If you have a dumpling fetish i suggest you try some here!,[]
"Three page wine menu, one page entree and horedevous.",[]
"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.","[('owner', None), ('food', None)]"
The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,"[('waiters', None), ('owners', None), ('exterminator', None)]"
"I live nearby and when they first opened, I ate there a lot.",[]
And the food was fantastic.,"[('food', None)]"
This is the kind of place you'd like to take all your friends to and still keep a secret.,"[('secret', None), ('friends', None)]"
"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).","[('milk', None), ('tart', None), ('tapioca pearls', None), ('tea', None), ('place', None)]"
"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.","[('blue fin torro', None), ('sea eel', None), ('boton shrimp', None), ('yellow tail', None), ('chef', None), ('fish', None), ('tuna', None), ('sea urchin', None)]"
"They're also friendlier here, especially the owner, Kenny.",[]
"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.","[('everything', None), ('room', None)]"
I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,"[('dream', None)]"
Winnie and her staff are the best crew you can find serving you.,[]
"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.","[('eggplant parmesan', None), ('dishes', None), ('ambiance', None), ('food', None)]"
"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.","[('other items', None)]"
You can even get packages of the chutneys to stock your fridge!,"[('stock', None), ('packages', None)]"
The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,"[('various selections', None), ('mixed drink special', None), ('catcher', None)]"
Slightly on the pricey side but worth it!,[]
"If it isn't for the food (A+++), it must be the service or the ambience.",[]
"During the course of the past 3 months, the chef and staff changed and it was not for the better.","[('course', None), ('months', None)]"
"I like the ambience, it's very dark and original.",[]
Not the typical NYC gimmick theme restaurant.,[]
We were exploring Grand Central and didn't want to eat in the food court.,"[('food court', None)]"
"Overall, not worth the money.","[('money', None)]"
This place is not worth the prices.,"[('prices', None), ('place', None)]"
We left after one drink.,[]
Everything that happened was not even up to mediocre.,[]
Our last time there a few weeks ago was early at 5pm and it was very crowded and noisy.,"[('few weeks', None), ('last time', None)]"
Pick a bagel has the best bagels in the city.,"[('bagel', None)]"
"You are paying for the atmosphere, which is nice, but can be had in numerous places in Bay Ridge.","[('bay ridge', None), ('numerous places', None)]"
It's called Gnochi alla nona and is found under Chef Specials.,[]
It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,"[('outdoor restaurants', None)]"
Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,"[('waiting area', None), ('seat', None)]"
"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.","[('flavor', None), ('spice', None), ('food', None), ('times', None)]"
The fried dumplings are GREAT!,"[('dumplings', None)]"
This place has the best Chinese style BBQ ribs in the city.,"[('style bbq', None)]"
Ive been here so many times the waiters know my name.,"[('waiters', None)]"
The decor is very simple but comfortable.,"[('decor', None)]"
I've been frequenting The Tasting Room since it first arrived in the East Village and I've never been disappointed.,[]
"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.","[('pizza', None), ('large pelligrino', None)]"
Heartland Brewery is a great way to start or finish your day.,"[('way', None), ('heartland brewery', None)]"
The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,"[('kamasutra', None), ('bombay cosmopolitan', None), ('time', None)]"
This is the perfect date spot for Williamsburg couples.,"[('williamsburg couples', None), ('date spot', None)]"
The dim sum here is only so-so.,"[('sum', None)]"
"It was raining, and we figured why not?",[]
"$6 and there is much tasty food, all of it fresh and continually refilled.","[('much tasty food', None)]"
"Just straight up cheap, good food.","[('food', None)]"
Another welcome addition to the neighborhood.,"[('neighborhood', None), ('addition', None)]"
Seating is ok even though sometimes there's alot of people.,"[('seating', None)]"
"This time, I prefer not to go into detail.","[('detail', None)]"
"Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.","[('average fare', None), ('wine', None)]"
"Service was slow, but the people were friendly.","[('service', None), ('people', None)]"
Steamed fresh so brought hot hot hot to your table.,"[('steamed', None)]"
The steak was very fatty and the sauce was overpowering and not very tasty.,"[('steak', None), ('sauce', None)]"
My only problem is that you are literally sitting on top of the people next to you!,"[('only problem', None)]"
And affordable.,[]
"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!","[('food', None)]"
i actually feel like i should keep it a secret.,[]
The food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,"[('some', None), ('stuff', None), ('food', None)]"
"Not only would I not recommend Jimmy's restaurants to friends, I would strongly suggest they go anywhere but.","[('restaurants', None), ('friends', None)]"
They have a very diverse menu so its something for everybody.,"[('menu', None)]"
Haru on Park S is simply disgusting.,"[('park s', None), ('haru', None)]"
The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,"[('bar', None), ('sushi', None), ('check', None), ('staff', None)]"
"As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.","[('late night food spot', None), ('time patron', None)]"
I drop more dollar bills here than your uncle after a weekend at Scores.,[]
The bagel was huge.,"[('bagel', None)]"
Go there to relax and feel like your somewhere else.,[]
Get the tuna of gari.,"[('tuna', None)]"
"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.","[('dhal', None), ('dhosas', None)]"
It was a very nice surprise.,"[('surprise', None)]"
Edible but really a ripoff at those prices given whats in the area.,[]
"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","[('unisex bathroom', None), ('staff', None)]"
I am French and I really felt like home!!!,[]
I have been to Casimir over 5 times and I have always had a great time there.,"[('time', None)]"
The service was the only thing good about this restaurant.,"[('only thing', None), ('restaurant', None), ('service', None)]"
"It's usually packed for good reason, esp.","[('reason', None)]"
Service- friendly and attentive.,[]
I love going there!,[]
I cannot recommend OG more highly if I tried - check it out for yourself.,"[('og', None)]"
"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.","[('first trip', None), ('first place', None), ('last place', None), ('next trip', None), ('new york', None)]"
Service was very prompt but slightly rushed.,"[('service', None)]"
"Great food, great decor, great service.","[('decor', None), ('service', None), ('food', None)]"
"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.","[('atlhough tables', None), ('space', None)]"
"The palak paneer was standard, and I was not a fan of the malai kofta.","[('palak paneer', None)]"
I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,"[('same excellent dining experience', None)]"
"Yeah, sometimes the service can be slow.","[('service', None)]"
There was no ambiance.,[]
"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.","[('margharita', None), ('money', None), ('calories', None), ('service', None), ('washington street', None), ('food', None)]"
The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,"[('service', None), ('spring', None)]"
But trust me it is so worth it.,[]
It is not a place for tourists or someone who has never dined in Bay Ridge.,"[('tourists', None)]"
THe perfect spot.,"[('the perfect spot', None)]"
"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.","[('only weird thing', None)]"
"They sell special sushi, everything have a topping, sauce and etc.","[('special sushi', None)]"
DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,"[('rest', None)]"
They never came back to refill our glasses again.,"[('glasses', None)]"
"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","[('date', None), ('special occassion', None), ('service', None), ('friends', None), ('place', None)]"
The service was excellent and the food was delicious.,"[('service', None), ('food', None)]"
Service was also very good.,"[('service', None)]"
"I took my girlfriend there for her birthday last night and we had a relaxing, really good meal.","[('meal', None), ('birthday last night', None)]"
"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!","[('qualities', None), ('portions', None)]"
"They're rude at times, and not very friendly.","[('times', None)]"
I'm happy to have Nosh in the neighborhood and the food is very comforting.,"[('neighborhood', None), ('food', None), ('nosh', None)]"
"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.","[('fridays', None), ('atmosphere', None)]"
"They kindly brought us more to see if it was better, but it was not!",[]
love the food.,"[('food', None)]"
I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,"[('dinner', None), ('nina', None), ('heart warming', None), ('anyone', None)]"
All the desserts the group tried got favorable reviews.,"[('reviews', None)]"
There's something smooth about sipping sake upper east side style.,"[('sake upper east side style', None), ('something', None)]"
It's a nice place to relax and have conversation.,"[('conversation', None), ('place', None)]"
This place has got to be the best japanese restaurant in the new york area.,"[('new york area', None)]"
Best Reuben sandwich ever!,[]
Lucky Strike is a great casual place to just grab a bite to eat.,"[('casual place', None), ('bite', None)]"
Wonderful strawberry daiquiries as well!,"[('strawberry daiquiries', None)]"
"Going to Volare is like going to your favorite aunt's house for dinner, assuming that your aunt is a great Italian cook.","[('cook', None), ('aunt', None)]"
"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).","[('everything echoes', None), ('wait service', None), ('sushi', None), ('acousitcs', None)]"
I loved it and would go again.,[]
Frites were delicious if a bit on the thick side.,"[('thick side', None), ('frites', None)]"
SO SO SO SO SO good!,[]
"Alone for 100 bucks, it is really overprice.","[('bucks', None)]"
"Out of the hundreds of Italian restaurants in Queens, this is among the best.","[('hundreds', None), ('queens', None)]"
Very good value,"[('value', None)]"
Here you get the zen feel without feeling rigid.,"[('zen', None)]"
I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,"[('local bar', None)]"
I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,[]
I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people.,"[('rice congee soup people', None), ('whole subway ride', None)]"
"Overall, the best bagel in town.",[]
Everything a NY pizza joint should be.,"[('everything', None), ('ny pizza joint', None)]"
"It was huge, delicious, fresh, and will be the reason we return.",[]
We go often.,[]
"Light, refreshing summer rolls (not fried) remind me of Vietnamese places in Paris.","[('summer rolls', None), ('light', None)]"
The sushi seemed pretty fresh and was adequately proportioned.,"[('sushi', None)]"
moral stay away.,[]
but the service was a bit slow.,"[('service', None)]"
Spreads and toppings are great - though a bit pricey.,"[('spreads', None), ('toppings', None)]"
"When I saw that their website had a link to da Ciro in Napoli, I knew there was going to be good pizza!",[]
No one asked what was wrong as we left with nothing touched on our plates.,[]
Indoor was very cozy and cute.,[]
We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,"[('whole time', None), ('mimosas', None)]"
And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,"[('such terrible food', None), ('service', None), ('such prices', None)]"
They're terrific!!,[]
"The service was excellent, the food was excellent, but the entire experience was very cool.","[('entire experience', None), ('service', None)]"
The service is good and the resturant is clean.,"[('service', None), ('resturant', None)]"
"Great spot, whether looking for a couple of drinks or quiet dinner.","[('spot', None), ('dinner', None), ('couple', None)]"
Just stick with the small dishes!,"[('small dishes', None)]"
"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.","[('tables', None), ('cafe', None), ('outdoor chairs', None)]"
I've rarely had a problem with slow staff in the 10 years I've been going.,"[('staff', None)]"
Food is excellent.,"[('food', None)]"
"This place is a literal hole-in-the-wall that is buried within Doyers, right off of Pell St (barber's alley) in Chinatown.","[('literal hole', None), ('wall', None), ('pell st', None)]"
They outshine HH.,[]
Although we were looking for regular lettuce and some walnuts the salads we got were great.,"[('walnuts', None), ('regular lettuce', None)]"
Excellent lunch buffet for only $6.95.,"[('lunch buffet', None)]"
We were sorry to check them off our list as we had enjoyed and recommended the place in the past.,"[('list', None)]"
"If you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.","[('cuisine', None), ('credit cards', None), ('plenty', None)]"
"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",[]
Problem is nothing at Prune is particularly memorable.,[]
"Ambience is so cute and quaint, good for business although we were there on vacation.","[('business', None), ('ambience', None)]"
"The portion sizes here are huge, and the sushi is good.","[('sushi', None), ('portion', None)]"
Just wish they'd expand.,[]
My boyfriend ate tuna and it was cooked perfectly!,[]
"This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.","[('soup', None), ('place', None)]"
"Good food at the restaurant (a bit expensive, but great if you want to impress your date).","[('restaurant', None), ('date', None), ('food', None)]"
I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,"[('caviar russe', None), ('service', None), ('grade caviar', None)]"
You can't say its cheap because food is cheaper in Chinatown.,[]
I have eaten there 3-4 times and the food was always good.,"[('food', None)]"
keep up the good work.,[]
"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.","[('line', None), ('minutes', None), ('place', None)]"
"great eats, good times.","[('eats', None), ('times', None)]"
Make sure you try this place as often as you can.,[]
"Grilled whole fish wonderful, great spicing.","[('whole fish', None)]"
"For years, I thought Tuscan cuisine was the best, but Salvatore converted me to the hearty Neapolitan fare on my first visit.","[('cuisine', None), ('first visit', None), ('hearty neapolitan fare', None)]"
"Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!","[('busy saturday night', None), ('summer rolls', None)]"
The service was great as well.,"[('service', None)]"
Try the lobster teriyaki and the rose special roll.,"[('lobster teriyaki', None), ('rose special roll', None)]"
Another plus is most of the entrees are approx.,[]
I will go back to Suan soon!,"[('suan', None)]"
Loved it!,[]
"The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!","[('atmosphere', None), ('secret', None), ('food', None)]"
We were pleasantly surprised.,[]
From the moment we walked in they were more than accomodating even though the place was packed.,[]
"It is LOUD, HOT and DARK.",[]
"I found the food, service and value exceptional everytime I have been there.","[('service', None), ('value exceptional everytime', None), ('food', None)]"
We ate at this Thai place following the reviews but very unhappy with the foods.,"[('foods', None), ('place', None)]"
"The food is definitely good, but I left a bit disappointed.","[('food', None)]"
"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!","[('visit', None)]"
"The drinks are a saving grace, but service staff, please, get over yourselves.","[('yourselves', None)]"
It was wonderful.,[]
There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,"[('attitude', None)]"
Will give it another chance before I write it off.,"[('chance', None)]"
The all-Italian staff is warm and engaging from the start.,"[('start', None), ('staff', None)]"
Village is one of those places that scores on all fronts.,[]
The prices are exceptionally reasonable for food of this caliber.,"[('prices', None), ('food', None)]"
If you go here - your focus should be the Tamarind Margaritas.,[]
It is the best hidden spot there and I rave about it to everyone.,"[('hidden spot', None)]"
The filet mignon dish was superb!,"[('filet mignon dish', None)]"
I had been a regular due to the consistently good food and ease of getting a table.,"[('food', None)]"
Can't wait wait for my next visit.,"[('next visit', None)]"
This place is the most Japanese it can ever get.,"[('place', None)]"
"The food is good, I can't lie.","[('food', None)]"
"great food, lt's of it, more then one person can eat!","[('person', None), ('food', None)]"
"I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.","[('challah sandwich', None), ('pastrami', None), ('nosh', None)]"
"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.","[('atmosphere', None), ('nothing', None)]"
Cozy romantic atomosphere with only around 15 tables at most.,"[('tables', None), ('atomosphere', None)]"
This place is worth going even if only for their beer.,"[('place', None)]"
I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,[]
"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","[('prices', None), ('food', None), ('ambience', None)]"
"Do not get the Go Go Hamburgers, no matter what the reviews say.","[('hamburgers', None)]"
The sandwhiches are out-of-this world!,[]
"If you live in Upper Manhattan, Siam Square is THE place for Thia food.",[]
Decor is charming.,"[('decor', None)]"
The food was very well prepared.,"[('food', None)]"
Really tasty spring rolls and noodles for a good price though.,"[('price', None)]"
Stay away from this place.,"[('place', None)]"
"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.","[('dishes', None), ('sum', None)]"
"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.","[('people', None), ('spending', None)]"
"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.","[('candlevery nice touch', None), ('staff', None), ('birthday', None), ('stuff', None)]"
"The food arrived 20 minutes after I called, cold and soggy.",[]
"If you go for the pre-theatre menu, it's an even greater deal.","[('deal', None), ('pre-theatre menu', None)]"
"The one up front will smile and say What can I get for you, brother?","[('brother', None)]"
Brava La Pizza Fresca!,[]
"If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.","[('portion size', None)]"
"The prices cannot be beat for the quality, quantity, freshness and taste.",[]
"Check it out, it won't hurt your stomach or your wallet.","[('wallet', None), ('stomach', None)]"
"If just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.","[('over', None)]"
"Little Tonino's is just awesome, our favorite delivery place in Kennsington, honestly the best Gnochi I have ever had!","[('kennsington', None), ('delivery place', None)]"
INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,"[('prices', None), ('service', None)]"
I have been about 4 times and have always had a great meal.,"[('meal', None)]"
I go back in line like three times on average until I can't walk anymore.,"[('line', None)]"
We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,[]
Horrible food and Horrible service.,"[('service', None), ('food', None)]"
The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,"[('cheese plate', None), ('table grilling', None), ('fondue', None), ('wine', None)]"
Bleecker St Pizza is the best!,[]
I DO NOT RECOMMEND THE HEARTLAND BREWERY.,"[('heartland brewery', None)]"
They treated us well and the food was extremely fresh and well-prepared.,"[('food', None)]"
Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,"[('exotic salad', None), ('basil', None), ('delcious little green salad', None)]"
THE BIG COMPLAINT: NO TOASTING AVAILABLE.,[]
"Even if the food wasn't this good, the garden is a great place to sit outside and relax.","[('food', None)]"
"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.","[('weekly regulars', None), ('service', None), ('volare virgins', None)]"
"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.","[('food', None)]"
"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.","[('appetites', None), ('lamb sandwhich', None)]"
Faan is sooo good.,"[('faan', None)]"
We saw them heating up at least one frozen item though I'm not sure which dim sum dish it was.,[]
No you're going to go back because the food was good.,"[('food', None)]"
The food was great and the service was even better.,"[('food', None)]"
"While this can hardly be called a restaurant, it is possibly the best deal in Manhatten: $4 for a plate heaped with rice and 2-3 entrees.","[('manhatten', None)]"
Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,"[('restaurant', None), ('conversation', None), ('hall', None), ('decour', None), ('voices', None)]"
The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,"[('little fresh wasabi', None), ('sea salt', None), ('sushi chef', None), ('soy sauce', None), ('fish', None)]"
"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.","[('burgers', None)]"
My son and his girlfriend both wanted cheeseburgers and they were huge!,[]
I really recommend the very simple Unda (Egg) rolls.,[]
I will not be coming here at 3am again.,[]
Unbelievable.,[]
Very good wine choices.,"[('wine choices', None)]"
"This is the only Thai place I go too in NYC, it's wonderful, and live relaxed Jazz on certain nights.","[('certain nights', None), ('jazz', None), ('place', None)]"
We will be back.,[]
We were seated and ignored by waitstaff.,[]
"If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.","[('tables', None), ('big group', None), ('susans', None), ('place', None)]"
They showed up 15 minutes after the tuna melt.,[]
"Tasty steak, pork loin, the works.","[('tasty steak', None), ('pork loin', None)]"
I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,"[('wait', None)]"
I went to Ruby Foos for my birthday and enjoyed our experience there.,[]
I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,"[('special occasion', None), ('service', None), ('setting', None)]"
"The burger was great, also.","[('burger', None)]"
"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.","[('end', None), ('service', None), ('% discount', None)]"
"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!","[('portions', None), ('food', None)]"
The pizza was great.,"[('pizza', None)]"
And everytime I go there's a bunch of drunk idiots making a scene out front.,"[('bunch', None)]"
I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,[]
"however, it's the service that leaves a bad taste in my mouth.","[('taste', None)]"
"When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.","[('specials', None), ('decision', None)]"
The price was extremely reasonable for the appetizers and food we ate.,"[('appetizers', None), ('price', None), ('food', None)]"
"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","[('non-veg selections', None), ('vegetarian dishes', None), ('tamarind', None)]"
Kenny the owner is always there and he treats my family like we are part of his family.,"[('owner', None), ('kenny', None)]"
They need a kick out of it but until then the sushi is pretty good and the place is consistent.,"[('sushi', None), ('place', None)]"
I've had to wait only a few times during lunch but this place is definitely worth the wait.,"[('lunch', None), ('few times', None), ('place', None)]"
All in all the food was above average and I would return to see how they operate with four or less dinners.,"[('above average', None)]"
"Judging from previous posts this used to be a good place, but not any longer.","[('previous posts', None)]"
"Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!","[('lunch buffet', None), ('dinner', None), ('atmosphere', None), ('service', None), ('choice', None), ('food', None)]"
"For appetizers, I recommend the shrimp fritters and dumplings.",[]
And cheap!,[]
Such nice people working here - but I have to review the food.,"[('food', None)]"
"The restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible, reaching for sunglasses.","[('restaurant', None), ('light', None)]"
Try the Times Square cocktail -- ginger lemonade with vodka (also available without vodka.),"[('times square cocktail', None)]"
