text,labs
it allows you to automatically upload photos to your facebook account with one click.,"[('click', None), ('photos', None), ('a', None), ('facebook account', None)]"
took it back as it was defective.,[]
"other thoughts: i love newegg, i recommend them to the world however this is just unacceptable.","[('newegg', None), ('world', None)]"
now 17 months later they want (would not say exact amount) $165.00 to $400 to fix the machine.,"[('machine', None), ('amount', None), ('exact amount', None)]"
i simply got tired of a bad computer like windows with its constant freezing and anti-virus.,"[('freezing', None), ('constant freezing', None), ('computer', None), ('windows', None)]"
right size and weight for portability.,"[('size', None), ('weight', None), ('portability', None)]"
we decided we would try to trade-in our old ones.,"[('old ones', None), ('one', None), ('new', None)]"
"so far, so good!",[]
it took a little over 2 weeks until i got it back.,"[('back', None), ('i', None)]"
eventually the screen went blank and the computer would not turn on.,"[('computer', None), ('screen', None)]"
the battery life also doesn't keep up with the claim but still i think macbook is much ahead from the rest of the pack.,"[('battery', None), ('claim', None), ('macbook', None), ('rest', None), ('battery life', None)]"
"it was loaded with windows vista home premium--delivered with only 1gb of ram, and it was a *dog*.","[('ram', None), ('windows vista home premium', None)]"
what a waste of time it was to run a defrag on the pc!,"[('time', None), ('defrag', None)]"
the reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (i prefer it dark) or if you can crank up the brightness.,"[('brightness', None), ('reflectiveness', None), ('display', None)]"
my one complaint with this laptop is that i've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,"[('electronic fuzz sound', None), ('headphone jack', None), ('electronic fuzz', None)]"
this system is not worth the money or trouble trying to get it fix.,"[('system', None), ('money', None)]"
"update: two years after buying this laptop, i am now the proud owner of a lemon.","[('lemon', None), ('laptop', None)]"
"while it was highly rated, would i like it? i tried the keyboard at the store, and it seemed ok.","[('keyboard', None), ('store', None)]"
"treat yourself to a more expensive, long-lasting laptop of quality like a sony, apple, or toshiba.","[('laptop', None), ('toshiba', None), ('apple', None), ('sony', None), ('quality', None)]"
i love it - never had a computer i was so impressed with - and i've had a lot of laptops and desktops - this one is far and above the best one i ever had before.,"[('desktops', None), ('computer', None)]"
we did not even have it a year.,"[('year', None), ('a', None)]"
"i have had to call with a few questions or issues and they have helped me for free, even without the warranty.","[('few questions', None), ('call', None), ('warranty', None)]"
so you out of of notebook and money.,"[('notebook', None), ('money', None)]"
was searching online for a power supply when i found this site.,"[('place', None), ('power supply', None)]"
"but to be honest, i don't use my computer for anything like graphics editing and complex data analysis and gaming.","[('anything', None), ('data', None), ('graphics', None), ('computer', None)]"
(no problem with the ordering or shipping by the way.,"[('shipping', None), ('ordering', None)]"
and the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,"[('high performance', None), ('ram', None), ('whole lot', None), ('stuff', None)]"
the one thing i wish it had was a detailed hardcopy manuel.,"[('hardcopy', None), ('detailed hardcopy manuel', None), ('thing', None), ('manuel', None)]"
"i edit and burn to dvd a lot of video, so i obviously could not live with a non-functioning drive.","[('drive', None), ('video', None), ('non-functioning drive', None)]"
"fast, great visual!","[('visual', None)]"
it's priced very reasonable and works very well right out of the box.,"[('box', None), ('priced', None)]"
you will need them if you want to reload the os (i recommend doing if you can to start fresh and optimal).,"[('os', None), ('reload', None)]"
"apple and quess what, you have to send the whole laptop in, too bad, so sad","[('apple', None), ('whole laptop', None)]"
if you could stretch by a few 100 dollars i highly recommend you should replace your windows laptop with this one.,"[('one', None), ('windows laptop', None), ('windows', None), ('laptop', None), ('dollars', None)]"
"might have to buy one for me now, since i use it all the time.","[('time', None), ('one', None)]"
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.","[('sound', None), ('noise', None), ('keyboard', None)]"
i purchased it this year when my old hp laptop finally died and i was looking for something smaller and lighter than a laptop to carry around for classes and traveling.,"[('traveling', None), ('hp laptop', None), ('old hp laptop', None), ('classes', None)]"
i have a friend who has the other model and we put them side by side with the same dvd in (battle of the smithsonian) after on hour mine was at 53% life left and his was at 69% life left.,"[('battle', None), ('dvd', None), ('same dvd', None), ('smithsonian', None), ('other model', None)]"
the latest is on my lg netbook x12,"[('lg netbook', None), ('latest', None)]"
purchased as a gift for a friend.,"[('gift', None), ('a', None)]"
i would not recommend the purchase of this modle of toshiba computer or any toshiba product for that matter.,"[('toshiba product', None), ('purchase', None), ('toshiba computer', None)]"
i've never had problems with viruses.,"[('viruses', None)]"
"after they found no other way, they told me to courier it to them(since they don't allow the use of the post office) at my expense, and sent me a 4 page list of very specific packaging instructions to follow or it wouldn't be covered.","[('expense', None), ('use', None), ('other way', None), ('list', None), ('post office', None)]"
there are so many wonderful features and benefits to the new macbook!,"[('new macbook', None), ('features', None)]"
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,"[('speeds', None), ('mcbook pro notebook', None), ('mcbook pro', None), ('emails', None)]"
the only thing i can say is that the touch pad doesnt work like it should all the time.,"[('only thing', None), ('touch pad', None), ('time', None)]"
"however, i love this particular mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.","[('mouse pad', None), ('particular mac', None), ('lighted keyboard', None), ('features', None)]"
battery life needs more life.,"[('battery', None), ('life', None)]"
for some odd reasons the computer doesn't reconize the operation system.,"[('reasons', None), ('operation system', None), ('operation', None), ('computer', None)]"
i had to wait 3 weeks to get it back and it still is not working properly.,"[('wait', None), ('computer', None), ('weeks', None)]"
i am going to go back and return at store i bought from!,"[('me', None), ('store', None)]"
the trackpad was easy to learn and navigate.,"[('navigate', None), ('trackpad', None)]"
"applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.","[('seconds', None), ('lags', None), ('computer', None), ('applications', None), ('tea', None)]"
my husband purchased a laptop at the same time for about $300 less (he got a pc).,"[('laptop', None), ('pc', None), ('same time', None)]"
i respond that i do not have the old computer and this way i would lose the data on my hard drive.,"[('drive', None), ('old computer', None), ('data', None), ('way', None)]"
again in february my computer completely failed to the point that it could not load windows so i contacted acer to get it fixed thru my warrenty and it took about 3 days fighting on the phone with agents and it seemed as though none of them spoke english.,"[('agents', None), ('computer', None), ('windows', None)]"
i think this ps was manufactured in the mid 90's.,"[(""mid 90's"", None), ('ps', None)]"
both upgrades were quickly accomplished after purchasing the necessary product key.,"[('necessary product key', None), ('upgrades', None), ('product key', None)]"
i have owned it only two months!,"[('place', None), ('i', None)]"
i love my macbook pro!,"[('pros', None), ('macbook', None)]"
from the moment i opened the box to the present it has been a great joy.,"[('box', None), ('joy', None)]"
even though the computer is larger they did not make the keyboard larger.,"[('keyboard', None), ('computer', None)]"
"thanks, macconnection, for making this a seamless purchase!","[('macconnection', None), ('purchase', None)]"
we paid for the three year warranty and the extended warranty after that one ended as well.,"[('three', None), ('extended warranty', None)]"
"its not just slow on the internet, its slow in general.","[('internet', None), ('general', None)]"
it has just enough ram to run smoothly and enough memory to satisfy my needs.,"[('needs', None), ('ram', None), ('memory', None)]"
the difference is phenomenal.,"[('difference', None)]"
"i acually believe the issue is with the nvidia grafics card, but still requires a return.","[('return', None), ('nvidia grafics card', None)]"
i am a freelance graphic artist.,"[('graphic', None), ('artist', None), ('freelance graphic artist', None)]"
"no waiting to have my claim reviewed by someone in another state (or more often, another country).","[('claim', None), ('waiting', None)]"
i did not like my acer.,"[('acer', None)]"
my husband got me this for chrismas after getting me a very expensve laptop that did not work after 2 days.,"[('days', None), ('laptop', None), ('chrismas', None)]"
problem fixed which is great but there went another two weeks without my laptop at school.,"[('school', None), ('laptop', None)]"
the resolution is even higher then any other laptop on the market.,"[('market', None), ('laptop', None), ('resolution', None)]"
"then just the other day, my left ""mouse"" button snapped!","[('mouse', None), ('button', None)]"
it is very easy to type on and feels great - besides the added feature that the keyboard is lighted.,"[('feature', None), ('keyboard', None), ('lighted', None)]"
"laptop is advertised as a 15"" but the casing looks like that of a 17"".","[('casing', None), ('laptop', None)]"
remember to do your research first before consider buying a toshiba product.,"[('research', None), ('toshiba', None)]"
i bought this laptop the moment unibody product came to the market.,"[('moment unibody product', None), ('laptop', None), ('price', None)]"
the only time i have restarted is during system updates.,"[('system', None), ('time', None), ('only time', None)]"
mac is extremely different than any other laptop.,"[('mac', None), ('laptop', None), ('other laptop', None)]"
the feel of this machine compared to the old macbook is far superior.,"[('feel', None), ('macbook', None), ('old macbook', None)]"
"in due course, i'll remove the hard disc from this new macbook pro and dump it where it belongs - in the trash.","[('course', None), ('new macbook pro', None), ('disc', None), ('due course', None)]"
"it's great and we will always stick with apple computers, we have been so happy with them.","[('apple computers', None)]"
i should have realized that trouble was brewing .,"[('brewing', None), ('trouble', None)]"
"they break down just as often as pcs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a mac, they don't exist.","[('mac', None), ('only reason', None), ('viruses', None)]"
thank you.,[]
the benefits were immediate!,"[('benefits', None)]"
much faster than my old windows laptop that died on me.,"[('old windows laptop', None), ('laptop', None), ('windows', None)]"
"never any doubt i would get a macbook, just wasn't sure which one.","[('macbook', None)]"
"but with a way bigger screen, and is able to connect to an hdmi.","[('hdmi', None), ('screen', None)]"
the graphics are awful and the wireless switch it at the top rather than the side which i am used to it being on the side.,"[('graphics', None), ('wireless', None)]"
the overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,"[('anyone', None), ('overall build quality', None), ('unit', None), ('build quality', None)]"
i bought my acer aspire custom made in june 2008.,"[('acer aspire custom', None), ('june 2008.', None)]"
i guess he was the technical person.,"[('person', None), ('technical person', None)]"
they click.,"[('click', None)]"
a seventy dollar mouse!,"[('mouse', None), ('dollar', None)]"
"the repairs were made quickly though i must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.","[('second time', None), ('repairs', None), ('address', None)]"
i have the a65 - right now it's a paperweight.,"[('a65', None), ('paperweight', None)]"
when i first got it i thought the size of it was a joke.,"[('size', None), ('joke', None)]"
"that being said, it still runs video in full screen decently.","[('video', None), ('full screen', None), ('screen', None)]"
it is fast and i have not had a problem with internet connection or any other problems.,"[('other problems', None), ('internet', None), ('internet connection', None), ('connection', None)]"
i'm really impressed with the quality and performance for the price of the computer.,"[('computer', None), ('quality', None), ('performance', None), ('price', None)]"
"but when i received my replacement, i made both recovery dvds (4), and a driver/application dvd.","[('replacement', None), ('dvds (4)', None)]"
"in addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.","[('people', None), ('group', None), ('photos', None), ('photo detection', None)]"
the speakers are terrible and are probably the cheapest ones i have ever seen in a laptop so if your planning to listen to music i suggest you get something better.,"[('speakers', None), ('planning', None), ('something', None), ('music', None)]"
"so then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).","[('new one', None), ('someone', None), ('service', None), ('price', None)]"
what's really great about this product is you may have a family member who is computer illiterate and you can pretty much just let them loose on this computer without any real supervision.,"[('product', None), ('supervision', None), ('real supervision', None), ('family member', None)]"
pdf files can be viewed instantly.,"[('pdf', None), ('files', None)]"
dell latitude d620 is not a reliable machine.,"[('machine', None), ('latitude', None), ('dell latitude d620', None)]"
i have had it for almost four years now and i have only had a few problems with it.,"[('problems', None), ('few problems', None), ('item', None)]"
overall for the money this is a good deal.,"[('money', None), ('deal', None)]"
"it is so simple to use, i use it more than my desktop.","[('desktop', None), ('app', None)]"
i also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,"[('touchpad', None), ('pointer', None), ('screen', None)]"
i saved for this laptop for 3 months and i can tell you personally it was worth the wait.,"[('wait', None), ('laptop', None)]"
"i own a hewlett packard laptop and i've had man problems with it since i bought in in feb, 201","[('hewlett packard', None), ('201', None)]"
it has a overheating issue - nearly to the point of being dangerous.,"[('room', None), ('overheating', None)]"
i have had no problems with it unlike some hardware defects on past models.,"[('hardware', None), ('hardware defects', None), ('past models', None), ('models', None)]"
"either way, the keyboard is unsatisfactory.","[('s', None), ('keyboard', None), ('way', None)]"
"well, i have to say since i bought my mac, i won't ever go back to any windows.","[('mac', None), ('windows', None)]"
"i took it in to the apple store and guess what? they fixed it, no cost out of pocket.","[('apple', None), ('cost', None)]"
i have used different laptops in the past and i have to rate this one way above the rest.,"[('rest', None), ('laptops', None), ('past', None), ('different laptops', None), ('way', None)]"
i love the mac so much better than my work pc!,"[('mac', None), ('pc', None)]"
"the quality, engineering design and warranty are superior--covers damage from dropping the laptop.","[('quality', None), ('warranty', None), ('engineering design', None), ('laptop', None)]"
i recommend the macbook pro if you want the best laptop on the market.,"[('macbook', None), ('market', None)]"
"the applications are also very easy to find and maneuver, much easier than any other computer i have ever owned.","[('other computer', None), ('applications', None), ('maneuver', None)]"
the large screen gives you the option to comfortably watch movies or tv shows on your computer instead of buying an additional tv for your dorm room.,"[('computer', None), ('option', None), ('tv shows', None), ('movies', None), ('large screen', None)]"
small and light weight.,"[('light', None), ('weight', None)]"
"great laptop for school, easy to use for beginners in the household.","[('school', None), ('family', None), ('beginners', None), ('laptop', None)]"
"he didn't work for sony, he was just approved to fix their crappy products.","[('products', None), ('sony', None)]"
"4) laptop still did not work, blue screen within a week...","[('blue screen', None), ('laptop', None), ('screen', None)]"
"the only thing that isn't perfect about this netbook is the speakers, they are not loud at all but i expected that.","[('netbook', None), ('only thing', None), ('speakers', None)]"
"bought for my daughter to take for starting college this fall - she has been on it non-stop ever since ""learning how to use it"".","[('daughter', None), ('college', None)]"
"never had a single problem, and don't have to worry about viruses.","[('virus', None), ('single problem', None), ('viruses', None), ('problem', None)]"
"of course, i inspected the other netbooks and clearly their hinges are tighter and i even demonstrate the difference between my netbook and others.","[('others', None), ('other netbooks', None), ('hinges', None)]"
not to mention the fact that your mac comes fully loaded with all necessary basic programs.,"[('mac', None), ('necessary basic programs', None), ('programs', None)]"
didn't work when shipped from walmart.com but went into a store and exchanged for a working laptop (same make/model).,"[('laptop', None), ('model', None), ('store', None)]"
it is so much fun to play with.,"[('game', None)]"
if this is an improvement in customer service then i would hate too see what it was before!,"[('service', None), ('customer', None)]"
*6th week*-they are not responding to my emails asking when they expect to dispatch the new unit...,"[('waiting', None), ('new unit', None)]"
"all of the programs (keynote, pages, numbers) have an option to save your documents as microsoft compatible, which really eliminates the need for the actual.","[('need', None), ('options', None), ('documents', None), ('microsoft', None), ('pages', None)]"
"sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when i factor in all the money in that i wasted on geek squad and the latest patches to de-corrupt my infested pcs, it probably comes out about even anyhow.","[('none', None), ('pocket expense', None), ('initial out', None), ('pcs', None), ('money', None), ('patches', None), ('fact', None), ('planet', None), ('anyone', None)]"
"there is no cd drive on the computer, which defeats the purpose of keeping files on a cd.","[('file', None), ('cd drive', None)]"
and toshiba is a quality supplier.,"[('quality', None), ('toshiba', None)]"
for me i was lucky and a local store was selling them for $2000 off and best buy matched their price so i was able to buy one for under $1000,"[('local store', None), ('store', None), ('price', None)]"
i can't honestly say i was heartbroken.,"[('heartbroken', None), ('a', None)]"
will not every buy another--------lou,"[('lou', None)]"
"unfortunately, apple's quality has continued to slide.","[('quality', None), ('apple', None)]"
and finally i realized that mac is the best.,"[('mac', None), ('s', None)]"
it's very annoying.,[]
i'm hoping that i can find a really quick way to clean it without it getting too gross.,"[('way', None), ('kitchen', None), ('quick way', None)]"
my only other complaint is that it gets really hot.,"[('only other complaint', None), ('food', None), ('hot', None)]"
i believe that the quality of a mac is worth the price.,"[('mac', None), ('quality', None), ('price', None)]"
i'm very disappointed in dell.,"[('dell', None)]"
sometimes you will be moving your finger and the pointer will not even move.,"[('finger', None), ('pointer', None)]"
i've only had mine a day but i'm already used to it...,"[('day', None)]"
and that was the fourth time ive sent it to them to get fixed.,"[('time', None), ('fix', None), ('fourth time', None)]"
"the 13"" macbook pro just fits in my budget and with free shipping and no tax to ca this is the best price we can get for a great product.","[('product', None), ('shipping', None), ('tax', None), ('price', None), ('budget', None), ('delivery', None), ('macbook pro', None)]"
"i would rate this computer at 5 stars, but considering it has a short life span i can only give it 1 and implore anyone looking at laptops to stay away from this machine.","[('stars', None), ('machine', None), ('computer', None), ('short life span', None), ('laptops', None), ('anyone', None)]"
"i also love the design, the looks, the feel, and the my toshiba feature is wonderfull.","[('feel', None), ('design', None), ('toshiba', None)]"
"for me, five stars is not enough.","[('stars', None)]"
i love how easy every thing is to do on my apple products.,"[('thing', None), ('apple', None), ('apple products', None)]"
"sadly apple has discontinued this macbook, i think it was never super popular since it fell somewhere in between the cheapest white model and the smaller pros.","[('pros', None), ('white model', None), ('apple', None)]"
the layout of the macbook is horrible and confusing;,"[('macbook', None), ('layout', None)]"
was not happy with one of the programs on it.,"[('programs', None)]"
"also it is very good for college students who just need a reliable, easy to use computer.","[('college students', None), ('computer', None), ('college', None)]"
the first one sent: touchpad didn't work the second sent: usb didn't work the third sent: touchpad didn't work the fourth sent: hasn't arrived yet.,"[('touchpad', None), ('usb', None)]"
i came from the dell laptops and now i am so glad i switched when i needed a new laptop.,"[('dell laptops', None), ('new laptop', None)]"
this is definitely a computer worth the money;,"[('computer', None), ('money', None)]"
"only other thing is that if you are using this for document creation apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.","[('kind', None), ('word processor', None), ('iwork', None), ('apple', None)]"
i am stuck with a laptop that i cannot do very much with.,"[('laptop', None)]"
it is light and the battery last a very long time.,"[('battery', None), ('time', None)]"
better stick with another brand.,"[('brand', None), ('wait', None), ('stick', None)]"
i am glad i did my research.,"[('research', None), ('i', None)]"
"and at one point, they blame me for installing a bad memory stick when i upgrade my memory for the first time during my purchase of the laptop (i bought the memory stick they recomended).","[('memory stick', None), ('laptop', None), ('first time', None), ('memory', None)]"
5 months dead again.,"[('time', None), ('dead', None)]"
"also, you won't have to worry about them going onlne a getting a virus.","[('virus', None), ('waiting', None)]"
very happy.,[]
the netbook is easier for me to take to bed and carry around with me.,"[('bed', None), ('netbook', None)]"
"externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.","[('mouse pad', None), ('keys', None), ('glare', None)]"
this laptop was bad from the first day of use----brought it back to store for return of money.,"[('laptop', None), ('first day', None), ('money', None)]"
the next time i had an issue my lightscribe wouldn't work.,"[('next time', None), ('time', None), ('lightscribe', None)]"
"the touchpad is extremely sensitive, which is the only drawback.","[('drawback', None), ('touchpad', None)]"
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,"[('photo', None), ('applications', None), ('iphoto', None)]"
it has everything i would need for a home computer.,"[('home', None), ('computer', None), ('everything', None), ('home computer', None)]"
"the computer did what it was not supposed to do, and i didn't know what to do....","[('computer', None)]"
"-bluetooth (2.1), fingerprint reader, full 1920x1080 screen -integrated mic/webcam* -dual touchpad mode is interesting, and easy to use -5 usb ports -runs about 38-41c on idle, up to 65 (for me) on load -very quiet -i could go on and on.","[('usb ports', None), ('41c', None), ('dual touchpad', None), ('touchpad mode', None), ('fingerprint reader', None), ('1920x1080 screen', None)]"
i love this computer.,"[('computer', None)]"
"they informed me that i had around 7 ""policies"" or viruses on it.","[('policies', None), ('viruses', None)]"
"they don t translate from a mac, even on word, resulting in a ton of run-on sentences.","[('mac', None), ('sentences', None), ('word', None), ('t', None)]"
"the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it, but i like the big screen on it.","[('bags', None), ('acer', None), ('lap top bags', None)]"
summary: they played games with me for the warranty period.,"[('warranty', None), ('games', None)]"
i cant believe hp put this out.,"[('hp', None), ('out', None)]"
"without a big ol' clunky machine in my backpack, i feel like i can do programming homework anywhere.","[('machine', None), ('programming', None), ('backpack', None), ('programming homework', None), (""big ol' clunky machine"", None)]"
i can have both osx and windows xp running at the same time!,"[('osx', None), ('windows xp', None), ('same time', None)]"
"i tell everyone that i know, friends, family and enemies this is the absolute worst computer i have ever used.","[('friends', None), ('family', None), ('computer', None)]"
"overall : poor, features: average, performance: poor, battery life: excellent, price-value: poor","[('battery', None), ('value', None), ('price-value', None), ('performance', None), ('service', None)]"
"otherwise, i love it!","[('i', None), ('a', None)]"
having someone give you a quick tour of how to's is the best.,"[('quick tour', None), ('someone', None), ('person', None), ('tour', None)]"
i have recently converted back to a mac and i couldn't be happier!,"[('mac', None), ('transformation', None)]"
microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,"[('windows', None), ('microsoft', None), ('repairs', None)]"
at 16 months it started shutting off after only 5 or 10 minutes.,"[('n', None), ('time', None)]"
they basically told me that the machine would be problem free now.,"[('machine', None), ('problem', None)]"
i paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,"[('bells', None), ('whistles', None), ('laptop', None)]"
the graphics are stunning.,"[('graphics', None)]"
"(i found a 2gb stick for a bit under $50) nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.","[('air', None), ('details', None), ('documents', None), ('last minute details', None), ('gb', None)]"
after much effort and 10 days asus replaced itthe wifi is very weak.,"[('asus', None), ('wifi', None)]"
you can call hp and they want you to buy more software to fix it.,"[('software', None), ('hp', None)]"
it has been plagued with problems since the day i turned it on.,"[('day', None), ('i', None)]"
this computer is a little more expensive than any pc but it will last you longer and it worth every penny.,"[('penny', None), ('computer', None), ('pc', None)]"
it is easy to navigate and update programs.,"[('navigate', None), ('programs', None)]"
the laptop is gorgeous.,"[('computer', None), ('laptop', None)]"
it's more expensive but well worth it in the long run.,"[('long run', None), ('money', None), ('run', None)]"
"i'm making the switch and finding that my biggest problem is trying to do things the 'old' way - and apple does, indeed, have the better idea.","[('change', None), ('apple', None), ('things', None), ('way', None)]"
i've had hp desktop for over 4 yrs now and not one days goes by that i don't regret buying it.,"[('day', None), ('hp desktop', None)]"
hp didn't fix it.,"[('hp', None), ('fix', None)]"
", applications respond immediately (not like the tired ms applications).","[('ms', None), ('applications', None), ('ms applications', None)]"
"all in all, a very disappointing experience except that i learned how good the geek squad is and also customer service.","[('geek', None), ('experience', None), ('service', None), ('customer service', None)]"
"now, i guess, i'll have to unload my m6809 on some poor, hapless soul.","[('soul', None), ('m6809', None)]"
"the only drawback for me is how dirty the screen gets, and rather quickly too.","[('take', None), ('only drawback', None), ('screen', None)]"
"the laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.","[('knapsack', None), ('laptop', None), ('text books', None)]"
"seems to slow down occassionally but can run many applications (ie internet tabs, programs, etc) simultaneously.","[('applications', None), ('many applications', None), ('tabs', None)]"
the problems started with just the screen freezing.,"[('freeze', None), ('screen', None)]"
taking it anywhere was a pain!,"[('taking it anywhere', None)]"
i also did not like the loud noises it made or how the bottom of the computer would get really hot.,"[('noises', None), ('computer', None), ('bottom', None)]"
i had in the past a dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,"[('items', None), ('dell laptop', None)]"
i previously owned a toshiba and it only lasted about 2 years.,"[('toshiba', None)]"
i can't imagine my life without it anymore!,"[('i', None), ('life', None)]"
defective software.,"[('software', None)]"
this computer was so challenging to carry and handle.,"[('computer', None), ('carry', None)]"
cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,"[('setup', None), ('mic', None), ('network connection', None), ('cords', None), ('headphone/mic', None)]"
unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,"[('replacement', None), ('power supply', None), ('attachment', None)]"
it is much faster than my desktop which is a core2 quad running at 2.83 ghz.,"[('desktop', None), ('ghz', None)]"
it is good to know that i can mobilize without having to worry about the battery life.,"[('battery', None), ('battery life', None)]"
i baby my electronics so i know for a fact it was defective and not anything that i did to it.,"[('anything', None), ('electronics', None), ('baby', None)]"
"the screen is nice, side view angles are pretty good.","[('side view angles', None), ('screen', None)]"
"the fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.","[('areas', None), ('lit screen', None), ('privacy', None)]"
3 weeks went by and the computer keeps crashing and will not open any applications.,"[('computer', None), ('applications', None), ('weeks', None)]"
not to mention sometimes the whole charger unit will decide not to work entirely.,"[('whole charger unit', None), ('work', None)]"
"looks nice, but has a horribly cheap feel.","[('item', None), ('feel', None)]"
i would recommend not buying this product.,"[('i', None), ('product', None)]"
its more like a snail crawl.,"[('snail', None), ('crawl', None)]"
"i have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.","[('net', None), ('signals', None), ('places', None), ('other computers', None)]"
"the feel of this is better than the toshiba, too.","[('feel', None), ('toshiba', None)]"
i would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,"[('money', None), ('quality', None), ('anyone', None), ('new laptop', None)]"
"i upgraded the memory and replaced the base windows 7 starter to win 7 home, and it runs just fine.","[('memory', None), ('windows 7 starter', None)]"
"i am not sure if it was the drive itself, however;","[('drive', None), ('drive itself', None)]"
"so i called, again.","[('i called', None), ('a', None)]"
"also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.","[('macbook', None), ('edges', None)]"
"it is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.","[('keyboard', None), ('large hands', None), ('weight', None)]"
"called acer many times, they want me to pay the shipping to ship it to their repair center - i was very disappointed since it is a brand new computer!","[('acer many times', None), ('new computer', None), ('shipping', None), ('service', None), ('repair center', None)]"
i was constantly having to roll back the computer after doing updates.,"[('computer', None), ('updates', None)]"
stay away from envy.,"[('place', None), ('envy', None)]"
-got it back 3 months later,[]
i have had to send in my laptop three times to get it fixed.,"[('laptop', None), ('times', None)]"
"when i turned it on, nothing.","[('n', None), ('a', None)]"
i should have checked this before i installed my applications.,"[('apps', None)]"
the battery is really long.,"[('battery', None), ('long', None)]"
"anyway, in early july of this year, the dvd burner stopped working, and the computer stared having issues with power supply.","[('year', None), ('early july', None), ('computer', None), ('power supply', None), ('dvd burner', None)]"
had some trouble finding a case that it would fit in.,"[('experience', None), ('case', None)]"
the 17 in macbook pro has been a wonderful addition.,"[('macbook', None), ('addition', None)]"
this computer that i have has had issues with the keyboard where it lost half the keyboard functions.,"[('keyboard', None), ('functions', None)]"
1st time they got it working the next 5 month they had me send it in.,"[('m', None), ('time', None), ('1st time', None), ('month', None)]"
comes with imovie;,"[('imovie', None)]"
i just love my mac!,"[('mac', None)]"
i can not even read what i am writing half of the time.,"[('time', None)]"
macs are amazing!!!,"[('macs', None)]"
my hp g60-244dx died after only 16 months.,"[('hp g60-244dx', None)]"
they freeze all the time.,"[('time', None), ('freeze', None)]"
"this one, in my opinion, might be a lemon!","[('lemon', None), ('a lemon', None)]"
the book is useless.,"[('book', None)]"
computer has been at service facility more than in my hands.,"[('computer', None), ('service', None)]"
this laptop is very large and barely fits in any carrying cases.,"[('laptop', None), ('carries', None)]"
when i called sony the customer service was great.,"[('sony', None), ('service', None), ('customer', None), ('customer service', None)]"
even though i had the receipt in front of me proving it still had 2 months left on the warranty.,"[('receipt', None), ('warranty', None)]"
i sent it to them to fix in perfect condition but for what was wrong with it.,"[('condition', None)]"
"it is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.","[('system', None), ('other things everyone', None), ('programs', None), ('adding programs', None), ('a computer', None)]"
"my computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.","[('several occasion', None), ('buttons', None), ('computer', None)]"
not even safe mode boots.,"[('mode', None), ('mode boots', None), ('boots', None)]"
which was way too much money.,"[('time', None), ('money', None)]"
"to those thinking about switching, do it and do not look back!","[('change', None), ('waiting', None)]"
"this is an over-sized, 18-inch laptop.","[('inch laptop', None), ('over-sized', None), ('laptop', None)]"
i had to pay $100 for a universal charger for this cheap $300 laptop.,"[('universal charger', None), ('laptop', None)]"
