text,terms
Definitely a once a year treat that I look forward to around the holidays!,[]
Service is fast and friendly.,"[('Service', '7', '0', 'positive')]"
from an English speaking staff.,"[('staff', '30', '25', 'neutral')]"
"Anyhow, we were able to sit as long as we wanted and chat, which was nice.",[]
And they have these home made potato chips at the bar that are the most delicious things in the world!,"[('potato chips', '42', '30', 'positive'), ('bar', '53', '50', 'neutral')]"
A defitely must visit.,[]
My husband and I enjoyed each of the 6 taste size portions and left completely full.,"[('portions', '58', '50', 'positive')]"
"I went here with a friend on a whim, we went someplace else first and couldn't get a table.","[('table', '90', '85', 'negative')]"
"We all ate pasta entre'es, which were great.","[(""pasta entre'es"", '25', '11', 'positive')]"
My friends and I showed up on a Sat.,[]
The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,"[('steak', '9', '4', 'positive'), ('butter', '75', '69', 'negative'), ('flavor', '127', '121', 'neutral'), ('meat', '139', '135', 'positive')]"
great experience overall.,[]
PERFECT FOR DATES!,[]
The food was boring and expensive.,"[('food', '8', '4', 'negative')]"
"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.","[('ambience', '12', '4', 'positive'), ('lunch', '67', '62', 'positive')]"
Terrific menu full of unique rolls and special dishes.,"[('menu', '13', '9', 'positive'), ('rolls', '34', '29', 'positive'), ('dishes', '53', '47', 'positive')]"
The service is ok but could be better.,"[('service', '11', '4', 'negative')]"
"We love the food, drinks, and atmosphere!","[('food', '16', '12', 'positive'), ('drinks', '24', '18', 'positive'), ('atmosphere', '40', '30', 'positive')]"
I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,"[('customer service', '65', '49', 'negative')]"
(I've ordered from the 2nd ave.,[]
"Nothing against a good sales call, but the tactics at Amma are just too obvious.",[]
"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!","[('place', '100', '95', 'positive'), ('oyster', '22', '16', 'neutral'), ('Fish', '39', '35', 'neutral')]"
"Took my mom for Mother's Day, and the maitre d' was pretty rude.","[(""maitre d'"", '47', '38', 'negative')]"
My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,"[('sushi bar', '88', '79', 'neutral'), ('chef', '94', '90', 'neutral'), ('ala carte', '134', '125', 'neutral')]"
"The vibe is very relaxed and cozy, service was great and the food was excellent!","[('vibe', '8', '4', 'positive'), ('service', '42', '35', 'positive'), ('food', '65', '61', 'positive')]"
"If the weather is nice, try to snag an outside table.","[('table', '52', '47', 'positive')]"
"If you are looking for a good quality, cheap eats - this is the place.","[('quality', '37', '30', 'positive')]"
"However, for what we spent, overall, it just was not up to par.",[]
The service was friendly and the atmosphere was casual.,"[('service', '11', '4', 'positive'), ('atmosphere', '43', '33', 'positive')]"
A friend from Seattle and I went on a Thursday night around 8:30.,[]
When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,"[('bagels', '62', '56', 'neutral')]"
"I recommend their Pad See Ew, Pork Chops or Tofu plates.","[('Pad See Ew', '28', '18', 'positive'), ('Pork Chops', '40', '30', 'positive'), ('Tofu plates', '55', '44', 'positive')]"
Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,"[('taste', '68', '63', 'positive'), ('quantity', '84', '76', 'positive')]"
"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.","[('bartender', '74', '65', 'neutral'), ('food', '103', '99', 'positive'), ('drinks', '153', '147', 'positive'), ('steak with portobello mushrooms', '141', '110', 'positive'), ('bar', '164', '161', 'neutral')]"
The service was excellent - friendly and attentive.,"[('service', '11', '4', 'positive')]"
"The main course had an average portion, and was decent overall.","[('main course', '15', '4', 'positive'), ('portion', '38', '31', 'neutral')]"
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,"[('reservation', '30', '19', 'negative'), ('cocktails', '74', '65', 'positive'), ('surroundings', '101', '89', 'positive')]"
"Just remember, the later you go, the longer you may have to wait.",[]
"Waitstaff is great, very attentive.","[('Waitstaff', '9', '0', 'positive')]"
I live in the neightborhood and am a regular.,[]
The dinner menu is diverse and top-notch as well.,"[('dinner menu', '15', '4', 'positive')]"
IT IS WHAT MODERN CUISINE IS ALL ABOUT.,"[('CUISINE', '25', '18', 'positive')]"
"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.",[]
I definitely will go back.,[]
"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.","[('Indian food', '24', '13', 'positive')]"
"at taj, vegetarians can rejoice-all the dishes are manna from heaven.","[('dishes', '46', '40', 'positive')]"
Finally!,[]
"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?","[('wait', '28', '24', 'conflict'), ('noise', '42', '37', 'conflict'), ('rush', '15', '11', 'conflict')]"
"Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.",[]
I've never been disappointed.,[]
I won't go back unless someone else is footing the bill.,"[('bill', '55', '51', 'negative')]"
"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).","[('bagels', '73', '67', 'neutral')]"
"From the street it looks very hidden, and is actually an old warehouse.",[]
Jimmy's is hands down the hottest night spot in the Bronx.,"[('spot', '44', '40', 'positive')]"
And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,"[('service', '61', '54', 'negative'), ('delivery', '72', '64', 'negative')]"
My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,[]
"The $300 bill was a bit steep, but the experience was great.","[('bill', '13', '9', 'negative')]"
"I wouldn't mind going back some time, but not before trying others nearby.",[]
"Nice ambiance, nice little bar, good bartender, Francois, and good service.","[('bar', '30', '27', 'positive'), ('bartender', '46', '37', 'positive'), ('service', '74', '67', 'positive'), ('ambiance', '13', '5', 'positive')]"
I found this restaurant to be one that truly values its patrons.,[]
"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.","[('calamari', '12', '4', 'positive'), ('sauce', '43', '38', 'positive'), ('duck noodles', '65', '53', 'positive')]"
I would definitely go back -- if only for some of those exotic martinis on the blackboard.,"[('martinis', '71', '63', 'positive')]"
"For some reason the place was empty when we got in and remained so for the entire evening, I don't understand why but we had a blast and will definately go back the next time we are in the area.",[]
Simple comfort food and what hot and lage portions.,"[('comfort food', '19', '7', 'positive'), ('portions', '50', '42', 'positive')]"
But I just would like to say I read the reviews people left and thats why I checked it out.,[]
"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.","[('rolls', '38', '33', 'negative'), ('menu', '50', '46', 'neutral'), ('avocado', '76', '69', 'negative'), ('rice', '85', '81', 'negative')]"
"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",[]
We didn't get drink refills and she didn't even offer us the option of dessert.,"[('drink refills', '27', '14', 'negative'), ('dessert', '78', '71', 'neutral')]"
Beautiful experience.,[]
The bagels are also reasonably priced for NYC.,"[('bagels', '10', '4', 'positive'), ('priced', '37', '31', 'positive')]"
"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.","[('business dinner', '64', '49', 'positive'), ('table', '100', '95', 'positive')]"
Decor leaves something to be desired.,"[('Decor', '5', '0', 'negative')]"
Jimmy is Dominican!,[]
"Also, specify if you like your food spicy- its rather bland if you don't.","[('food', '35', '31', 'neutral')]"
"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.","[('waiter', '10', '4', 'positive'), ('place', '30', '25', 'positive'), ('prices', '94', '88', 'negative'), ('food', '141', '137', 'negative')]"
Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),"[('toppings', '121', '113', 'positive')]"
"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time","[('place', '122', '117', 'positive'), ('Meal', '178', '174', 'positive'), ('LOBSTER TAILS', '65', '52', 'positive')]"
"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.","[('espresso cup filled with chocolate mousse', '135', '94', 'positive'), ('desserts', '68', '60', 'negative')]"
"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.","[('Pho', '81', '78', 'positive'), ('Lemon grass chicken', '102', '83', 'positive'), ('Beef Cube on rice', '123', '106', 'positive')]"
"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.","[('portraits', '87', '78', 'positive')]"
"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.","[('food', '8', '4', 'positive'), ('appitizers', '44', '34', 'positive'), ('main course', '63', '52', 'positive'), ('desserts', '96', '88', 'positive')]"
The neighborhood was nice though so check out another restaurant instead.,[]
My fish was delicious in an incredible curry sauce.,"[('fish', '7', '3', 'positive'), ('curry sauce', '50', '39', 'positive')]"
If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,"[('deli', '51', '47', 'positive')]"
"Even upon delivery, their juicy pork buns are quite good . .","[('pork buns', '41', '32', 'positive')]"
This is also where I was from.,[]
Everything is for sale in here including the sculptured iron statue on the table.,[]
"Average to good Thai food, but terrible delivery.","[('Thai food', '25', '16', 'positive'), ('delivery', '48', '40', 'negative')]"
The space is nice but when we order our drink we were in for a surprise.,"[('space', '9', '4', 'positive'), ('drink', '45', '40', 'negative')]"
The entire place and the treatment we received felt as a conveyor belt.,"[('place', '16', '11', 'negative')]"
Joe's Pizza used to have the best slice until this pizzeria opened up.,"[('slice', '39', '34', 'positive')]"
I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.,[]
I have never had anything like it!,[]
"Yeah the crowd can take it a bit seriously, but it shouldn't.",[]
And they provided a delicious dessert on the house!,"[('dessert', '37', '30', 'positive')]"
"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.","[('reservation', '113', '102', 'negative')]"
"The food is amazing, rich pastas and fresh doughy pizza.","[('food', '8', '4', 'positive'), ('pastas', '32', '26', 'positive'), ('pizza', '55', '50', 'positive')]"
"Food was very good, but not what I would consider out of this world.","[('Food', '4', '0', 'positive')]"
I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,"[('Lobster Bisque', '20', '6', 'positive'), ('Maine Lobster', '50', '37', 'positive')]"
"I am Indian, and I have tried many Indian places in NY.",[]
"Try the Pad Thai, it's fabulous and their prices are so cheap!","[('Pad Thai', '16', '8', 'positive'), ('prices', '48', '42', 'positive')]"
"On a recent Saturday night, I was with a group of 5 at the Bread Bar.",[]
Food is great and inexpensive.,"[('Food', '4', '0', 'positive')]"
The price very reasonable.,"[('price', '9', '4', 'positive')]"
"Dessert - can't be missed, so save room!!!","[('Dessert', '7', '0', 'positive')]"
"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.","[('food', '77', '73', 'positive')]"
"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road",[]
Ingredients are organic which is a real plus for me.,"[('Ingredients', '11', '0', 'positive')]"
It was so bad I actually refused to pay for my food.,"[('food', '51', '47', 'negative')]"
I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,"[('cuisine', '56', '49', 'positive'), ('prices', '77', '71', 'positive')]"
"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!",[]
"The staff was very attentive, the ambience lovely, and the food superb.","[('staff', '9', '4', 'positive'), ('ambience', '42', '34', 'positive'), ('food', '63', '59', 'positive')]"
"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.","[('ingrediants', '63', '52', 'positive'), ('cuisine', '91', '84', 'positive'), ('food', '78', '74', 'positive')]"
THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,"[('Pizza', '9', '4', 'positive'), ('wine', '18', '14', 'positive'), ('service', '45', '38', 'positive'), ('backyard dining area', '111', '91', 'positive')]"
THE FRANKENSTEIN SHOW WAS THE BEST.,[]
"The waiters are sweet, the food is tasty and the bill is never too large.","[('waiters', '11', '4', 'positive'), ('food', '31', '27', 'positive'), ('bill', '53', '49', 'positive')]"
"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.",[]
"The service was superb, they treat you like family.","[('service', '11', '4', 'positive')]"
"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.","[('menu', '27', '23', 'positive'), ('food', '104', '100', 'positive')]"
"It only took about five or so minutes to get an empty table, but standing up wasn't too bad.","[('table', '59', '54', 'positive')]"
"The menu may be small, but everything on it is delicious.","[('menu', '8', '4', 'negative')]"
Too bad Latin Quarters closed.,[]
They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,"[('rice', '70', '66', 'negative'), ('RICE', '114', '110', 'negative')]"
It was divine melts in your mouth.,[]
Stumbled upon this gem of a pizza place and I will be going back frequently.,[]
I live a block away and go to Patsy's frequently.,[]
"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.","[('chocolate cake', '37', '23', 'conflict'), ('vanilla gelato (with espresso)', '72', '42', 'conflict'), ('dessert', '13', '6', 'conflict')]"
"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.",[]
"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).","[('surroundings', '30', '18', 'positive'), ('dining rooms', '117', '105', 'neutral')]"
We ran a little late for the reservation but it wasn't a problem to get our table immediately.,"[('reservation', '40', '29', 'neutral'), ('table', '81', '76', 'positive')]"
Kudos Haru,[]
We arrived on time for our reservation and seated promptly.The,"[('reservation', '38', '27', 'positive')]"
I plan on eating here more often.,[]
"I would definitely go back for a very special occasion, but not for regular fine dining.","[('dining', '87', '81', 'neutral')]"
"The well mannered, pleasant staff that Tony has in his employ.","[('staff', '33', '28', 'positive')]"
The flavors robust and subtle.,"[('flavors', '11', '4', 'positive')]"
I came here for my friend's birthday and keep coming back ever since.,[]
"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.","[('oysters', '80', '73', 'positive'), ('quality', '124', '117', 'positive')]"
"I would never wait for a table to eat, it just is not THAT great.","[('table', '30', '25', 'neutral')]"
"We concluded with tiramisu chocolate cake, both were delicious.","[('tiramisu chocolate cake', '41', '18', 'positive')]"
The counter service is bad.,"[('counter service', '19', '4', 'negative')]"
I had a grat time at Jekyll and Hyde!,[]
"Service here was great, food was fantastic.","[('Service', '7', '0', 'positive'), ('food', '28', '24', 'positive')]"
"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",[]
"This is such a lovely, peaceful place to eat outside.","[('place', '37', '32', 'positive')]"
and we were thouroughly disapointed.,[]
This is the Jackel and Hideof the restaurants on the UES.,[]
The sauce is delicious and the crust is perfect.,"[('sauce', '9', '4', 'positive'), ('crust', '36', '31', 'positive')]"
"This is a great place to take out-of-towners, and perfect for watching the sunset.",[]
Since my first dinner I have had the chance to have brunch at Orsay 3x.,"[('dinner', '21', '15', 'neutral'), ('brunch', '58', '52', 'neutral')]"
"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.","[('decore', '33', '27', 'negative'), ('food', '47', '43', 'neutral')]"
They have some great entrees here as well.,"[('entrees', '28', '21', 'positive')]"
"Our teenage kids love it, too.",[]
The service is not consistently excellent -- just decent.,"[('service', '11', '4', 'neutral')]"
"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.","[('food', '8', '4', 'positive'), ('served', '16', '10', 'neutral'), ('portions', '42', '34', 'positive'), ('dish', '85', '81', 'positive')]"
You guys are awesome!,[]
"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!","[('cater', '13', '8', 'positive')]"
I loved this place!!,[]
I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,"[('mango chicken', '23', '10', 'positive'), ('presentation', '97', '85', 'positive')]"
I care more about the food and ambience.,"[('food', '26', '22', 'neutral'), ('ambience', '39', '31', 'neutral')]"
"Oh, but wait, we were out of drinks (which were also delightfully overpriced).","[('drinks', '35', '29', 'negative')]"
Avoid at all costs.,[]
I would highly recommend this place to everyone for any occasion!,[]
The service is fantastic.,"[('service', '11', '4', 'positive')]"
I recommend that you try this hidden spot which will surely blowup very soon,[]
The garlic mashed potatoes are hands down the best in the city!,"[('garlic mashed potatoes', '26', '4', 'positive')]"
Food and service was okay.,"[('Food', '4', '0', 'neutral'), ('service', '16', '9', 'neutral')]"
"great for a romantic evening, or a fun evening with friends...",[]
The lamb meat was under-cooked and EXTRMELY CHEWY.,"[('lamb meat', '13', '4', 'negative')]"
The best pad thai i've ever had.,"[('pad thai', '17', '9', 'positive')]"
"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.","[('food quality', '27', '15', 'negative'), ('service', '114', '107', 'negative')]"
Great pizza and fantastic service.,"[('pizza', '11', '6', 'positive'), ('service', '33', '26', 'positive')]"
We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,"[('waiter', '37', '31', 'negative'), ('red wine', '54', '46', 'neutral'), ('hot tea', '66', '59', 'neutral'), ('outside', '22', '15', 'neutral')]"
i would just ask for no oil next time.,"[('oil', '27', '24', 'negative')]"
"While this is a pretty place in that overly cute French way, the food was insultingly horrible.","[('place', '28', '23', 'positive'), ('food', '69', '65', 'negative')]"
I went there for lunch and it was not as good as I expected from the reviews I read.,"[('lunch', '22', '17', 'neutral')]"
I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.,[]
None of that yucky whipped stuff.,[]
"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.","[('wine list', '13', '4', 'negative'), ('desserts', '43', '35', 'negative')]"
I ordered a Lassi and asked 4 times for it but never got it.,"[('Lassi', '17', '12', 'neutral')]"
Their coffee is quite good too!,"[('coffee', '12', '6', 'positive')]"
I would not recommend this place to anyone.,[]
"great wine list (italian), good food, service was INITIALLY fine.","[('wine list', '15', '6', 'positive'), ('food', '36', '32', 'positive'), ('service', '45', '38', 'conflict')]"
"Despite the fact that the space is large, they've overcrowded the floor with tables.","[('space', '31', '26', 'positive'), ('tables', '83', '77', 'negative')]"
"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.",[]
"As far as the service goes, the waitresses were not particularly friendly, but they got the job done.","[('service', '21', '14', 'conflict'), ('waitresses', '42', '32', 'conflict')]"
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!","[('place', '159', '154', 'negative')]"
I had to ask her three times before she finally came back with the dish Ive requested.,"[('dish', '71', '67', 'neutral')]"
"Normally that would be improper, however they were all delicious and my host did not complain.","[('host', '76', '72', 'neutral')]"
Taxan delicious!,"[('Taxan', '5', '0', 'positive')]"
"Perhaps it was an off night, but it was suprisingly average for a 9.3 rating.",[]
"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).","[('sandwiches', '47', '37', 'negative'), ('price', '158', '153', 'positive'), ('portion', '147', '140', 'positive')]"
"Southern Indian cuisine is still there, too.","[('Southern Indian cuisine', '23', '0', 'neutral')]"
"Restaurant snobs need not bother, this is a small, neighborhood kind of place.","[('place', '77', '72', 'positive')]"
Have been dozens of times and never failed to enjoy the experience.,[]
They couldn't even make a salad that was appealing.,"[('salad', '31', '26', 'negative')]"
For two people with tip was less than $25 bucks.,"[('tip', '23', '20', 'neutral')]"
Killer Sushi!,"[('Sushi', '12', '7', 'positive')]"
Of course the reason its so packed is because the food is so delicious!,"[('food', '54', '50', 'positive')]"
"Staffs are not that friendly, but the taste covers all.","[('Staffs', '6', '0', 'negative'), ('taste', '43', '38', 'positive')]"
The jukebox plays everything from Italian Opera to The Strokes.,"[('jukebox', '11', '4', 'positive')]"
And I've been to many NYC delis.,[]
This place is always packed.,[]
Much of the time it seems like they do not care about you.,[]
Plus they made a perfect martini.,"[('martini', '32', '25', 'positive')]"
I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.,"[('food', '38', '34', 'neutral')]"
"I've eaten thai many times, and am very familiar with the cuisine.","[('cuisine', '65', '58', 'neutral')]"
The waiter was attentive.,"[('waiter', '10', '4', 'positive')]"
Their Margarita is best I've had since I've returned from Naples!,"[('Margarita', '15', '6', 'positive')]"
I highly recommend the restaurant based on our experience last night.,[]
The tastes makes your mouth water for more.,"[('tastes', '10', '4', 'positive')]"
I came into the city to try out this restaurant because a friend had recommended it to my husband.,[]
"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!","[('sake list', '15', '6', 'positive'), ('Purple Haze', '66', '55', 'conflict')]"
"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.","[('tables', '10', '4', 'negative'), ('menu', '46', '42', 'neutral'), ('wine list', '102', '93', 'negative')]"
"All in all a wonderful experience, can't wait to come back.",[]
The food was actually aweful.,"[('food', '8', '4', 'negative')]"
"after dining at B.O.G over twenty times now, its official !",[]
They are served with a free appetizer and the portions are perfect for lunch.,"[('appetizer', '37', '28', 'positive'), ('portions', '54', '46', 'positive'), ('served', '15', '9', 'neutral'), ('lunch', '76', '71', 'neutral')]"
There is actually space to breathe and the decor sets the tone for an intimate dinner.,"[('space', '23', '18', 'positive'), ('decor', '48', '43', 'positive'), ('dinner', '85', '79', 'neutral')]"
We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,"[('service', '81', '74', 'positive')]"
"My husband and I both ordered the Steak, medium.","[('Steak', '39', '34', 'neutral')]"
"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","[('rice', '21', '17', 'negative'), ('sushi', '52', '47', 'negative'), ('seasoning', '38', '29', 'negative')]"
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,"[('sushi', '32', '27', 'positive'), ('menu', '54', '50', 'positive'), ('Japanese classic cuisine', '82', '58', 'positive')]"
The sushi is average and the prices are anything but.,"[('sushi', '9', '4', 'neutral'), ('prices', '35', '29', 'neutral')]"
"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.","[('spinach', '38', '31', 'positive'), ('Shanghai low mein', '61', '44', 'positive')]"
Owner must have coem on this website to give himself credit.,"[('Owner', '5', '0', 'neutral')]"
Turned out there was full service upstairs and sat down.,"[('service', '33', '26', 'positive')]"
I would go back.,[]
Definitely will be back!,[]
Several of the dim sum orders had about 6-8 pieces.,"[('dim sum orders', '29', '15', 'neutral')]"
I'm not sure why these other reviewers are whining so much.,[]
they live up to the thai way of living.,[]
If you have a dumpling fetish i suggest you try some here!,"[('dumpling', '22', '14', 'positive')]"
"Three page wine menu, one page entree and horedevous.","[('wine menu', '20', '11', 'positive'), ('entree', '37', '31', 'positive'), ('horedevous', '52', '42', 'positive')]"
"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.","[('food', '8', '4', 'positive'), ('owner', '83', '78', 'positive')]"
The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,"[('waiters', '11', '4', 'negative'), ('owners', '22', '16', 'negative')]"
"I live nearby and when they first opened, I ate there a lot.",[]
And the food was fantastic.,"[('food', '12', '8', 'positive')]"
This is the kind of place you'd like to take all your friends to and still keep a secret.,[]
"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).","[('drink', '55', '50', 'neutral'), ('hong-kong styled milk', '149', '128', 'positive'), ('tea with tapioca pearls (hot)', '183', '154', 'positive')]"
"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.","[('chef', '35', '31', 'neutral'), ('assortment of fish', '69', '51', 'neutral'), ('Fatty Yellow Tail', '97', '80', 'neutral'), ('Boton Shrimp', '111', '99', 'neutral'), ('Sea Eel', '149', '142', 'neutral'), ('Sea Urchin', '25', '15', 'neutral'), ('Blue Fin Torro (Fatty Tuna)', '140', '113', 'neutral')]"
"They're also friendlier here, especially the owner, Kenny.","[('owner', '50', '45', 'positive')]"
"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.","[('room', '14', '10', 'negative'), ('plate', '125', '120', 'positive')]"
I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,"[('waterbugs', '73', '64', 'negative')]"
Winnie and her staff are the best crew you can find serving you.,"[('crew', '38', '34', 'positive'), ('staff', '20', '15', 'positive'), ('serving', '59', '52', 'positive')]"
"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.","[('ambiance', '12', '4', 'positive'), ('food', '32', '28', 'negative'), ('dishes', '67', '61', 'positive'), ('eggplant parmesan', '113', '96', 'positive'), ('veal in carozza chicken saltimbocca', '150', '115', 'positive')]"
"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.","[('host', '7', '3', 'neutral'), ('appetizers', '28', '18', 'neutral'), ('waiter', '57', '51', 'neutral')]"
You can even get packages of the chutneys to stock your fridge!,"[('chutneys', '41', '33', 'positive')]"
The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,"[('bar', '7', '4', 'positive'), ('mixed drink special', '58', '39', 'positive')]"
Slightly on the pricey side but worth it!,[]
"If it isn't for the food (A+++), it must be the service or the ambience.","[('food', '24', '20', 'positive'), ('service', '55', '48', 'positive'), ('ambience', '71', '63', 'positive')]"
"During the course of the past 3 months, the chef and staff changed and it was not for the better.","[('chef', '48', '44', 'negative'), ('staff', '58', '53', 'negative')]"
"I like the ambience, it's very dark and original.","[('ambience', '19', '11', 'positive')]"
Not the typical NYC gimmick theme restaurant.,[]
We were exploring Grand Central and didn't want to eat in the food court.,[]
"Overall, not worth the money.","[('money', '28', '23', 'negative')]"
This place is not worth the prices.,"[('prices', '34', '28', 'negative')]"
We left after one drink.,"[('drink', '23', '18', 'neutral')]"
Everything that happened was not even up to mediocre.,[]
Our last time there a few weeks ago was early at 5pm and it was very crowded and noisy.,[]
Pick a bagel has the best bagels in the city.,"[('bagels', '32', '26', 'positive')]"
"You are paying for the atmosphere, which is nice, but can be had in numerous places in Bay Ridge.","[('atmosphere', '33', '23', 'conflict')]"
It's called Gnochi alla nona and is found under Chef Specials.,[]
It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,[]
Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,"[('waiting area', '80', '68', 'negative'), ('seat', '93', '89', 'negative'), ('bar', '104', '101', 'neutral'), ('wait', '20', '16', 'negative')]"
"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.","[('food', '46', '42', 'negative'), ('flavor', '129', '123', 'negative'), ('dish', '141', '137', 'negative'), ('spice', '103', '98', 'negative')]"
The fried dumplings are GREAT!,"[('fried dumplings', '19', '4', 'positive')]"
This place has the best Chinese style BBQ ribs in the city.,"[('BBQ ribs', '46', '38', 'positive')]"
Ive been here so many times the waiters know my name.,"[('waiters', '39', '32', 'neutral')]"
The decor is very simple but comfortable.,"[('decor', '9', '4', 'conflict')]"
I've been frequenting The Tasting Room since it first arrived in the East Village and I've never been disappointed.,[]
