text,labs
it easily fits into most computer bags but doesn't weigh down a backpack or satchel when being carried with spirals and/or textbooks.,"[('fits into computer bags', None), ('satchel', None), ('backpack', None)]"
"it was kind of a rebellion against pc in fact, and i am certainly glad i did.","[('pc', None), ('fact', None)]"
unable to boot up this brand new laptop.,"[('boot up', None), ('laptop', None)]"
"in addition, all the design tools on pages and keynotes makes it much easier to create professional looking documents and presentations.","[('design tools', None), ('documents', None), ('presentations', None)]"
"the port is secured to motherboard so when this happens you can't see the plug at all, it's just gone.","[('port', None), ('plug', None)]"
once again apple stands alone at the top of the charts.,"[('apple', None)]"
now i have the best of both worlds with all of the power and ease of the mac!,"[('ease', None), ('power', None)]"
ease of use is just one of the benefits i love about my mac.,"[('use', None)]"
i've been a pc user and i just finally switched and i am never going back.,"[('pc user', None)]"
now the machine won't connect and toshiba says that they did replace the connection card in may but they only warranty the repair for 30 days and now i'm out of warranty even though this has been a constant 5 month occurance since i bought the netbook.,"[('toshiba', None), ('warranty', None), ('machine', None), ('connection card', None)]"
"instead of taking another chance on toshiba, i went with an asus g73jh-x3.","[('toshiba', None)]"
it is the easiest computer i have ever used,"[('computer', None)]"
"so you might ask, what did apple do for me?","[('apple', None)]"
"again, decent comp for the price, and i was in need of one quickly as my other laptop died on me.","[('comp', None), ('price', None), ('need', None), ('laptop', None)]"
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,"[('setup', None), ('summary', None), ('dell vostro', None), ('laptop', None), ('opinion', None)]"
"i just got this laptop for college, and so far i am very happy with it.","[('laptop', None)]"
"toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and i am not kidding you, i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.","[('toshiba customer services', None), ('life story', None), ('front', None), ('history list', None)]"
quality display i was surprised with the performance and quality of this hp laptop.,"[('quality display', None), ('performance', None)]"
the battery life also doesn't keep up with the claim but still i think macbook is much ahead from the rest of the pack.,"[('battery life', None), ('rest', None), ('claim', None)]"
the internet capabilities are also very strong and picks up signals very easily.,"[('internet capabilities', None)]"
"its fast, has high definition quality in the videos.","[('high definition quality', None), ('videos', None)]"
"speakers don't get that loud, but good enough.","[('speakers', None)]"
another great thing is the beast graphics.,"[('beast graphics', None), ('thing', None)]"
the ease of set up was terrific.,"[('set up', None)]"
everything i have tried has worked and i never have to carry the wall charger cause the battery is so awesome.,"[('battery', None)]"
"screen is crystal clear, yes it's small - but it's a netbook!","[('screen', None)]"
the battery life is probably an hour at best.,"[('battery life', None)]"
this is a review of windows vista system.,"[('windows vista system', None)]"
she said its very user friendly.,"[('user friendly', None)]"
"kind of annoying, but i still love the laptop.","[('laptop', None)]"
"cosmetically, the only thing they changed was 2 of the function keys at the top.","[('function keys', None), ('thing', None)]"
but sadly the replacement froze-up while updating the bios again and shut down and would not turn back on.,"[('replacement', None)]"
"after looking at all the pros and cons, i decided on the macbook pro.","[('macbook', None)]"
screen size is perfect for portable use in any environment.,"[('screen size', None), ('use', None)]"
i now realize that my $900 would have been better spent on a windows laptop.,"[('windows laptop', None)]"
this laptop serves all my needs.,"[('laptop', None)]"
another included program that is laughable is the chess game.,"[('chess game', None)]"
"it works great for general internet use, microsoft office apps, home bookkeeping, etc.","[('works', None), ('internet use', None)]"
time will tell.,"[('time will tell', None)]"
"the price was very good, and the product is top quality.","[('quality', None), ('product', None), ('price', None)]"
this computer is really fast and i'm shocked as to how easy it is to get used to...,"[('computer', None)]"
it played various games without problems and ran aero smoothly and flawlessly.,"[('run', None), ('games', None)]"
after replacing the hard drive the battery stopped working (3 months of use) which was frustrating.,"[('hard drive battery', None), ('working', None)]"
the screen almost looked like a barcode when it froze.,"[('barcode', None), ('screen', None)]"
"from the get-go, the m6809 was unsteady in its operation;","[('operation', None), ('m6809', None), ('go', None)]"
one of the wonderful things about macs is that they are virus free.,"[('macs', None), ('things', None)]"
"it even has a great webcam, and skype works very well.","[('works', None), ('skype', None), ('webcam', None)]"
"i love the solid machined aluminum frame, and the keyboard is the best of any laptop i've used.","[('machined aluminum frame', None), ('machined', None), ('keyboard', None)]"
you can even run a parallels type program easily and run any leftover pc software that you absolutely cannot be without.,"[('pc software', None), ('parallels type program', None)]"
this computer i used daily nice compact design.,"[('design', None)]"
"the ati graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a intel built-in card would have trouble with, such as half-life 2 or even world of warcraft.","[('ati graphics card', None), ('value', None), ('world', None), ('life', None), ('games', None), ('warcraft', None)]"
it was hard to handle and operate at school.,"[('school', None), ('handle', None), ('operate', None)]"
it has easy to use features and all the speed and power i could ask for.,"[('features', None), ('use', None), ('speed', None), ('power', None)]"
i love it and the change in lifestyle that came with it.,"[('change in lifestyle', None)]"
i preferred the fit and feel of the 13 inch.,"[('feel', None), ('fit', None)]"
power supply went bad after 2 weeks --,"[('power supply', None)]"
emachines says they're waiting for a part and refuses to replace entire unit.,"[('emachines', None), ('unit', None)]"
"the screen takes some getting use to, because it is smaller than the laptop.","[('screen', None), ('size', None)]"
i regret buying it before understanding how awful it is to use.,"[('use', None)]"
the right speaker did not work.,"[('right speaker', None)]"
dealing with the support drone on the other end of the chat was sheer torture.,"[('support drone', None), ('end', None)]"
"the computer runs extremely slowly, whether opening word or my computer.","[('computer', None)]"
"the mac snow leopard o/s is extremely easy to use, although very different than win xp, visa or win7.","[('mac snow leopard o/s', None), ('visa', None), ('win7', None), ('xp', None)]"
i've always used pc's for work home and this is my first experience with a mac.,"[(""pc's"", None), ('mac', None), ('experience', None)]"
"the screen is nice and the images comes very clear, the keyboard and the fit just feels right.","[('screen', None), ('images', None), ('image', None), ('fit', None), ('keyboard', None)]"
i have only had pcs with windows before so this takes a little getting use to.,"[('windows', None)]"
i was so excited to receive the toshiba l455 as a gift/bonus for some work i had done for a friend of mine!,"[('toshiba l455', None)]"
"summary: after doing some investigation on the web, i have found that toshiba nb205s are not chronically not booting.","[('toshiba nb205s', None)]"
super fast processor and really nice graphics card..,"[('processor', None), ('graphics card', None)]"
"but sitting on a lap or on a desk in front of you it looks more than big enough (this could be because im used to my lenovo 10 tablet now) plus this is a great size if i want to unplug the external keyboard, mouse, and monitor to take it with me when i take photos and video.","[('mouse', None), ('monitor', None), ('keyboard', None), ('size', None), ('tablet', None), ('video', None), ('photos', None)]"
"i contacted hp about this situation and was given excuses, without results.","[('hp', None)]"
the only objection i have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,"[('windows 7', None)]"
"i dislike the weight and size, cubersome.","[('weight', None), ('size', None)]"
the wheel that turns the volume up and down doesn't work in real time.,"[('works', None), ('time', None)]"
i can't even install one of the 3 printers i have in my house so i am unable to print.,"[('install', None)]"
i cannot be happier with the service or product.,"[('service', None), ('product', None)]"
"i do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.","[('flatline keyboard', None), ('typing', None)]"
the toshiba laptop was a great purchase.,"[('toshiba laptop', None), ('purchase', None)]"
"after years of using pcs, a new mac user is basically forced to re-learn how to use a computer.","[('pcs', None), ('computer', None), ('mac user', None)]"
speakers doesn't sound that great.,"[('sound', None), ('speakers', None)]"
"i love windows 7 but i can't give toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.","[('windows 7', None), ('connections', None), ('ergonomics', None), ('credit', None), ('manufacturer', None), ('time', None)]"
"the ""abuse"" is that i pushed the power plug in too hard.","[('power plug', None)]"
the resolution on the screen is almost pure hd.,"[('resolution', None), ('screen', None), ('hd', None)]"
"with all the programs that came with it, such as ilife and iwork, i was set from the very beginning.","[('ilife', None)]"
"not sure how i recommend it for quality gaming, as i have a desktop rig for that reason.","[('quality gaming', None)]"
"i bought this netbook for traveling, and it's great - light, functional, and meets my needs.","[('netbook', None), ('light', None)]"
easy learning curve.,"[('learning curve', None)]"
"i go to purchase it on line, and i find out that the device will not be available until almost two months later!","[('device', None), ('line', None)]"
dell is a decently made pc.,"[('dell', None), ('pc', None)]"
"great value, fast delivery- computer works as if brand new, no problems, very pleased","[('computer works', None), ('value', None)]"
the internet explorer was very slow from the very beginning.,"[('internet explorer', None)]"
the ac power port becomes loose over time,"[('ac power port', None)]"
the computer would not ever cut back on.,"[('computer', None)]"
the ease in which you set everything up is such that a child could do it.,"[('set everything up', None), ('child', None)]"
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,"[('machine', None), ('power supply', None)]"
enjoy that toshib force and durability unparalleled,"[('toshib force', None), ('durability', None), ('toshib strength', None)]"
which is great i am running vista business and scored a 5.x on the index i have never seen a windows machine have a total score in the 5's.,"[('windows machine', None), ('score', None)]"
this unit is not.,"[('unit', None)]"
"we love the size of the screen, although it is still lightweight and very easy to tote around.","[('screen', None), ('size', None)]"
so the fact that the computer does not work on the 24 twenty fourth day is my fault.,"[('computer', None)]"
so glad i decided to upgrade!,"[('upgrade', None)]"
"i would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.","[('use', None), ('computer', None)]"
the battery is irreplaceable.,"[('battery', None)]"
"*if you are looking for a good laptop, this is not it!","[('laptop', None)]"
"if you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of win 7 and grab a 2gb stick of memory to spice it all up a bit more.","[('win 7', None), ('versions', None), ('2gb stick', None), ('spice', None), ('ability', None), ('bucks', None)]"
it's catatonic.,"[('catatonic', None)]"
"the internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.","[('internet', None), ('command prompt', None)]"
it's software and speed enable it to do amazing things.,"[('speed', None), ('software', None), ('things', None)]"
the toshiba satellite laptop is designed to fail !,"[('toshiba satellite laptop', None)]"
"my wireless provider confirmed my home internet is fine, and any connections i turn on should work.","[('connections', None), ('provider', None)]"
could not keep up with me and finally the hard drive went out.,"[('hard drive', None)]"
"i am most impressed with the programming, including the iphoto.","[('iphoto', None), ('programming', None)]"
speakers too small to be of any real use.,"[('speakers', None), ('use', None)]"
this is a great computer.,"[('computer', None)]"
i purchased a toshiba satellite m60 (with harman/kardon speakers!) in december of 2005.,"[('toshiba satellite m60', None)]"
they should have included more memory on their computers if they knew vista would run slowly.,"[('vista', None)]"
battery life could be better but overall for the price and toshiba's reputation for laptops it's great!,"[('toshiba', None), ('price', None), ('battery life', None)]"
"the battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', None)]"
after the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,"[('hard drive', None)]"
it is small enough to fit in one of my purses!,"[('fit', None)]"
"the windows 7 starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.","[('windows 7', None), ('way', None), ('starter', None), ('opinion', None)]"
i purchased this netbook after my original toshiba laptop crashed right after the warranty expired.,"[('toshiba laptop', None), ('warranty', None)]"
"apparently well-built and gorgeous to look at, the i5 macbook pro is a winning combination of price and performance.","[('i5 macbook', None), ('price', None), ('performance', None), ('combination', None)]"
"the apple care has never failed me, and i expect it to be the same for this computer as well.","[('apple care', None), ('computer', None)]"
the toshiba laptop i am using is easier to use than most i have tried.,"[('toshiba', None)]"
"i love the size, keyboard, the functions.","[('functions', None), ('keyboard', None), ('size', None)]"
but as time went on i found it almost impossible to keep the thing on-line through wi-fi.,"[('wi-fi', None), ('thing', None), ('line', None)]"
the mouse is way way way to sensitve.,"[('mouse', None)]"
toshiba knows there is a manufacturing defect but will not acknowledge it.,"[('toshiba', None)]"
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly.,"[('os', None)]"
"waited on getting this computer, but it has been a great change.","[('change', None)]"
"after way too many times sending the thing in for repairs (delivery service was slow, and without the laptop i had no access to the internet, and thus no way of tracking it to find out when i might hope to see my computer again), it finally kicked the bucket after just over 2 years.","[('delivery service', None), ('times', None), ('repairs', None), ('computer', None)]"
"my friend reports the notebook is astonishing in performance, picture quality, and ease of use.","[('use', None), ('performance', None), ('picture quality', None), ('notebook', None)]"
the i3 processor doesn't seem to run hot and the fan rarely turns on.,"[('run', None), ('i3 processor', None)]"
"the battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', None)]"
"the only thing i don't understand is that the resolution of the screen isn't high enough for some pages, such as yahoo!mail.","[('resolution', None), ('screen', None), ('thing', None), ('pages', None)]"
very convenient when you travel and the battery life is excellent...,"[('battery life', None)]"
the machine is slow to boot up and occasionally crashes completely.,"[('machine', None), ('boot up', None)]"
i wish toshiba would allow their customers to select an option that only boots the os at setup and removes all the unnecessary stuff.,"[('toshiba', None), ('boots', None), ('option', None), ('stuff', None), ('customers', None)]"
the screen brightness automatically adjusts.,"[('screen brightness', None)]"
i especially like the backlit keyboard.,"[('backlit keyboard', None)]"
"besides the great look, it is a great machine.","[('machine', None), ('look', None)]"
"the sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.","[('sound', None), ('pair', None), ('head phones', None)]"
i was not aware that this product cannot display websites that contain flash.,"[('display websites', None), ('product', None)]"
"this computer was bought because i wanted ""top of the line"", fast, reliable, ha.","[('computer', None), ('line', None)]"
(the sata controller is the motherboard chip that lets the cpu talk to the hard drive.),"[('sata controller', None), ('cpu talk', None), ('drive', None)]"
i will never buy anything from hp again!,"[('hp', None)]"
i can't imagine ever buying a pc again!,"[('pc', None)]"
the buttons you have to press a little harder than most.,"[('buttons', None)]"
"the battery life was supposed to be 6 hours, but even if i ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.","[('battery life', None), ('effeciency', None)]"
i simply got tired of a bad computer like windows with its constant freezing and anti-virus.,"[('windows', None), ('computer', None)]"
right size and weight for portability.,"[('weight', None), ('size', None), ('portability', None)]"
eventually the screen went blank and the computer would not turn on.,"[('screen', None), ('computer', None)]"
the battery life also doesn't keep up with the claim but still i think macbook is much ahead from the rest of the pack.,"[('battery life', None), ('rest', None), ('claim', None)]"
"it was loaded with windows vista home premium--delivered with only 1gb of ram, and it was a *dog*.","[('windows vista home premium', None)]"
what a waste of time it was to run a defrag on the pc!,"[('pc', None), ('defrag', None)]"
the reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (i prefer it dark) or if you can crank up the brightness.,"[('display', None), ('reflectiveness', None), ('brightness', None)]"
this system is not worth the money or trouble trying to get it fix.,"[('system', None), ('money', None)]"
"while it was highly rated, would i like it? i tried the keyboard at the store, and it seemed ok.","[('keyboard', None)]"
"treat yourself to a more expensive, long-lasting laptop of quality like a sony, apple, or toshiba.","[('quality', None), ('toshiba', None), ('quality laptop', None), ('sony', None), ('apple', None)]"
i would rather spend my money on a computer that costs more then a toshiba that isn't good at all.,"[('toshiba', None), ('money', None), ('computer', None)]"
(no problem with the ordering or shipping by the way.,"[('shipping', None)]"
"fast, great visual!","[('visual', None)]"
it's priced very reasonable and works very well right out of the box.,"[('works', None), ('box', None)]"
if you could stretch by a few 100 dollars i highly recommend you should replace your windows laptop with this one.,"[('windows laptop', None), ('one', None), ('dollars', None)]"
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.","[('sound', None), ('plate', None), ('keyboard itself', None), ('keyboard', None)]"
i would not recommend the purchase of this modle of toshiba computer or any toshiba product for that matter.,"[('toshiba computer', None), ('purchase', None)]"
there are so many wonderful features and benefits to the new macbook!,"[('features', None), ('benefits', None), ('macbook', None)]"
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,"[('mcbook pro notebook', None), ('speeds', None), ('emails', None)]"
the only thing i can say is that the touch pad doesnt work like it should all the time.,"[('touch pad', None), ('thing', None)]"
"however, i love this particular mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.","[('mouse pad', None), ('keyboard', None), ('size', None), ('features', None), ('mac', None)]"
battery life needs more life.,"[('battery life', None)]"
for some odd reasons the computer doesn't reconize the operation system.,"[('reconize operation system', None), ('reasons', None), ('computer', None)]"
i had to wait 3 weeks to get it back and it still is not working properly.,"[('working', None)]"
the trackpad was easy to learn and navigate.,"[('trackpad', None)]"
i think this ps was manufactured in the mid 90's.,"[('ps', None), (""90's"", None)]"
both upgrades were quickly accomplished after purchasing the necessary product key.,"[('product key', None)]"
i love my macbook pro!,"[('macbook', None)]"
i bought this emachines notebook pc in january of this year and i am highly dissatisfied with it.,"[('emachines notebook pc', None)]"
even though the computer is larger they did not make the keyboard larger.,"[('computer', None), ('keyboard', None)]"
"thanks, macconnection, for making this a seamless purchase!","[('macconnection', None), ('purchase', None)]"
we paid for the three year warranty and the extended warranty after that one ended as well.,"[('extended warranty', None), ('warranty', None)]"
"its not just slow on the internet, its slow in general.","[('internet', None)]"
it has just enough ram to run smoothly and enough memory to satisfy my needs.,"[('ram', None), ('memory', None), ('needs', None)]"
the difference is phenomenal.,"[('difference', None)]"
"i acually believe the issue is with the nvidia grafics card, but still requires a return.","[('nvidia grafics card', None)]"
i did not like my acer.,"[('acer', None)]"
my husband got me this for chrismas after getting me a very expensve laptop that did not work after 2 days.,"[('work', None), ('laptop', None)]"
the resolution is even higher then any other laptop on the market.,"[('resolution', None), ('market', None)]"
it is very easy to type on and feels great - besides the added feature that the keyboard is lighted.,"[('type', None), ('keyboard', None), ('feature', None)]"
"laptop is advertised as a 15"" but the casing looks like that of a 17"".","[('laptop', None), ('casing', None)]"
remember to do your research first before consider buying a toshiba product.,"[('toshiba', None), ('research', None)]"
mac is extremely different than any other laptop.,"[('mac', None), ('laptop', None)]"
the feel of this machine compared to the old macbook is far superior.,"[('machine', None), ('feel', None), ('macbook', None)]"
"it's great and we will always stick with apple computers, we have been so happy with them.","[('apple computers', None)]"
the benefits were immediate!,"[('benefits', None)]"
much faster than my old windows laptop that died on me.,"[('windows laptop', None)]"
"never any doubt i would get a macbook, just wasn't sure which one.","[('macbook', None)]"
the overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,"[('unit', None), ('quality unit', None)]"
i bought my acer aspire custom made in june 2008.,"[('acer aspire', None)]"
i guess he was the technical person.,"[('technical person', None)]"
"the repairs were made quickly though i must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.","[('repair', None), ('time', None), ('address', None)]"
when i first got it i thought the size of it was a joke.,"[('size', None)]"
it is fast and i have not had a problem with internet connection or any other problems.,"[('internet connection', None)]"
i'm really impressed with the quality and performance for the price of the computer.,"[('quality', None), ('performance', None), ('computer', None)]"
the speakers are terrible and are probably the cheapest ones i have ever seen in a laptop so if your planning to listen to music i suggest you get something better.,"[('speakers', None), ('music', None), ('planning', None)]"
what's really great about this product is you may have a family member who is computer illiterate and you can pretty much just let them loose on this computer without any real supervision.,"[('computer illiterate', None), ('product', None), ('supervision', None), ('family member', None)]"
pdf files can be viewed instantly.,"[('pdf files', None)]"
dell latitude d620 is not a reliable machine.,"[('dell latitude d620', None)]"
overall for the money this is a good deal.,"[('price', None), ('money', None)]"
"it is so simple to use, i use it more than my desktop.","[('use', None)]"
i also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,"[('touchpad', None), ('screen', None)]"
"i own a hewlett packard laptop and i've had man problems with it since i bought in in feb, 201","[('hewlett packard', None)]"
i have had no problems with it unlike some hardware defects on past models.,"[('hardware defects', None), ('models', None)]"
"either way, the keyboard is unsatisfactory.","[('keyboard', None), ('way', None)]"
"well, i have to say since i bought my mac, i won't ever go back to any windows.","[('windows', None)]"
"i took it in to the apple store and guess what? they fixed it, no cost out of pocket.","[('cost out of pocket', None)]"
i love the mac so much better than my work pc!,"[('mac', None)]"
"the quality, engineering design and warranty are superior--covers damage from dropping the laptop.","[('quality', None), ('engineering design', None), ('warranty', None)]"
i recommend the macbook pro if you want the best laptop on the market.,"[('macbook', None)]"
"the applications are also very easy to find and maneuver, much easier than any other computer i have ever owned.","[('applications', None), ('computer', None)]"
small and light weight.,"[('weight', None)]"
"great laptop for school, easy to use for beginners in the household.","[('laptop', None), ('use', None), ('beginners', None), ('school', None)]"
"the only thing that isn't perfect about this netbook is the speakers, they are not loud at all but i expected that.","[('netbook', None), ('speakers', None), ('thing', None)]"
"of course, i inspected the other netbooks and clearly their hinges are tighter and i even demonstrate the difference between my netbook and others.","[('hinges', None), ('netbooks', None)]"
didn't work when shipped from walmart.com but went into a store and exchanged for a working laptop (same make/model).,"[('work', None), ('model', None)]"
it is so much fun to play with.,"[('play with', None)]"
if this is an improvement in customer service then i would hate too see what it was before!,"[('customer service', None)]"
"there is no cd drive on the computer, which defeats the purpose of keeping files on a cd.","[('cd drive', None)]"
and toshiba is a quality supplier.,"[('toshiba', None)]"
for me i was lucky and a local store was selling them for $2000 off and best buy matched their price so i was able to buy one for under $1000,"[('price', None), ('store', None)]"
"unfortunately, apple's quality has continued to slide.","[('quality', None), ('apple', None)]"
and finally i realized that mac is the best.,"[('mac', None)]"
i believe that the quality of a mac is worth the price.,"[('quality', None), ('mac', None), ('price', None)]"
i'm very disappointed in dell.,"[('dell', None)]"
sometimes you will be moving your finger and the pointer will not even move.,"[('pointer', None)]"
"the 13"" macbook pro just fits in my budget and with free shipping and no tax to ca this is the best price we can get for a great product.","[('shipping', None), ('price', None), ('product', None), ('tax', None), ('macbook pro', None), ('budget', None)]"
"i also love the design, the looks, the feel, and the my toshiba feature is wonderfull.","[('design', None), ('looks', None), ('toshiba feature', None)]"
"sadly apple has discontinued this macbook, i think it was never super popular since it fell somewhere in between the cheapest white model and the smaller pros.","[('apple', None), ('model', None)]"
the layout of the macbook is horrible and confusing;,"[('layout', None), ('macbook', None)]"
was not happy with one of the programs on it.,"[('programs', None)]"
"also it is very good for college students who just need a reliable, easy to use computer.","[('use computer', None), ('college students', None)]"
the first one sent: touchpad didn't work the second sent: usb didn't work the third sent: touchpad didn't work the fourth sent: hasn't arrived yet.,"[('touchpad', None)]"
i came from the dell laptops and now i am so glad i switched when i needed a new laptop.,"[('dell laptops', None), ('laptop', None)]"
this is definitely a computer worth the money;,"[('computer', None)]"
"only other thing is that if you are using this for document creation apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.","[('iwork', None), ('kind', None)]"
it is light and the battery last a very long time.,"[('battery', None)]"
better stick with another brand.,"[('brand', None)]"
"and at one point, they blame me for installing a bad memory stick when i upgrade my memory for the first time during my purchase of the laptop (i bought the memory stick they recomended).","[('memory stick', None), ('time', None)]"
the netbook is easier for me to take to bed and carry around with me.,"[('netbook', None), ('bed', None)]"
"externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.","[('keys', None), ('keyboard', None)]"
this laptop was bad from the first day of use----brought it back to store for return of money.,"[('laptop', None), ('store', None)]"
the next time i had an issue my lightscribe wouldn't work.,"[('lightscribe', None), ('time', None)]"
"the touchpad is extremely sensitive, which is the only drawback.","[('touchpad', None)]"
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,"[('iphoto', None), ('applications', None)]"
"the computer did what it was not supposed to do, and i didn't know what to do....","[('computer', None)]"
i love this computer.,"[('computer', None)]"
"the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it, but i like the big screen on it.","[('acer one computer', None), ('bags', None)]"
i cant believe hp put this out.,"[('hp', None)]"
"in november my computer messed up entirely and wouldn't power on after intalling a windows update, i had to have my hd flashed and lost everything on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason i was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.","[('windows update', None), ('computer', None), ('pictures', None), ('school assignments', None), ('things', None), ('format', None), ('drivers', None)]"
i can have both osx and windows xp running at the same time!,"[('windows xp', None), ('time', None)]"
"i tell everyone that i know, friends, family and enemies this is the absolute worst computer i have ever used.","[('computer', None), ('friends', None), ('family', None)]"
"overall : poor, features: average, performance: poor, battery life: excellent, price-value: poor","[('price-value', None), ('features', None), ('battery life', None)]"
microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,"[('windows', None), ('repairs', None), ('microsoft', None)]"
they basically told me that the machine would be problem free now.,"[('machine', None)]"
i paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,"[('whistles', None), ('bells', None)]"
the graphics are stunning.,"[('graphics', None)]"
"(i found a 2gb stick for a bit under $50) nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.","[('system', None)]"
after much effort and 10 days asus replaced itthe wifi is very weak.,"[('wifi', None)]"
you can call hp and they want you to buy more software to fix it.,"[('hp', None), ('software', None)]"
this computer is a little more expensive than any pc but it will last you longer and it worth every penny.,"[('computer', None), ('penny', None), ('pc', None)]"
it is easy to navigate and update programs.,"[('update programs', None), ('navigate', None)]"
the laptop is gorgeous.,"[('laptop', None)]"
it's more expensive but well worth it in the long run.,"[('price', None), ('run', None)]"
i've had hp desktop for over 4 yrs now and not one days goes by that i don't regret buying it.,"[('hp desktop', None)]"
hp didn't fix it.,"[('hp', None)]"
", applications respond immediately (not like the tired ms applications).","[('ms applications', None)]"
"all in all, a very disappointing experience except that i learned how good the geek squad is and also customer service.","[('customer service', None), ('experience', None)]"
"now, i guess, i'll have to unload my m6809 on some poor, hapless soul.","[('m6809', None), ('soul', None)]"
"the only drawback for me is how dirty the screen gets, and rather quickly too.","[('screen', None)]"
the problems started with just the screen freezing.,"[('screen freezing', None)]"
taking it anywhere was a pain!,"[('taking it anywhere', None)]"
i also did not like the loud noises it made or how the bottom of the computer would get really hot.,"[('noises', None), ('computer', None), ('bottom', None)]"
i had in the past a dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,"[('dell laptop', None)]"
i previously owned a toshiba and it only lasted about 2 years.,"[('toshiba', None)]"
defective software.,"[('software', None)]"
cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,"[('setup', None), ('cords', None), ('network connection', None), ('mic', None)]"
it is good to know that i can mobilize without having to worry about the battery life.,"[('battery life', None)]"
"the screen is nice, side view angles are pretty good.","[('side view angles', None), ('screen', None)]"
"looks nice, but has a horribly cheap feel.","[('feel', None), ('look', None)]"
i would recommend not buying this product.,"[('product', None)]"
its more like a snail crawl.,"[('snail crawl', None)]"
"the feel of this is better than the toshiba, too.","[('feel', None), ('toshiba', None)]"
i would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,"[('quality', None), ('laptop', None), ('money', None)]"
"i upgraded the memory and replaced the base windows 7 starter to win 7 home, and it runs just fine.","[('windows 7', None), ('home', None)]"
"also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.","[('edges', None), ('macbook', None)]"
"it is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.","[('weight', None), ('keyboard', None), ('hands', None)]"
the battery is really long.,"[('battery', None)]"
"anyway, in early july of this year, the dvd burner stopped working, and the computer stared having issues with power supply.","[('power supply', None), ('july', None), ('dvd burner', None)]"
the 17 in macbook pro has been a wonderful addition.,"[('macbook', None), ('addition', None)]"
this computer that i have has had issues with the keyboard where it lost half the keyboard functions.,"[('keyboard functions', None)]"
1st time they got it working the next 5 month they had me send it in.,"[('working', None), ('time', None)]"
i just love my mac!,"[('mac', None)]"
macs are amazing!!!,"[('macs', None)]"
my hp g60-244dx died after only 16 months.,"[('hp g60-244dx', None)]"
the book is useless.,"[('book', None)]"
computer has been at service facility more than in my hands.,"[('service facility', None)]"
this laptop is very large and barely fits in any carrying cases.,"[('fits', None), ('laptop', None)]"
when i called sony the customer service was great.,"[('customer service', None), ('sony', None)]"
i sent it to them to fix in perfect condition but for what was wrong with it.,"[('condition', None), ('fix', None)]"
"my computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.","[('buttons', None), ('occasion', None), ('computer', None)]"
which was way too much money.,"[('money', None)]"
